"R0000100","R2737900","R2738000","R2738100","R2738200","R2738300","R2738500"
3178,0,1,0,1,0,-4
3179,1,-4,-4,-4,-4,-4
3180,1,-4,-4,-4,-4,-4
3181,1,-4,-4,-4,-4,-4
3182,1,-4,-4,-4,-4,-4
3183,-5,-5,-5,-5,-5,-5
3184,-5,-5,-5,-5,-5,-5
3185,0,0,0,0,12,1
3186,1,-4,-4,-4,-4,-4
3187,0,0,0,1,17,9
3188,-5,-5,-5,-5,-5,-5
3189,0,0,0,1,9,5
3190,0,1,0,1,8,2
3191,0,1,0,0,11,2
3192,0,0,0,0,16,2
3193,1,-4,-4,-4,-4,-4
3194,0,1,0,1,17,11
3195,1,-4,-4,-4,-4,-4
3196,0,1,0,0,4,2
3197,0,1,0,0,4,2
3198,0,1,0,0,9,2
3199,1,-4,-4,-4,-4,-4
3200,1,-4,-4,-4,-4,-4
3201,1,-4,-4,-4,-4,-4
3202,1,-4,-4,-4,-4,-4
3203,1,-4,-4,-4,-4,-4
3204,1,-4,-4,-4,-4,-4
3205,1,-4,-4,-4,-4,-4
3206,1,-4,-4,-4,-4,-4
3207,1,-4,-4,-4,-4,-4
3208,1,-4,-4,-4,-4,-4
3209,1,-4,-4,-4,-4,-4
3210,1,-4,-4,-4,-4,-4
3211,-5,-5,-5,-5,-5,-5
3212,-5,-5,-5,-5,-5,-5
3213,0,1,0,1,9,2
3214,0,1,0,1,9,2
3215,1,-4,-4,-4,-4,-4
3216,1,-4,-4,-4,-4,-4
3217,-5,-5,-5,-5,-5,-5
3218,1,-4,-4,-4,-4,-4
3219,0,0,0,1,17,11
3220,1,-4,-4,-4,-4,-4
3221,1,-4,-4,-4,-4,-4
3222,-5,-5,-5,-5,-5,-5
3223,1,-4,-4,-4,-4,-4
3224,1,-4,-4,-4,-4,-4
3225,1,-4,-4,-4,-4,-4
3226,0,0,0,0,13,2
3227,0,0,0,0,9,2
3228,1,-4,-4,-4,-4,-4
3229,1,-4,-4,-4,-4,-4
3230,1,-4,-4,-4,-4,-4
3231,1,-4,-4,-4,-4,-4
3232,1,-4,-4,-4,-4,-4
3233,1,-4,-4,-4,-4,-4
3234,1,-4,-4,-4,-4,-4
3235,1,-4,-4,-4,-4,-4
3236,1,-4,-4,-4,-4,-4
3237,1,-4,-4,-4,-4,-4
3238,1,-4,-4,-4,-4,-4
3239,1,-4,-4,-4,-4,-4
3240,0,1,0,0,14,2
3241,-5,-5,-5,-5,-5,-5
3242,0,0,0,0,16,2
3243,1,-4,-4,-4,-4,-4
3244,1,-4,-4,-4,-4,-4
3245,1,-4,-4,-4,-4,-4
3246,0,1,0,0,12,2
3247,0,1,0,0,15,12
3248,1,-4,-4,-4,-4,-4
3249,1,-4,-4,-4,-4,-4
3250,1,-4,-4,-4,-4,-4
3251,1,-4,-4,-4,-4,-4
3252,0,0,0,0,15,2
3253,0,0,0,0,16,2
3254,0,0,0,0,17,11
3255,1,-4,-4,-4,-4,-4
3256,1,-4,-4,-4,-4,-4
3257,1,-4,-4,-4,-4,-4
3258,1,-4,-4,-4,-4,-4
3259,1,-4,-4,-4,-4,-4
3260,1,-4,-4,-4,-4,-4
3261,1,-4,-4,-4,-4,-4
3262,-5,-5,-5,-5,-5,-5
3263,1,-4,-4,-4,-4,-4
3264,1,-4,-4,-4,-4,-4
3265,1,-4,-4,-4,-4,-4
3266,-5,-5,-5,-5,-5,-5
3267,1,-4,-4,-4,-4,-4
3268,-5,-5,-5,-5,-5,-5
3269,0,0,0,1,2,1
3270,0,0,0,1,3,2
3271,1,-4,-4,-4,-4,-4
3272,0,0,0,1,17,11
3273,0,0,0,0,0,-4
3274,-5,-5,-5,-5,-5,-5
3275,1,-4,-4,-4,-4,-4
3276,1,-4,-4,-4,-4,-4
3277,1,-4,-4,-4,-4,-4
3278,1,-4,-4,-4,-4,-4
3279,1,-4,-4,-4,-4,-4
3280,1,-4,-4,-4,-4,-4
3281,1,-4,-4,-4,-4,-4
3282,1,-4,-4,-4,-4,-4
3283,0,1,0,0,12,2
3284,1,-4,-4,-4,-4,-4
3285,1,-4,-4,-4,-4,-4
3286,1,-4,-4,-4,-4,-4
3287,1,-4,-4,-4,-4,-4
3288,-5,-5,-5,-5,-5,-5
3289,1,-4,-4,-4,-4,-4
3290,1,-4,-4,-4,-4,-4
3291,1,-4,-4,-4,-4,-4
3292,-5,-5,-5,-5,-5,-5
3293,1,-4,-4,-4,-4,-4
3294,1,-4,-4,-4,-4,-4
3295,1,-4,-4,-4,-4,-4
3296,0,0,0,0,16,1
3297,1,-4,-4,-4,-4,-4
3298,-5,-5,-5,-5,-5,-5
3299,-5,-5,-5,-5,-5,-5
3300,1,-4,-4,-4,-4,-4
3301,-5,-5,-5,-5,-5,-5
3302,-5,-5,-5,-5,-5,-5
3303,0,0,0,0,8,1
3304,1,-4,-4,-4,-4,-4
3305,1,-4,-4,-4,-4,-4
3306,0,0,0,0,12,2
3307,1,-4,-4,-4,-4,-4
3308,1,-4,-4,-4,-4,-4
3309,-5,-5,-5,-5,-5,-5
3310,0,0,0,0,6,2
3311,1,-4,-4,-4,-4,-4
3312,0,0,0,0,16,2
3313,0,0,0,0,9,1
3314,0,0,0,0,7,1
3315,0,0,0,0,17,1
3316,0,0,0,0,15,1
3317,0,0,0,0,13,1
3318,0,0,0,1,14,1
3319,0,0,0,1,1,1
3320,0,0,0,0,15,1
3321,1,-4,-4,-4,-4,-4
3322,0,0,0,0,5,2
3323,0,0,0,0,0,-4
3324,0,0,0,0,16,2
3325,1,-4,-4,-4,-4,-4
3326,1,-4,-4,-4,-4,-4
3327,1,-4,-4,-4,-4,-4
3328,1,-4,-4,-4,-4,-4
3329,1,-4,-4,-4,-4,-4
3330,1,-4,-4,-4,-4,-4
3331,0,0,0,1,0,-4
3332,0,0,0,1,0,-4
3333,0,1,0,1,3,2
3334,0,1,1,0,-3,-3
3335,0,0,0,0,9,1
3336,-5,-5,-5,-5,-5,-5
3337,1,-4,-4,-4,-4,-4
3338,1,-4,-4,-4,-4,-4
3339,1,-4,-4,-4,-4,-4
3340,1,-4,-4,-4,-4,-4
3341,0,0,0,0,17,1
3342,0,0,0,1,17,9
3343,1,-4,-4,-4,-4,-4
3344,1,-4,-4,-4,-4,-4
3345,-5,-5,-5,-5,-5,-5
3346,1,-4,-4,-4,-4,-4
3347,0,1,1,0,1,2
3348,1,-4,-4,-4,-4,-4
3349,1,-4,-4,-4,-4,-4
3350,0,0,0,0,14,1
3351,1,-4,-4,-4,-4,-4
3352,1,-4,-4,-4,-4,-4
3353,1,-4,-4,-4,-4,-4
3354,1,-4,-4,-4,-4,-4
3355,1,-4,-4,-4,-4,-4
3356,0,1,1,1,7,12
3357,0,1,0,0,6,2
3358,0,1,0,0,16,2
3359,0,1,0,0,10,2
3360,1,-4,-4,-4,-4,-4
3361,1,-4,-4,-4,-4,-4
3362,0,0,1,1,5,5
3363,1,-4,-4,-4,-4,-4
3364,1,-4,-4,-4,-4,-4
3365,1,-4,-4,-4,-4,-4
3366,1,-4,-4,-4,-4,-4
3367,1,-4,-4,-4,-4,-4
3368,1,-4,-4,-4,-4,-4
3369,1,-4,-4,-4,-4,-4
3370,1,-4,-4,-4,-4,-4
3371,0,0,0,1,2,4
3372,1,-4,-4,-4,-4,-4
3373,1,-4,-4,-4,-4,-4
3374,1,-4,-4,-4,-4,-4
3375,1,-4,-4,-4,-4,-4
3376,1,-4,-4,-4,-4,-4
3377,1,-4,-4,-4,-4,-4
3378,1,-4,-4,-4,-4,-4
3379,1,-4,-4,-4,-4,-4
3380,1,-4,-4,-4,-4,-4
3381,1,-4,-4,-4,-4,-4
3382,0,0,0,0,7,1
3383,-5,-5,-5,-5,-5,-5
3384,0,1,0,0,1,1
3385,0,1,0,0,6,1
3386,0,0,0,1,4,2
3387,0,0,0,0,1,1
3388,0,0,0,0,3,1
3389,0,0,0,0,1,2
3390,0,0,0,0,3,2
3391,0,0,0,1,4,2
3392,1,-4,-4,-4,-4,-4
3393,0,1,0,1,8,2
3394,1,-4,-4,-4,-4,-4
3395,0,1,1,0,1,4
3396,1,-4,-4,-4,-4,-4
3397,1,-4,-4,-4,-4,-4
3398,1,-4,-4,-4,-4,-4
3399,1,-4,-4,-4,-4,-4
3400,1,-4,-4,-4,-4,-4
3401,1,-4,-4,-4,-4,-4
3402,1,-4,-4,-4,-4,-4
3403,-5,-5,-5,-5,-5,-5
3404,1,-4,-4,-4,-4,-4
3405,1,-4,-4,-4,-4,-4
3406,1,-4,-4,-4,-4,-4
3407,1,-4,-4,-4,-4,-4
3408,1,-4,-4,-4,-4,-4
3409,1,-4,-4,-4,-4,-4
3410,1,-4,-4,-4,-4,-4
3411,-5,-5,-5,-5,-5,-5
3412,0,1,0,1,16,11
3413,1,-4,-4,-4,-4,-4
3414,1,-4,-4,-4,-4,-4
3415,-5,-5,-5,-5,-5,-5
3416,1,-4,-4,-4,-4,-4
3417,0,0,0,0,16,2
3418,0,0,0,0,14,2
3419,0,0,0,0,12,1
3420,1,-4,-4,-4,-4,-4
3421,1,-4,-4,-4,-4,-4
3422,1,-4,-4,-4,-4,-4
3423,1,-4,-4,-4,-4,-4
3424,1,-4,-4,-4,-4,-4
3425,1,-4,-4,-4,-4,-4
3426,1,-4,-4,-4,-4,-4
3427,-5,-5,-5,-5,-5,-5
3428,1,-4,-4,-4,-4,-4
3429,1,-4,-4,-4,-4,-4
3430,1,-4,-4,-4,-4,-4
3431,1,-4,-4,-4,-4,-4
3432,1,-4,-4,-4,-4,-4
3433,1,-4,-4,-4,-4,-4
3434,0,0,0,1,6,2
3435,1,-4,-4,-4,-4,-4
3436,1,-4,-4,-4,-4,-4
3437,-5,-5,-5,-5,-5,-5
3438,-5,-5,-5,-5,-5,-5
3439,-5,-5,-5,-5,-5,-5
3440,0,0,0,0,10,2
3441,1,-4,-4,-4,-4,-4
3442,1,-4,-4,-4,-4,-4
3443,1,-4,-4,-4,-4,-4
3444,0,0,0,1,17,11
3445,0,1,0,1,7,12
3446,1,-4,-4,-4,-4,-4
3447,1,-4,-4,-4,-4,-4
3448,0,1,0,-3,10,2
3449,-5,-5,-5,-5,-5,-5
3450,1,-4,-4,-4,-4,-4
3451,-5,-5,-5,-5,-5,-5
3452,1,-4,-4,-4,-4,-4
3453,0,1,0,0,2,2
3454,0,0,0,1,15,3
3455,1,-4,-4,-4,-4,-4
3456,1,-4,-4,-4,-4,-4
3457,1,-4,-4,-4,-4,-4
3458,1,-4,-4,-4,-4,-4
3459,1,-4,-4,-4,-4,-4
3460,1,-4,-4,-4,-4,-4
3461,1,-4,-4,-4,-4,-4
3462,1,-4,-4,-4,-4,-4
3463,1,-4,-4,-4,-4,-4
3464,1,-4,-4,-4,-4,-4
3465,1,-4,-4,-4,-4,-4
3466,1,-4,-4,-4,-4,-4
3467,1,-4,-4,-4,-4,-4
3468,1,-4,-4,-4,-4,-4
3469,1,-4,-4,-4,-4,-4
3470,1,-4,-4,-4,-4,-4
3471,1,-4,-4,-4,-4,-4
3472,1,-4,-4,-4,-4,-4
3473,1,-4,-4,-4,-4,-4
3474,1,-4,-4,-4,-4,-4
3475,1,-4,-4,-4,-4,-4
3476,0,0,0,1,17,8
3477,0,1,0,0,-3,-3
3478,0,1,0,0,-3,-3
3479,1,-4,-4,-4,-4,-4
3480,1,-4,-4,-4,-4,-4
3481,1,-4,-4,-4,-4,-4
3482,1,-4,-4,-4,-4,-4
3483,1,-4,-4,-4,-4,-4
3484,1,-4,-4,-4,-4,-4
3485,1,-4,-4,-4,-4,-4
3486,-5,-5,-5,-5,-5,-5
3487,1,-4,-4,-4,-4,-4
3488,1,-4,-4,-4,-4,-4
3489,1,-4,-4,-4,-4,-4
3490,-5,-5,-5,-5,-5,-5
3491,1,-4,-4,-4,-4,-4
3492,1,-4,-4,-4,-4,-4
3493,1,-4,-4,-4,-4,-4
3494,0,0,0,0,10,2
3495,1,-4,-4,-4,-4,-4
3496,1,-4,-4,-4,-4,-4
3497,1,-4,-4,-4,-4,-4
3498,1,-4,-4,-4,-4,-4
3499,-5,-5,-5,-5,-5,-5
3500,-5,-5,-5,-5,-5,-5
3501,0,0,0,1,14,2
3502,1,-4,-4,-4,-4,-4
3503,1,-4,-4,-4,-4,-4
3504,-5,-5,-5,-5,-5,-5
3505,1,-4,-4,-4,-4,-4
3506,1,-4,-4,-4,-4,-4
3507,1,-4,-4,-4,-4,-4
3508,1,-4,-4,-4,-4,-4
3509,0,0,0,1,1,10
3510,-5,-5,-5,-5,-5,-5
3511,1,-4,-4,-4,-4,-4
3512,0,1,0,0,2,2
3513,1,-4,-4,-4,-4,-4
3514,1,-4,-4,-4,-4,-4
3515,1,-4,-4,-4,-4,-4
3516,1,-4,-4,-4,-4,-4
3517,-5,-5,-5,-5,-5,-5
3518,1,-4,-4,-4,-4,-4
3519,1,-4,-4,-4,-4,-4
3520,1,-4,-4,-4,-4,-4
3521,1,-4,-4,-4,-4,-4
3522,1,-4,-4,-4,-4,-4
3523,1,-4,-4,-4,-4,-4
3524,0,0,0,0,11,2
3525,1,-4,-4,-4,-4,-4
3526,1,-4,-4,-4,-4,-4
3527,1,-4,-4,-4,-4,-4
3528,1,-4,-4,-4,-4,-4
3529,1,-4,-4,-4,-4,-4
3530,1,-4,-4,-4,-4,-4
3531,1,-4,-4,-4,-4,-4
3532,1,-4,-4,-4,-4,-4
3533,1,-4,-4,-4,-4,-4
3534,1,-4,-4,-4,-4,-4
3535,1,-4,-4,-4,-4,-4
3536,1,-4,-4,-4,-4,-4
3537,0,1,0,0,6,2
3538,0,0,0,0,6,2
3539,0,0,0,0,12,2
3540,0,1,0,0,4,2
3541,-5,-5,-5,-5,-5,-5
3542,-5,-5,-5,-5,-5,-5
3543,1,-4,-4,-4,-4,-4
3544,0,0,0,1,7,1
3545,0,1,0,0,3,2
3546,0,1,0,1,1,2
3547,1,-4,-4,-4,-4,-4
3548,1,-4,-4,-4,-4,-4
3549,1,-4,-4,-4,-4,-4
3550,1,-4,-4,-4,-4,-4
3551,1,-4,-4,-4,-4,-4
3552,1,-4,-4,-4,-4,-4
3553,1,-4,-4,-4,-4,-4
3554,1,-4,-4,-4,-4,-4
3555,1,-4,-4,-4,-4,-4
3556,1,-4,-4,-4,-4,-4
3557,0,-3,-3,-3,-3,-3
3558,1,-4,-4,-4,-4,-4
3559,1,-4,-4,-4,-4,-4
3560,1,-4,-4,-4,-4,-4
3561,0,0,0,1,13,1
3562,1,-4,-4,-4,-4,-4
3563,1,-4,-4,-4,-4,-4
3564,1,-4,-4,-4,-4,-4
3565,1,-4,-4,-4,-4,-4
3566,1,-4,-4,-4,-4,-4
3567,1,-4,-4,-4,-4,-4
3568,1,-4,-4,-4,-4,-4
3569,1,-4,-4,-4,-4,-4
3570,0,1,0,0,15,2
3571,0,1,0,0,14,2
3572,0,0,0,0,12,2
3573,1,-4,-4,-4,-4,-4
3574,1,-4,-4,-4,-4,-4
3575,1,-4,-4,-4,-4,-4
3576,1,-4,-4,-4,-4,-4
3577,-5,-5,-5,-5,-5,-5
3578,-5,-5,-5,-5,-5,-5
3579,1,-4,-4,-4,-4,-4
3580,1,-4,-4,-4,-4,-4
3581,1,-4,-4,-4,-4,-4
3582,1,-4,-4,-4,-4,-4
3583,1,-4,-4,-4,-4,-4
3584,1,-4,-4,-4,-4,-4
3585,1,-4,-4,-4,-4,-4
3586,0,1,0,0,7,2
3587,0,0,0,0,12,2
3588,0,0,0,1,11,2
3589,1,-4,-4,-4,-4,-4
3590,0,0,0,1,17,12
3591,1,-4,-4,-4,-4,-4
3592,1,-4,-4,-4,-4,-4
3593,1,-4,-4,-4,-4,-4
3594,0,0,0,1,17,11
3595,1,-4,-4,-4,-4,-4
3596,0,0,0,0,15,1
3597,1,-4,-4,-4,-4,-4
3598,1,-4,-4,-4,-4,-4
3599,1,-4,-4,-4,-4,-4
3600,1,-4,-4,-4,-4,-4
3601,1,-4,-4,-4,-4,-4
3602,1,-4,-4,-4,-4,-4
3603,1,-4,-4,-4,-4,-4
3604,1,-4,-4,-4,-4,-4
3605,1,-4,-4,-4,-4,-4
3606,1,-4,-4,-4,-4,-4
3607,0,1,0,0,14,2
3608,-5,-5,-5,-5,-5,-5
3609,1,-4,-4,-4,-4,-4
3610,1,-4,-4,-4,-4,-4
3611,1,-4,-4,-4,-4,-4
3612,1,-4,-4,-4,-4,-4
3613,0,0,0,1,17,11
3614,1,-4,-4,-4,-4,-4
3615,1,-4,-4,-4,-4,-4
3616,1,-4,-4,-4,-4,-4
3617,1,-4,-4,-4,-4,-4
3618,1,-4,-4,-4,-4,-4
3619,-5,-5,-5,-5,-5,-5
3620,1,-4,-4,-4,-4,-4
3621,1,-4,-4,-4,-4,-4
3622,1,-4,-4,-4,-4,-4
3623,1,-4,-4,-4,-4,-4
3624,1,-4,-4,-4,-4,-4
3625,1,-4,-4,-4,-4,-4
3626,1,-4,-4,-4,-4,-4
3627,0,0,0,0,13,1
3628,1,-4,-4,-4,-4,-4
3629,1,-4,-4,-4,-4,-4
3630,1,-4,-4,-4,-4,-4
3631,1,-4,-4,-4,-4,-4
3632,1,-4,-4,-4,-4,-4
3633,1,-4,-4,-4,-4,-4
3634,1,-4,-4,-4,-4,-4
3635,0,1,0,0,5,2
3636,1,-4,-4,-4,-4,-4
3637,1,-4,-4,-4,-4,-4
3638,0,1,0,0,2,2
3639,1,-4,-4,-4,-4,-4
3640,1,-4,-4,-4,-4,-4
3641,1,-4,-4,-4,-4,-4
3642,1,-4,-4,-4,-4,-4
3643,0,0,0,0,16,2
3644,1,-4,-4,-4,-4,-4
3645,0,0,0,0,9,2
3646,0,1,0,1,11,2
3647,0,0,0,1,16,7
3648,1,-4,-4,-4,-4,-4
3649,0,1,0,1,16,12
3650,1,-4,-4,-4,-4,-4
3651,0,1,0,0,9,1
3652,0,1,0,0,1,1
3653,0,1,0,0,6,1
3654,1,-4,-4,-4,-4,-4
3655,0,0,0,0,17,11
3656,1,-4,-4,-4,-4,-4
3657,1,-4,-4,-4,-4,-4
3658,1,-4,-4,-4,-4,-4
3659,1,-4,-4,-4,-4,-4
3660,-5,-5,-5,-5,-5,-5
3661,1,-4,-4,-4,-4,-4
3662,1,-4,-4,-4,-4,-4
3663,1,-4,-4,-4,-4,-4
3664,-5,-5,-5,-5,-5,-5
3665,1,-4,-4,-4,-4,-4
3666,0,1,0,0,11,2
3667,1,-4,-4,-4,-4,-4
3668,1,-4,-4,-4,-4,-4
3669,1,-4,-4,-4,-4,-4
3670,1,-4,-4,-4,-4,-4
3671,1,-4,-4,-4,-4,-4
3672,1,-4,-4,-4,-4,-4
3673,1,-4,-4,-4,-4,-4
3674,1,-4,-4,-4,-4,-4
3675,1,-4,-4,-4,-4,-4
3676,1,-4,-4,-4,-4,-4
3677,1,-4,-4,-4,-4,-4
3678,1,-4,-4,-4,-4,-4
3679,1,-4,-4,-4,-4,-4
3680,0,0,0,0,0,-4
3681,1,-4,-4,-4,-4,-4
3682,-5,-5,-5,-5,-5,-5
3683,-5,-5,-5,-5,-5,-5
3684,1,-4,-4,-4,-4,-4
3685,1,-4,-4,-4,-4,-4
3686,1,-4,-4,-4,-4,-4
3687,1,-4,-4,-4,-4,-4
3688,-5,-5,-5,-5,-5,-5
3689,1,-4,-4,-4,-4,-4
3690,1,-4,-4,-4,-4,-4
3691,-5,-5,-5,-5,-5,-5
3692,0,0,0,1,0,-4
3693,1,-4,-4,-4,-4,-4
3694,1,-4,-4,-4,-4,-4
3695,1,-4,-4,-4,-4,-4
3696,0,1,0,0,1,2
3697,1,-4,-4,-4,-4,-4
3698,1,-4,-4,-4,-4,-4
3699,1,-4,-4,-4,-4,-4
3700,0,0,0,0,16,10
3701,-5,-5,-5,-5,-5,-5
3702,0,0,0,1,1,1
3703,0,0,0,1,16,8
3704,0,0,0,1,15,8
3705,0,0,0,1,16,8
3706,1,-4,-4,-4,-4,-4
3707,1,-4,-4,-4,-4,-4
3708,1,-4,-4,-4,-4,-4
3709,1,-4,-4,-4,-4,-4
3710,1,-4,-4,-4,-4,-4
3711,1,-4,-4,-4,-4,-4
3712,1,-4,-4,-4,-4,-4
3713,1,-4,-4,-4,-4,-4
3714,0,0,0,1,15,11
3715,1,-4,-4,-4,-4,-4
3716,1,-4,-4,-4,-4,-4
3717,1,-4,-4,-4,-4,-4
3718,1,-4,-4,-4,-4,-4
3719,1,-4,-4,-4,-4,-4
3720,1,-4,-4,-4,-4,-4
3721,1,-4,-4,-4,-4,-4
3722,-5,-5,-5,-5,-5,-5
3723,1,-4,-4,-4,-4,-4
3724,1,-4,-4,-4,-4,-4
3725,1,-4,-4,-4,-4,-4
3726,1,-4,-4,-4,-4,-4
3727,1,-4,-4,-4,-4,-4
3728,1,-4,-4,-4,-4,-4
3729,1,-4,-4,-4,-4,-4
3730,1,-4,-4,-4,-4,-4
3731,0,0,0,1,17,10
3732,1,-4,-4,-4,-4,-4
3733,0,0,1,0,1,4
3734,1,-4,-4,-4,-4,-4
3735,1,-4,-4,-4,-4,-4
3736,1,-4,-4,-4,-4,-4
3737,1,-4,-4,-4,-4,-4
3738,0,1,0,0,1,2
3739,1,-4,-4,-4,-4,-4
3740,1,-4,-4,-4,-4,-4
3741,1,-4,-4,-4,-4,-4
3742,0,0,0,1,15,11
3743,1,-4,-4,-4,-4,-4
3744,1,-4,-4,-4,-4,-4
3745,1,-4,-4,-4,-4,-4
3746,1,-4,-4,-4,-4,-4
3747,1,-4,-4,-4,-4,-4
3748,0,1,0,0,-3,2
3749,0,1,0,0,2,2
3750,0,0,0,0,7,-3
3751,0,0,0,0,9,2
3752,1,-4,-4,-4,-4,-4
3753,1,-4,-4,-4,-4,-4
3754,0,0,0,1,6,4
3755,1,-4,-4,-4,-4,-4
3756,1,-4,-4,-4,-4,-4
3757,1,-4,-4,-4,-4,-4
3758,1,-4,-4,-4,-4,-4
3759,1,-4,-4,-4,-4,-4
3760,1,-4,-4,-4,-4,-4
3761,-5,-5,-5,-5,-5,-5
3762,1,-4,-4,-4,-4,-4
3763,-5,-5,-5,-5,-5,-5
3764,1,-4,-4,-4,-4,-4
3765,1,-4,-4,-4,-4,-4
3766,0,0,0,0,9,1
3767,0,0,0,1,13,11
3768,0,1,0,1,15,8
3769,0,0,0,0,17,2
3770,1,-4,-4,-4,-4,-4
3771,1,-4,-4,-4,-4,-4
3772,1,-4,-4,-4,-4,-4
3773,0,0,0,0,17,1
3774,1,-4,-4,-4,-4,-4
3775,1,-4,-4,-4,-4,-4
3776,1,-4,-4,-4,-4,-4
3777,1,-4,-4,-4,-4,-4
3778,-5,-5,-5,-5,-5,-5
3779,0,0,0,1,17,8
3780,1,-4,-4,-4,-4,-4
3781,1,-4,-4,-4,-4,-4
3782,-5,-5,-5,-5,-5,-5
3783,0,0,0,1,17,9
3784,1,-4,-4,-4,-4,-4
3785,-5,-5,-5,-5,-5,-5
3786,1,-4,-4,-4,-4,-4
3787,0,1,0,0,4,2
3788,0,1,0,0,14,2
3789,1,-4,-4,-4,-4,-4
3790,1,-4,-4,-4,-4,-4
3791,1,-4,-4,-4,-4,-4
3792,1,-4,-4,-4,-4,-4
3793,1,-4,-4,-4,-4,-4
3794,1,-4,-4,-4,-4,-4
3795,0,0,1,0,-3,-3
3796,0,1,0,0,13,2
3797,0,0,0,0,12,2
3798,0,0,0,1,8,2
3799,0,0,0,1,9,2
3800,0,1,0,0,3,2
3801,0,0,0,0,5,1
3802,1,-4,-4,-4,-4,-4
3803,1,-4,-4,-4,-4,-4
3804,1,-4,-4,-4,-4,-4
3805,1,-4,-4,-4,-4,-4
3806,1,-4,-4,-4,-4,-4
3807,0,1,0,0,9,2
3808,1,-4,-4,-4,-4,-4
3809,1,-4,-4,-4,-4,-4
3810,0,0,0,1,13,2
3811,1,-4,-4,-4,-4,-4
3812,1,-4,-4,-4,-4,-4
3813,0,1,0,0,7,2
3814,0,1,0,0,12,2
3815,1,-4,-4,-4,-4,-4
3816,1,-4,-4,-4,-4,-4
3817,0,0,0,1,11,1
3818,-5,-5,-5,-5,-5,-5
3819,1,-4,-4,-4,-4,-4
3820,-5,-5,-5,-5,-5,-5
3821,1,-4,-4,-4,-4,-4
3822,1,-4,-4,-4,-4,-4
3823,-5,-5,-5,-5,-5,-5
3824,-5,-5,-5,-5,-5,-5
3825,0,0,0,0,0,-4
3826,-5,-5,-5,-5,-5,-5
3827,1,-4,-4,-4,-4,-4
3828,0,0,0,1,17,12
3829,0,0,1,0,0,-4
3830,0,1,0,0,1,1
3831,1,-4,-4,-4,-4,-4
3832,1,-4,-4,-4,-4,-4
3833,1,-4,-4,-4,-4,-4
3834,-5,-5,-5,-5,-5,-5
3835,-5,-5,-5,-5,-5,-5
3836,0,0,0,0,10,2
3837,0,0,0,1,1,2
3838,0,1,0,0,8,2
3839,0,1,0,1,6,2
3840,0,0,0,1,17,1
3841,0,0,0,1,15,11
3842,1,-4,-4,-4,-4,-4
3843,1,-4,-4,-4,-4,-4
3844,1,-4,-4,-4,-4,-4
3845,0,1,0,0,12,2
3846,0,1,0,0,8,2
3847,1,-4,-4,-4,-4,-4
3848,1,-4,-4,-4,-4,-4
3849,1,-4,-4,-4,-4,-4
3850,1,-4,-4,-4,-4,-4
3851,1,-4,-4,-4,-4,-4
3852,1,-4,-4,-4,-4,-4
3853,1,-4,-4,-4,-4,-4
3854,0,0,0,0,7,2
3855,0,0,0,0,5,2
3856,1,-4,-4,-4,-4,-4
3857,1,-4,-4,-4,-4,-4
3858,1,-4,-4,-4,-4,-4
3859,1,-4,-4,-4,-4,-4
3860,1,-4,-4,-4,-4,-4
3861,1,-4,-4,-4,-4,-4
3862,0,1,0,0,5,2
3863,1,-4,-4,-4,-4,-4
3864,-5,-5,-5,-5,-5,-5
3865,0,0,0,0,2,2
3866,1,-4,-4,-4,-4,-4
3867,1,-4,-4,-4,-4,-4
3868,1,-4,-4,-4,-4,-4
3869,-5,-5,-5,-5,-5,-5
3870,0,1,0,0,9,1
3871,1,-4,-4,-4,-4,-4
3872,1,-4,-4,-4,-4,-4
3873,1,-4,-4,-4,-4,-4
3874,1,-4,-4,-4,-4,-4
3875,1,-4,-4,-4,-4,-4
3876,1,-4,-4,-4,-4,-4
3877,1,-4,-4,-4,-4,-4
3878,1,-4,-4,-4,-4,-4
3879,1,-4,-4,-4,-4,-4
3880,-5,-5,-5,-5,-5,-5
3881,-5,-5,-5,-5,-5,-5
3882,1,-4,-4,-4,-4,-4
3883,1,-4,-4,-4,-4,-4
3884,1,-4,-4,-4,-4,-4
3885,1,-4,-4,-4,-4,-4
3886,1,-4,-4,-4,-4,-4
3887,1,-4,-4,-4,-4,-4
3888,0,0,0,0,10,2
3889,0,0,0,0,15,2
3890,1,-4,-4,-4,-4,-4
3891,1,-4,-4,-4,-4,-4
3892,0,0,0,0,16,2
3893,0,0,0,0,15,2
3894,1,-4,-4,-4,-4,-4
3895,1,-4,-4,-4,-4,-4
3896,1,-4,-4,-4,-4,-4
3897,1,-4,-4,-4,-4,-4
3898,1,-4,-4,-4,-4,-4
3899,0,0,1,0,12,2
3900,0,1,0,0,7,2
3901,0,0,0,0,10,2
3902,0,0,0,0,5,2
3903,1,-4,-4,-4,-4,-4
3904,1,-4,-4,-4,-4,-4
3905,0,1,0,1,16,12
3906,0,1,1,0,0,-4
3907,1,-4,-4,-4,-4,-4
3908,1,-4,-4,-4,-4,-4
3909,-5,-5,-5,-5,-5,-5
3910,0,0,0,0,12,2
3911,1,-4,-4,-4,-4,-4
3912,1,-4,-4,-4,-4,-4
3913,1,-4,-4,-4,-4,-4
3914,0,1,0,0,11,2
3915,0,1,0,0,8,2
3916,-5,-5,-5,-5,-5,-5
3917,1,-4,-4,-4,-4,-4
3918,1,-4,-4,-4,-4,-4
