,Unnamed: 0,C0000100,C0000200,C0005700,m_age_ya,momexpectyos,cfemale1,m_HGC_ya,HGC_ya,piatreadingrecognition,piatreadingcomprehension,piatmathraw,dad_distance_ya,lnexpectedyos,numberofsiblings,behaveproblemindexpercentilescor,R0000100,dad_age,mom_age,f_HGC,m_HGC,HGC,reside_parent_type,age_stopped_living_w_parent,urban_at_14,rural_at_14,farm_at_14,phispanic,pblack,psex,pbizowner,phoursworked79,phoursworked2018,pjobnumberavg,AFQT,desire_child_#,ever_married,married_age,1st_marry_age,p1stbirthaftermarriage,abort_#,foreign_lang_child,pfamilyattitudetofemaleworkingla,female_work_14,male_work_14,mother_work_1978,father_work_1978,#sibling,#sibling_school,cultural_influence,mincome20_40,teen_mom,teen_dad,teen_mom_not_teen_dad,teen_dad_not_teen_mom,teen_dad_and_teen_mom
23,23.0,3001.0,30.0,1982.0,24.0,4.0,0.0,6.0,5.0,,,,,1.386294,1.0,894.0,30.0,38.0,29.0,4.0,,5.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,2080,0,3.81481,8.528,2.0,1.0,22.0,22.0,1.0,1.0,1.0,2.33333,1.0,1.0,1.0,1.0,1.0,0.0,0.666666667,17635.50572,0.0,0.0,0.0,0.0,0.0
24,24.0,3002.0,30.0,1987.0,28.0,4.0,0.0,6.0,3.0,,,,,1.386294,1.0,937.0,30.0,38.0,29.0,4.0,,5.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,2080,0,3.81481,8.528,2.0,1.0,22.0,22.0,1.0,1.0,1.0,2.33333,1.0,1.0,1.0,1.0,1.0,0.0,0.666666667,17635.50572,0.0,0.0,0.0,0.0,0.0
25,25.0,3003.0,30.0,1991.0,32.0,4.0,0.0,6.0,4.0,,,,0.0,1.386294,1.0,561.0,30.0,38.0,29.0,4.0,,5.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,2080,0,3.81481,8.528,2.0,1.0,22.0,22.0,1.0,1.0,1.0,2.33333,1.0,1.0,1.0,1.0,1.0,0.0,0.666666667,17635.50572,0.0,0.0,0.0,0.0,0.0
26,26.0,3501.0,35.0,1990.0,26.0,4.0,1.0,6.0,,37.0,38.0,29.0,0.0,1.386294,2.0,547.0,35.0,41.0,42.0,4.0,5.0,6.0,0.0,10.0,0.0,1.0,0.0,0,0,2,0,0,0,1.5,53.046,2.0,1.0,22.0,22.0,1.0,0.0,0.0,,1.0,,1.0,,5.0,0.0,1.0,32443.0495,0.0,0.0,0.0,0.0,0.0
27,27.0,3502.0,35.0,1993.0,29.0,4.0,1.0,6.0,,18.0,18.0,12.0,0.0,1.386294,2.0,30.0,35.0,41.0,42.0,4.0,5.0,6.0,0.0,10.0,0.0,1.0,0.0,0,0,2,0,0,0,1.5,53.046,2.0,1.0,22.0,22.0,1.0,0.0,0.0,,1.0,,1.0,,5.0,0.0,1.0,32443.0495,0.0,0.0,0.0,0.0,0.0
28,28.0,3701.0,37.0,1990.0,31.0,5.0,1.0,5.0,3.0,82.0,60.0,65.0,0.0,1.609438,1.0,986.0,37.0,26.0,23.0,4.0,5.0,5.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,2080,1855,3.17857,56.29,1.0,1.0,23.0,23.0,1.0,0.0,0.0,3.33333,1.0,1.0,1.0,1.0,4.0,1.0,0.666666667,28491.09539,0.0,0.0,0.0,0.0,0.0
29,29.0,4301.0,43.0,1982.0,21.0,3.0,1.0,5.0,4.0,45.0,47.0,53.0,5.0,1.098612,2.0,639.0,43.0,,17.0,4.0,4.0,5.0,2.0,,1.0,0.0,0.0,0,0,2,0,570,0,13.2143,15.325,2.0,1.0,35.0,35.0,0.0,0.0,0.0,3.33333,1.0,1.0,2.0,1.0,2.0,2.0,1.0,6162.775753,1.0,0.0,1.0,0.0,0.0
30,30.0,4302.0,43.0,1989.0,27.0,4.0,1.0,5.0,2.0,50.0,50.0,49.0,5.0,1.386294,2.0,897.0,43.0,,17.0,4.0,4.0,5.0,2.0,,1.0,0.0,0.0,0,0,2,0,570,0,13.2143,15.325,2.0,1.0,35.0,35.0,0.0,0.0,0.0,3.33333,1.0,1.0,2.0,1.0,2.0,2.0,1.0,6162.775753,1.0,0.0,1.0,0.0,0.0
31,31.0,4303.0,43.0,1997.0,35.0,2.0,1.0,5.0,4.0,46.0,43.0,58.0,5.0,0.6931472,2.0,867.0,43.0,,17.0,4.0,4.0,5.0,2.0,,1.0,0.0,0.0,0,0,2,0,570,0,13.2143,15.325,2.0,1.0,35.0,35.0,0.0,0.0,0.0,3.33333,1.0,1.0,2.0,1.0,2.0,2.0,1.0,6162.775753,1.0,0.0,1.0,0.0,0.0
32,32.0,4304.0,43.0,2000.0,38.0,2.0,1.0,5.0,2.0,58.0,48.0,44.0,5.0,0.6931472,2.0,984.0,43.0,,17.0,4.0,4.0,5.0,2.0,,1.0,0.0,0.0,0,0,2,0,570,0,13.2143,15.325,2.0,1.0,35.0,35.0,0.0,0.0,0.0,3.33333,1.0,1.0,2.0,1.0,2.0,2.0,1.0,6162.775753,1.0,0.0,1.0,0.0,0.0
33,33.0,4401.0,44.0,1981.0,20.0,3.0,1.0,5.0,4.0,54.0,53.0,54.0,0.0,1.098612,1.0,602.0,44.0,35.0,29.0,4.0,5.0,5.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,555,2120,5.85185,37.061,2.0,1.0,19.0,19.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,6944.5313,0.0,0.0,0.0,0.0,0.0
34,34.0,4402.0,44.0,1985.0,24.0,4.0,1.0,5.0,5.0,68.0,70.0,52.0,0.0,1.386294,1.0,306.0,44.0,35.0,29.0,4.0,5.0,5.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,555,2120,5.85185,37.061,2.0,1.0,19.0,19.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,6944.5313,0.0,0.0,0.0,0.0,0.0
35,35.0,4601.0,46.0,1994.0,31.0,4.0,1.0,10.0,,42.0,40.0,52.0,0.0,1.386294,0.0,681.0,46.0,29.0,26.0,4.0,5.0,10.0,2.0,9.0,1.0,0.0,0.0,0,0,2,0,765,0,5.04348,78.095,2.0,1.0,26.0,26.0,1.0,0.0,1.0,3.33333,1.0,1.0,1.0,1.0,0.0,,1.0,40390.81767,0.0,0.0,0.0,0.0,0.0
36,36.0,4602.0,46.0,1997.0,34.0,4.0,1.0,10.0,,35.0,49.0,37.0,0.0,1.386294,0.0,501.0,46.0,29.0,26.0,4.0,5.0,10.0,2.0,9.0,1.0,0.0,0.0,0,0,2,0,765,0,5.04348,78.095,2.0,1.0,26.0,26.0,1.0,0.0,1.0,3.33333,1.0,1.0,1.0,1.0,0.0,,1.0,40390.81767,0.0,0.0,0.0,0.0,0.0
37,37.0,4901.0,49.0,1982.0,24.0,5.0,0.0,6.0,5.0,63.0,67.0,73.0,0.0,1.609438,0.0,894.0,49.0,30.0,31.0,4.0,5.0,6.0,1.0,18.0,1.0,0.0,0.0,0,0,2,1,2129,1710,8.71429,71.226,4.0,1.0,20.0,20.0,1.0,0.0,0.0,3.33333,0.0,1.0,2.0,1.0,6.0,1.0,1.0,31506.55471,0.0,0.0,0.0,0.0,0.0
38,38.0,4902.0,49.0,1987.0,28.0,4.0,0.0,6.0,4.0,42.0,44.0,51.0,0.0,1.386294,0.0,873.0,49.0,30.0,31.0,4.0,5.0,6.0,1.0,18.0,1.0,0.0,0.0,0,0,2,1,2129,1710,8.71429,71.226,4.0,1.0,20.0,20.0,1.0,0.0,0.0,3.33333,0.0,1.0,2.0,1.0,6.0,1.0,1.0,31506.55471,0.0,0.0,0.0,0.0,0.0
39,39.0,5001.0,50.0,1985.0,26.0,3.0,0.0,5.0,2.0,68.0,61.0,63.0,55.0,1.098612,2.0,832.0,50.0,27.0,25.0,4.0,3.0,5.0,0.0,12.0,0.0,1.0,0.0,0,0,2,0,1696,1425,5.14286,78.742,3.0,1.0,29.0,29.0,0.0,0.0,0.0,3.66667,1.0,,1.0,2.0,4.0,2.0,0.333333333,26906.11203,0.0,0.0,0.0,0.0,0.0
40,40.0,5002.0,50.0,1988.0,29.0,4.0,0.0,5.0,3.0,77.0,58.0,66.0,0.0,1.386294,2.0,969.0,50.0,27.0,25.0,4.0,3.0,5.0,0.0,12.0,0.0,1.0,0.0,0,0,2,0,1696,1425,5.14286,78.742,3.0,1.0,29.0,29.0,0.0,0.0,0.0,3.66667,1.0,,1.0,2.0,4.0,2.0,0.333333333,26906.11203,0.0,0.0,0.0,0.0,0.0
41,41.0,5003.0,50.0,1990.0,31.0,,0.0,5.0,,,,,0.0,,2.0,,50.0,27.0,25.0,4.0,3.0,5.0,0.0,12.0,0.0,1.0,0.0,0,0,2,0,1696,1425,5.14286,78.742,3.0,1.0,29.0,29.0,0.0,0.0,0.0,3.66667,1.0,,1.0,2.0,4.0,2.0,0.333333333,26906.11203,0.0,0.0,0.0,0.0,0.0
42,42.0,5004.0,50.0,1990.0,31.0,,0.0,5.0,,,,,0.0,,2.0,,50.0,27.0,25.0,4.0,3.0,5.0,0.0,12.0,0.0,1.0,0.0,0,0,2,0,1696,1425,5.14286,78.742,3.0,1.0,29.0,29.0,0.0,0.0,0.0,3.66667,1.0,,1.0,2.0,4.0,2.0,0.333333333,26906.11203,0.0,0.0,0.0,0.0,0.0
43,43.0,5005.0,50.0,1992.0,34.0,4.0,1.0,5.0,4.0,78.0,49.0,60.0,0.0,1.386294,2.0,726.0,50.0,27.0,25.0,4.0,3.0,5.0,0.0,12.0,0.0,1.0,0.0,0,0,2,0,1696,1425,5.14286,78.742,3.0,1.0,29.0,29.0,0.0,0.0,0.0,3.66667,1.0,,1.0,2.0,4.0,2.0,0.333333333,26906.11203,0.0,0.0,0.0,0.0,0.0
44,44.0,5701.0,57.0,1979.0,21.0,5.0,0.0,5.0,3.0,81.0,74.0,80.0,55.0,1.609438,0.0,870.0,57.0,38.0,34.0,4.0,5.0,5.0,1.0,18.0,0.0,1.0,0.0,0,0,2,1,104,2791,17.3214,30.83,3.0,1.0,19.0,19.0,1.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,36128.68126,0.0,0.0,0.0,0.0,0.0
45,45.0,5702.0,57.0,1995.0,37.0,4.0,0.0,5.0,4.0,,,,55.0,1.386294,0.0,835.0,57.0,38.0,34.0,4.0,5.0,5.0,1.0,18.0,0.0,1.0,0.0,0,0,2,1,104,2791,17.3214,30.83,3.0,1.0,19.0,19.0,1.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,36128.68126,0.0,0.0,0.0,0.0,0.0
46,46.0,5703.0,57.0,1998.0,39.0,4.0,1.0,5.0,5.0,64.0,55.0,66.0,55.0,1.386294,0.0,746.0,57.0,38.0,34.0,4.0,5.0,5.0,1.0,18.0,0.0,1.0,0.0,0,0,2,1,104,2791,17.3214,30.83,3.0,1.0,19.0,19.0,1.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,36128.68126,0.0,0.0,0.0,0.0,0.0
47,47.0,5801.0,58.0,1981.0,24.0,5.0,1.0,8.0,7.0,82.0,71.0,65.0,0.0,1.609438,2.0,328.0,58.0,28.0,25.0,4.0,5.0,8.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,1687,2484,6.40741,91.625,2.0,1.0,22.0,22.0,1.0,0.0,0.0,3.66667,0.0,1.0,1.0,1.0,2.0,1.0,1.0,41850.22066,0.0,0.0,0.0,0.0,0.0
48,48.0,5802.0,58.0,1984.0,27.0,5.0,1.0,8.0,7.0,77.0,78.0,74.0,0.0,1.609438,2.0,482.0,58.0,28.0,25.0,4.0,5.0,8.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,1687,2484,6.40741,91.625,2.0,1.0,22.0,22.0,1.0,0.0,0.0,3.66667,0.0,1.0,1.0,1.0,2.0,1.0,1.0,41850.22066,0.0,0.0,0.0,0.0,0.0
49,49.0,5803.0,58.0,1988.0,31.0,4.0,0.0,8.0,4.0,59.0,50.0,49.0,0.0,1.386294,2.0,374.0,58.0,28.0,25.0,4.0,5.0,8.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,1687,2484,6.40741,91.625,2.0,1.0,22.0,22.0,1.0,0.0,0.0,3.66667,0.0,1.0,1.0,1.0,2.0,1.0,1.0,41850.22066,0.0,0.0,0.0,0.0,0.0
50,50.0,6101.0,61.0,1993.0,30.0,5.0,1.0,6.0,5.0,72.0,57.0,64.0,0.0,1.609438,2.0,405.0,61.0,33.0,30.0,7.0,5.0,6.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,770,2120,12.0357,99.15,2.0,1.0,22.0,22.0,1.0,2.0,0.0,3.66667,1.0,1.0,1.0,1.0,3.0,1.0,1.0,34778.37275,0.0,0.0,0.0,0.0,0.0
51,51.0,6102.0,61.0,1994.0,31.0,4.0,0.0,6.0,6.0,71.0,73.0,81.0,0.0,1.386294,2.0,501.0,61.0,33.0,30.0,7.0,5.0,6.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,770,2120,12.0357,99.15,2.0,1.0,22.0,22.0,1.0,2.0,0.0,3.66667,1.0,1.0,1.0,1.0,3.0,1.0,1.0,34778.37275,0.0,0.0,0.0,0.0,0.0
52,52.0,6103.0,61.0,2003.0,40.0,5.0,0.0,6.0,2.0,60.0,63.0,63.0,0.0,1.609438,2.0,902.0,61.0,33.0,30.0,7.0,5.0,6.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,770,2120,12.0357,99.15,2.0,1.0,22.0,22.0,1.0,2.0,0.0,3.66667,1.0,1.0,1.0,1.0,3.0,1.0,1.0,34778.37275,0.0,0.0,0.0,0.0,0.0
53,53.0,6201.0,62.0,1996.0,32.0,4.0,0.0,7.0,4.0,81.0,80.0,73.0,5.0,1.386294,2.0,957.0,62.0,33.0,31.0,7.0,5.0,7.0,1.0,18.0,0.0,1.0,0.0,0,0,2,0,0,1422,11.7143,36.384,2.0,1.0,26.0,26.0,1.0,1.0,0.0,3.66667,1.0,1.0,1.0,1.0,3.0,1.0,1.0,68238.08232,0.0,0.0,0.0,0.0,0.0
54,54.0,6202.0,62.0,1998.0,34.0,4.0,1.0,7.0,4.0,66.0,64.0,75.0,5.0,1.386294,2.0,257.0,62.0,33.0,31.0,7.0,5.0,7.0,1.0,18.0,0.0,1.0,0.0,0,0,2,0,0,1422,11.7143,36.384,2.0,1.0,26.0,26.0,1.0,1.0,0.0,3.66667,1.0,1.0,1.0,1.0,3.0,1.0,1.0,68238.08232,0.0,0.0,0.0,0.0,0.0
55,55.0,6203.0,62.0,2001.0,37.0,5.0,1.0,7.0,2.0,64.0,52.0,58.0,5.0,1.609438,2.0,177.0,62.0,33.0,31.0,7.0,5.0,7.0,1.0,18.0,0.0,1.0,0.0,0,0,2,0,0,1422,11.7143,36.384,2.0,1.0,26.0,26.0,1.0,1.0,0.0,3.66667,1.0,1.0,1.0,1.0,3.0,1.0,1.0,68238.08232,0.0,0.0,0.0,0.0,0.0
56,56.0,6801.0,68.0,1993.0,31.0,5.0,1.0,9.0,5.0,76.0,67.0,66.0,0.0,1.609438,1.0,476.0,68.0,39.0,35.0,8.0,7.0,7.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,443,375,11.3214,100.0,3.0,1.0,29.0,29.0,1.0,0.0,0.0,3.33333,0.0,1.0,3.0,1.0,1.0,1.0,1.0,61729.79598,0.0,0.0,0.0,0.0,0.0
57,57.0,6802.0,68.0,1995.0,33.0,5.0,0.0,9.0,5.0,75.0,70.0,68.0,0.0,1.609438,1.0,533.0,68.0,39.0,35.0,8.0,7.0,7.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,443,375,11.3214,100.0,3.0,1.0,29.0,29.0,1.0,0.0,0.0,3.33333,0.0,1.0,3.0,1.0,1.0,1.0,1.0,61729.79598,0.0,0.0,0.0,0.0,0.0
58,58.0,6803.0,68.0,1996.0,34.0,5.0,1.0,9.0,5.0,79.0,59.0,77.0,0.0,1.609438,1.0,780.0,68.0,39.0,35.0,8.0,7.0,7.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,443,375,11.3214,100.0,3.0,1.0,29.0,29.0,1.0,0.0,0.0,3.33333,0.0,1.0,3.0,1.0,1.0,1.0,1.0,61729.79598,0.0,0.0,0.0,0.0,0.0
59,59.0,7501.0,75.0,1994.0,31.0,4.0,1.0,7.0,,,,,0.0,1.386294,3.0,401.0,75.0,29.0,25.0,7.0,6.0,7.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,828,2655,15.0,83.379,4.0,1.0,29.0,29.0,1.0,0.0,0.0,3.66667,1.0,1.0,1.0,1.0,3.0,2.0,1.0,35692.7581,0.0,0.0,0.0,0.0,0.0
60,60.0,7502.0,75.0,1996.0,34.0,4.0,1.0,7.0,,,,,0.0,1.386294,3.0,628.0,75.0,29.0,25.0,7.0,6.0,7.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,828,2655,15.0,83.379,4.0,1.0,29.0,29.0,1.0,0.0,0.0,3.66667,1.0,1.0,1.0,1.0,3.0,2.0,1.0,35692.7581,0.0,0.0,0.0,0.0,0.0
61,61.0,7801.0,78.0,1989.0,31.0,5.0,1.0,7.0,5.0,81.0,78.0,64.0,0.0,1.609438,2.0,894.0,78.0,33.0,34.0,9.0,7.0,7.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,880,0,4.90476,85.347,2.0,1.0,31.0,31.0,1.0,0.0,0.0,4.66667,0.0,1.0,3.0,1.0,2.0,2.0,1.0,116831.4735,0.0,0.0,0.0,0.0,0.0
62,62.0,7802.0,78.0,1992.0,34.0,4.0,1.0,7.0,,77.0,51.0,53.0,55.0,1.386294,2.0,983.0,78.0,33.0,34.0,9.0,7.0,7.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,880,0,4.90476,85.347,2.0,1.0,31.0,31.0,1.0,0.0,0.0,4.66667,0.0,1.0,3.0,1.0,2.0,2.0,1.0,116831.4735,0.0,0.0,0.0,0.0,0.0
63,63.0,7803.0,78.0,1996.0,39.0,3.0,0.0,7.0,4.0,46.0,45.0,55.0,5.0,1.098612,2.0,919.0,78.0,33.0,34.0,9.0,7.0,7.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,880,0,4.90476,85.347,2.0,1.0,31.0,31.0,1.0,0.0,0.0,4.66667,0.0,1.0,3.0,1.0,2.0,2.0,1.0,116831.4735,0.0,0.0,0.0,0.0,0.0
64,64.0,7804.0,78.0,2000.0,42.0,,1.0,7.0,,29.0,19.0,27.0,5.0,,2.0,745.0,78.0,33.0,34.0,9.0,7.0,7.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,880,0,4.90476,85.347,2.0,1.0,31.0,31.0,1.0,0.0,0.0,4.66667,0.0,1.0,3.0,1.0,2.0,2.0,1.0,116831.4735,0.0,0.0,0.0,0.0,0.0
65,65.0,8601.0,86.0,1977.0,17.0,4.0,1.0,4.0,4.0,60.0,59.0,47.0,55.0,1.386294,1.0,526.0,86.0,,,3.0,3.0,3.0,1.0,18.0,1.0,0.0,0.0,0,1,2,0,100,2120,3.67857,7.198,2.0,0.0,,,,0.0,0.0,2.33333,0.0,1.0,2.0,1.0,7.0,4.0,0.666666667,20452.59506,0.0,0.0,0.0,0.0,0.0
66,66.0,8901.0,89.0,1986.0,27.0,5.0,1.0,7.0,4.0,61.0,57.0,48.0,0.0,1.609438,2.0,790.0,89.0,20.0,21.0,5.0,5.0,7.0,2.0,16.0,1.0,0.0,0.0,0,1,2,0,408,2120,8.4,84.98,0.0,1.0,32.0,32.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,8.0,8.0,0.666666667,53835.33367,1.0,1.0,0.0,0.0,1.0
67,67.0,9101.0,91.0,1994.0,30.0,4.0,0.0,7.0,5.0,49.0,49.0,66.0,,1.386294,2.0,996.0,91.0,33.0,28.0,1.0,1.0,7.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,0,1082,7.62963,22.823,0.0,1.0,21.0,21.0,1.0,0.0,1.0,3.33333,1.0,1.0,1.0,1.0,2.0,2.0,0.666666667,7563.440006,0.0,0.0,0.0,0.0,0.0
68,68.0,9102.0,91.0,1996.0,33.0,4.0,0.0,7.0,5.0,79.0,54.0,49.0,0.0,1.386294,2.0,405.0,91.0,33.0,28.0,1.0,1.0,7.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,0,1082,7.62963,22.823,0.0,1.0,21.0,21.0,1.0,0.0,1.0,3.33333,1.0,1.0,1.0,1.0,2.0,2.0,0.666666667,7563.440006,0.0,0.0,0.0,0.0,0.0
69,69.0,9201.0,92.0,1982.0,20.0,4.0,0.0,5.0,2.0,71.0,69.0,52.0,55.0,1.386294,1.0,667.0,92.0,28.0,30.0,5.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0,0,0,2,0,1200,2067,5.21429,44.375,2.0,1.0,23.0,23.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,41393.47021,0.0,0.0,0.0,0.0,0.0
70,70.0,9202.0,92.0,1992.0,29.0,4.0,0.0,5.0,5.0,76.0,51.0,54.0,55.0,1.386294,1.0,639.0,92.0,28.0,30.0,5.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0,0,0,2,0,1200,2067,5.21429,44.375,2.0,1.0,23.0,23.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,41393.47021,0.0,0.0,0.0,0.0,0.0
71,71.0,9501.0,95.0,1985.0,25.0,4.0,0.0,5.0,4.0,63.0,47.0,65.0,5.0,1.386294,1.0,326.0,95.0,36.0,33.0,,4.0,5.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,1416,2110,7.5,34.573,2.0,1.0,22.0,22.0,1.0,0.0,0.0,3.66667,1.0,1.0,1.0,1.0,2.0,0.0,1.0,29005.88215,0.0,0.0,0.0,0.0,0.0
72,72.0,9502.0,95.0,1987.0,26.0,3.0,0.0,5.0,4.0,44.0,44.0,42.0,5.0,1.098612,1.0,751.0,95.0,36.0,33.0,,4.0,5.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,1416,2110,7.5,34.573,2.0,1.0,22.0,22.0,1.0,0.0,0.0,3.66667,1.0,1.0,1.0,1.0,2.0,0.0,1.0,29005.88215,0.0,0.0,0.0,0.0,0.0
73,73.0,9503.0,95.0,1988.0,28.0,4.0,0.0,5.0,5.0,83.0,74.0,54.0,5.0,1.386294,1.0,482.0,95.0,36.0,33.0,,4.0,5.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,1416,2110,7.5,34.573,2.0,1.0,22.0,22.0,1.0,0.0,0.0,3.66667,1.0,1.0,1.0,1.0,2.0,0.0,1.0,29005.88215,0.0,0.0,0.0,0.0,0.0
74,74.0,9601.0,96.0,1980.0,19.0,5.0,1.0,5.0,5.0,66.0,65.0,55.0,5.0,1.609438,0.0,624.0,96.0,46.0,37.0,,1.0,5.0,0.0,16.0,1.0,0.0,0.0,0,0,2,0,2516,2124,13.3214,36.772,2.0,1.0,49.0,49.0,0.0,1.0,1.0,2.66667,1.0,1.0,1.0,1.0,2.0,0.0,1.0,38242.67743,0.0,0.0,0.0,0.0,0.0
75,75.0,9602.0,96.0,1986.0,25.0,4.0,1.0,5.0,7.0,59.0,59.0,53.0,5.0,1.386294,0.0,933.0,96.0,46.0,37.0,,1.0,5.0,0.0,16.0,1.0,0.0,0.0,0,0,2,0,2516,2124,13.3214,36.772,2.0,1.0,49.0,49.0,0.0,1.0,1.0,2.66667,1.0,1.0,1.0,1.0,2.0,0.0,1.0,38242.67743,0.0,0.0,0.0,0.0,0.0
76,76.0,9603.0,96.0,1998.0,36.0,4.0,0.0,5.0,5.0,70.0,64.0,73.0,5.0,1.386294,0.0,502.0,96.0,46.0,37.0,,1.0,5.0,0.0,16.0,1.0,0.0,0.0,0,0,2,0,2516,2124,13.3214,36.772,2.0,1.0,49.0,49.0,0.0,1.0,1.0,2.66667,1.0,1.0,1.0,1.0,2.0,0.0,1.0,38242.67743,0.0,0.0,0.0,0.0,0.0
77,77.0,9701.0,97.0,1987.0,29.0,4.0,0.0,6.0,5.0,84.0,63.0,69.0,5.0,1.386294,1.0,897.0,97.0,38.0,36.0,4.0,5.0,6.0,0.0,16.0,1.0,0.0,0.0,0,0,2,0,1206,992,5.78571,59.411,4.0,1.0,27.0,27.0,1.0,3.0,0.0,3.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,17822.11567,0.0,0.0,0.0,0.0,0.0
78,78.0,9702.0,97.0,1989.0,31.0,4.0,0.0,6.0,5.0,54.0,48.0,62.0,5.0,1.386294,1.0,709.0,97.0,38.0,36.0,4.0,5.0,6.0,0.0,16.0,1.0,0.0,0.0,0,0,2,0,1206,992,5.78571,59.411,4.0,1.0,27.0,27.0,1.0,3.0,0.0,3.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,17822.11567,0.0,0.0,0.0,0.0,0.0
79,79.0,9801.0,98.0,1987.0,30.0,5.0,0.0,6.0,7.0,66.0,71.0,66.0,0.0,1.609438,0.0,583.0,98.0,28.0,28.0,6.0,8.0,6.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,1575,1963,7.60714,69.552,4.0,1.0,22.0,22.0,1.0,3.0,1.0,2.66667,1.0,0.0,1.0,1.0,2.0,1.0,1.0,13120.54483,0.0,0.0,0.0,0.0,0.0
80,80.0,9802.0,98.0,1990.0,33.0,5.0,0.0,6.0,5.0,82.0,65.0,78.0,0.0,1.609438,0.0,392.0,98.0,28.0,28.0,6.0,8.0,6.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,1575,1963,7.60714,69.552,4.0,1.0,22.0,22.0,1.0,3.0,1.0,2.66667,1.0,0.0,1.0,1.0,2.0,1.0,1.0,13120.54483,0.0,0.0,0.0,0.0,0.0
81,81.0,9803.0,98.0,1994.0,37.0,5.0,0.0,6.0,5.0,82.0,76.0,82.0,0.0,1.609438,0.0,473.0,98.0,28.0,28.0,6.0,8.0,6.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,1575,1963,7.60714,69.552,4.0,1.0,22.0,22.0,1.0,3.0,1.0,2.66667,1.0,0.0,1.0,1.0,2.0,1.0,1.0,13120.54483,0.0,0.0,0.0,0.0,0.0
82,82.0,9901.0,99.0,1987.0,29.0,4.0,0.0,6.0,4.0,84.0,63.0,60.0,55.0,1.386294,1.0,957.0,99.0,28.0,31.0,7.0,5.0,6.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,2280,2118,6.36,,2.0,1.0,22.0,22.0,1.0,0.0,0.0,3.33333,1.0,1.0,2.0,1.0,1.0,0.0,1.0,34628.24302,0.0,0.0,0.0,0.0,0.0
83,83.0,9902.0,99.0,1993.0,35.0,4.0,0.0,6.0,4.0,68.0,64.0,64.0,55.0,1.386294,1.0,906.0,99.0,28.0,31.0,7.0,5.0,6.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,2280,2118,6.36,,2.0,1.0,22.0,22.0,1.0,0.0,0.0,3.33333,1.0,1.0,2.0,1.0,1.0,0.0,1.0,34628.24302,0.0,0.0,0.0,0.0,0.0
84,84.0,10001.0,100.0,1985.0,21.0,3.0,0.0,6.0,3.0,70.0,54.0,58.0,55.0,1.098612,0.0,984.0,100.0,,30.0,,,5.0,0.0,16.0,1.0,0.0,0.0,0,0,2,0,224,2120,9.22222,40.421,2.0,1.0,26.0,26.0,0.0,1.0,1.0,3.33333,0.0,,3.0,,2.0,0.0,1.0,69568.73072,0.0,0.0,0.0,0.0,0.0
