"C0000100","C0000200","Y1211300"
1042802,10428,7
1042803,10428,5
1042901,10429,6
1042902,10429,5
1042903,10429,5
1043301,10433,8
1043302,10433,5
1043601,10436,8
1043602,10436,11
1044301,10443,3
1044302,10443,8
1044401,10444,7
1044402,10444,6
1044501,10445,6
1044502,10445,3
1044601,10446,-7
1044602,10446,-7
1044603,10446,-7
1044801,10448,2
1044802,10448,3
1045001,10450,10
1045002,10450,8
1045101,10451,8
1045102,10451,10
1045103,10451,7
1045201,10452,3
1045202,10452,8
1045801,10458,-7
1045802,10458,-7
1046501,10465,-7
1046701,10467,-7
1046702,10467,-7
1047501,10475,-7
1047502,10475,-7
1047503,10475,-7
1047701,10477,-7
1047702,10477,-7
1047703,10477,-7
1047704,10477,-7
1047705,10477,-7
1047801,10478,2
1048001,10480,-7
1048002,10480,-7
1048003,10480,-7
1048101,10481,6
1048102,10481,5
1048103,10481,3
1048401,10484,-7
1048402,10484,-7
1048403,10484,-7
1048404,10484,-7
1048405,10484,-7
1048501,10485,-7
1048502,10485,-7
1048601,10486,3
1048602,10486,2
1048603,10486,2
1049101,10491,6
1049102,10491,6
1049401,10494,-7
1049402,10494,-7
1049601,10496,-7
1049801,10498,-7
1050001,10500,7
1050002,10500,9
1050201,10502,-7
1050202,10502,-7
1050203,10502,-7
1050401,10504,-7
1050402,10504,8
1050601,10506,-7
1050602,10506,2
1050603,10506,2
1050604,10506,6
1050605,10506,2
1050701,10507,7
1050702,10507,6
1050703,10507,6
1051101,10511,-7
1051102,10511,-7
1051103,10511,-7
1051201,10512,6
1051202,10512,3
1051203,10512,3
1051401,10514,7
1051601,10516,2
1051602,10516,4
1051801,10518,-7
1051802,10518,-7
1052101,10521,-7
1052102,10521,-7
1052103,10521,-7
1052104,10521,-7
1052105,10521,-7
1052601,10526,-7
1052602,10526,-7
1052801,10528,6
1052802,10528,6
1052901,10529,7
1053001,10530,8
1053002,10530,8
1053003,10530,5
1053004,10530,-7
1053201,10532,2
1053202,10532,5
1053203,10532,2
1053204,10532,1
1053301,10533,10
1053401,10534,-7
1053402,10534,-7
1053403,10534,-7
1053404,10534,-7
1053501,10535,2
1053502,10535,3
1053701,10537,7
1053801,10538,2
1053802,10538,3
1053803,10538,8
1053804,10538,6
1053901,10539,-7
1054201,10542,6
1054202,10542,3
1054203,10542,2
1054204,10542,2
1054301,10543,3
1054302,10543,6
1054303,10543,3
1054401,10544,2
1054402,10544,2
1054601,10546,-7
1054602,10546,-7
1054603,10546,-7
1055001,10550,9
1055101,10551,9
1055401,10554,7
1055801,10558,-7
1055802,10558,-7
1055803,10558,-7
1055901,10559,-7
1056401,10564,-7
1056402,10564,-7
1056403,10564,-7
1056501,10565,6
1056502,10565,2
1056503,10565,6
1056504,10565,2
1056901,10569,2
1056902,10569,6
1057201,10572,6
1057301,10573,8
1057302,10573,6
1057303,10573,6
1057701,10577,-7
1057702,10577,-7
1057703,10577,-7
1057901,10579,4
1057902,10579,2
1057903,10579,2
1058101,10581,10
1058102,10581,8
1058103,10581,6
1058201,10582,2
1058202,10582,8
1058203,10582,10
1058601,10586,2
1058602,10586,3
1058603,10586,3
1058604,10586,3
1058801,10588,-7
1058901,10589,-7
1059001,10590,1
1059002,10590,5
1059201,10592,-7
1059401,10594,-7
1059402,10594,-7
1059701,10597,-7
1059702,10597,-7
1059901,10599,-7
1059902,10599,-7
1061501,10615,-7
1061502,10615,-7
1061801,10618,-7
1061802,10618,-7
1062101,10621,-7
1062102,10621,-7
1062201,10622,-7
1062601,10626,-7
1062701,10627,-7
1062801,10628,-7
1062802,10628,-7
1063401,10634,8
1063402,10634,6
1063403,10634,6
1063601,10636,-7
1064901,10649,-7
1064902,10649,-7
1065001,10650,-7
1065101,10651,-7
1065201,10652,-7
1065301,10653,-7
1067401,10674,-7
1067402,10674,-7
1067601,10676,-7
1067701,10677,-7
1068001,10680,-7
1068002,10680,-7
1068201,10682,-7
1068301,10683,-7
1068401,10684,-7
1068501,10685,-7
1068502,10685,-7
1068503,10685,-7
1068701,10687,-7
1068702,10687,-7
1068801,10688,-7
1068901,10689,-7
1069101,10691,-7
1069102,10691,-7
1071201,10712,-7
1071202,10712,-7
1071203,10712,-7
1071301,10713,-7
1072001,10720,-7
1072002,10720,-7
1074101,10741,-7
1074401,10744,-7
1074402,10744,-7
1074601,10746,-7
1075201,10752,8
1079201,10792,-7
1079202,10792,-7
1079301,10793,-7
1079401,10794,-7
1079402,10794,-7
1080001,10800,-7
1080201,10802,-7
1080202,10802,-7
1080601,10806,-7
1080801,10808,-7
1080802,10808,-7
1080901,10809,-7
1080902,10809,-7
1081101,10811,3
1081102,10811,2
1081103,10811,7
1081401,10814,-7
1081501,10815,-7
1081502,10815,-7
1081601,10816,-7
1081801,10818,7
1082801,10828,-7
1083301,10833,-7
1083302,10833,-7
1083501,10835,-7
1083502,10835,-7
1086101,10861,-7
1086102,10861,-7
1086201,10862,-7
1086301,10863,-7
1086401,10864,-7
1086402,10864,-7
1086403,10864,-7
1086501,10865,-7
1086801,10868,-7
1087101,10871,-7
1087102,10871,-7
1087201,10872,-7
1087401,10874,-7
1087601,10876,-7
1087801,10878,-7
1087802,10878,-7
1088001,10880,-7
1089801,10898,-7
1090001,10900,-7
1090002,10900,-7
1090003,10900,-7
1090101,10901,-7
1090401,10904,-7
1090601,10906,-7
1093001,10930,-7
1093002,10930,-7
1093301,10933,5
1094401,10944,-7
1095101,10951,-7
1095102,10951,-7
1095103,10951,-7
1095201,10952,-7
1096001,10960,-7
1096002,10960,-7
1096401,10964,-7
1097301,10973,-7
1097401,10974,-7
1097402,10974,-7
1097601,10976,-7
1097801,10978,-7
1098101,10981,-7
1098701,10987,-7
1102501,11025,-7
1102801,11028,-7
1102901,11029,-7
1103101,11031,-7
1103102,11031,-7
1103301,11033,-7
1103401,11034,-7
1109801,11098,-7
1109802,11098,-7
1109901,11099,-7
1109902,11099,-7
1110001,11100,-7
1110101,11101,-7
1110102,11101,-7
1110301,11103,-7
1110401,11104,-7
1110402,11104,-7
1110701,11107,-7
1110801,11108,-7
1110802,11108,-7
1112201,11122,-7
1112301,11123,-7
1112302,11123,-7
1113001,11130,-7
1113002,11130,-7
1113201,11132,3
1113202,11132,3
1113203,11132,3
1113301,11133,-7
1113601,11136,-7
1113701,11137,-7
1114701,11147,-7
1114702,11147,-7
1114801,11148,-7
1114802,11148,-7
1115001,11150,-7
1115501,11155,-7
1115502,11155,-7
1115901,11159,-7
1116001,11160,-7
1116002,11160,-7
1116003,11160,-7
1116101,11161,-7
1116201,11162,-7
1116301,11163,-7
1116901,11169,-7
1117001,11170,-7
1117101,11171,-7
1117102,11171,-7
1117201,11172,-7
1117401,11174,-7
1117501,11175,-7
1117502,11175,-7
1118201,11182,-7
1118301,11183,-7
1118401,11184,-7
1118402,11184,-7
1118403,11184,-7
1119101,11191,-7
1119102,11191,-7
1119103,11191,-7
1119104,11191,-7
1120001,11200,-7
1120401,11204,-7
1120402,11204,-7
1121101,11211,-7
1121102,11211,-7
1121103,11211,-7
1121301,11213,-7
1121302,11213,-7
1121401,11214,-7
1121402,11214,-7
1121701,11217,-7
1121702,11217,-7
1121703,11217,-7
1121901,11219,-7
1122001,11220,-7
1122201,11222,-7
1122401,11224,-7
1122501,11225,-7
1122502,11225,-7
1122601,11226,-7
1122801,11228,-7
1122802,11228,-7
1122803,11228,-7
1123601,11236,-7
1124301,11243,-7
1126101,11261,-7
1126201,11262,-7
1126202,11262,-7
1126203,11262,-7
1126601,11266,-7
1126801,11268,-7
1126901,11269,-7
1127201,11272,-7
1127601,11276,-7
1127801,11278,-7
1128301,11283,-7
1128401,11284,-7
1128402,11284,-7
1129801,11298,-7
1129901,11299,-7
1129902,11299,-7
1130401,11304,-7
1130402,11304,-7
1130601,11306,6
1130602,11306,2
1130701,11307,-7
1130801,11308,-7
1130901,11309,10
1130902,11309,10
1131001,11310,-7
1131301,11313,-7
1131302,11313,-7
1131303,11313,-7
1131901,11319,8
1132001,11320,-7
1132101,11321,-7
1132401,11324,-7
1132402,11324,-7
1132701,11327,-7
1134101,11341,-7
1134102,11341,-7
1134301,11343,-7
1134302,11343,-7
1134601,11346,-7
1134701,11347,-7
1134801,11348,-7
1134802,11348,-7
1135501,11355,-7
1135601,11356,-7
1135602,11356,-7
1135701,11357,-7
1135801,11358,-7
1135802,11358,-7
1136301,11363,-7
1136501,11365,-7
1136502,11365,-7
1136601,11366,-7
1136901,11369,-7
1137101,11371,8
1137102,11371,8
1138001,11380,-7
1138002,11380,-7
1138901,11389,-7
1139201,11392,-7
1139301,11393,-7
1139302,11393,-7
1140001,11400,-7
1140201,11402,-7
1140202,11402,-7
1140401,11404,-7
1140901,11409,-7
1141101,11411,-7
1141102,11411,-7
1141201,11412,-7
1141202,11412,-7
1143201,11432,-7
1144201,11442,-7
1144202,11442,-7
1144301,11443,-7
1144501,11445,-7
1144601,11446,-7
1144602,11446,-7
1144801,11448,-7
1144802,11448,-7
1145401,11454,-7
1145501,11455,-7
1145502,11455,-7
1145601,11456,-7
1145602,11456,-7
1146101,11461,-7
1146801,11468,-7
1146802,11468,-7
1146803,11468,-7
1147101,11471,-7
1147102,11471,-7
1147401,11474,-7
1148501,11485,-7
1148502,11485,-7
1148601,11486,-7
1148602,11486,-7
1148603,11486,-7
1148801,11488,-7
1149101,11491,-7
1149102,11491,-7
1149103,11491,-7
1149201,11492,-7
1149202,11492,-7
1150301,11503,-7
1150302,11503,-7
1150401,11504,-7
1151201,11512,-7
1151801,11518,-7
1151802,11518,-7
1152701,11527,-7
1152702,11527,-7
1152801,11528,-7
1152901,11529,-7
1152902,11529,-7
1153101,11531,-7
1153102,11531,-7
1153301,11533,-7
1153801,11538,-7
1154901,11549,-7
1155001,11550,-7
1155301,11553,-7
1155401,11554,-7
1155601,11556,-7
1155602,11556,-7
1155701,11557,-7
1156401,11564,-7
1156402,11564,-7
1157001,11570,-7
1157301,11573,-7
1157601,11576,-7
1157602,11576,-7
1163301,11633,-7
1164001,11640,-7
1164002,11640,-7
1164003,11640,-7
1164101,11641,-7
1164102,11641,-7
1164201,11642,-7
1164501,11645,-7
1164701,11647,-7
1164702,11647,-7
1165001,11650,-7
1165201,11652,-7
1170601,11706,-7
1170801,11708,-7
1170802,11708,-7
1170901,11709,-7
1172501,11725,-7
1172502,11725,-7
1172503,11725,-7
1172601,11726,-7
1172602,11726,-7
1173101,11731,-7
1173102,11731,-7
1173301,11733,-7
1173302,11733,-7
1173401,11734,-7
1173901,11739,-7
1173902,11739,-7
1174401,11744,-7
1174701,11747,-7
1175201,11752,6
1175202,11752,6
1175601,11756,-7
1175701,11757,10
1176101,11761,8
1176102,11761,3
1176103,11761,6
1176401,11764,2
1176402,11764,2
1176403,11764,6
1176501,11765,6
1176502,11765,2
1176503,11765,3
1176504,11765,8
1176801,11768,-7
1176802,11768,-7
1176803,11768,-7
1176901,11769,10
1176902,11769,8
1176903,11769,6
1177201,11772,2
1177202,11772,6
1177203,11772,6
1177204,11772,3
1177205,11772,7
1177206,11772,7
1177301,11773,-7
1177302,11773,2
1177303,11773,7
1177304,11773,6
1177305,11773,8
1177401,11774,5
1177402,11774,2
1177701,11777,6
1177702,11777,3
1177901,11779,8
1177902,11779,6
1177903,11779,10
1177904,11779,3
1178101,11781,2
1178102,11781,8
1178401,11784,8
1178402,11784,6
1178501,11785,5
1178502,11785,6
1178503,11785,2
1178601,11786,2
1178701,11787,6
1178702,11787,3
1178703,11787,3
1178901,11789,3
1179201,11792,8
1179202,11792,6
1179401,11794,6
1179501,11795,-7
1179701,11797,5
1179702,11797,6
1179703,11797,6
1179801,11798,6
1179802,11798,6
1179803,11798,1
1180001,11800,7
1180002,11800,8
1180003,11800,2
1180201,11802,2
1180202,11802,8
1180203,11802,-7
1180204,11802,3
1180701,11807,3
1180702,11807,6
1180801,11808,7
1180802,11808,6
1180803,11808,6
1181101,11811,6
1181102,11811,2
1181201,11812,3
1181202,11812,3
1181301,11813,3
1181302,11813,7
1181401,11814,6
1181402,11814,7
1181403,11814,2
1181601,11816,6
1181602,11816,8
1181801,11818,6
1181802,11818,-7
1181803,11818,2
1181901,11819,8
1181902,11819,6
1181903,11819,6
1181904,11819,10
1182601,11826,3
1182602,11826,6
1182603,11826,6
1182604,11826,7
1183101,11831,8
1183201,11832,6
1183202,11832,6
1183203,11832,-7
1183501,11835,8
1183502,11835,8
1183801,11838,6
1183802,11838,3
1183901,11839,6
1183902,11839,7
1184201,11842,8
1184202,11842,-7
1184501,11845,8
1184701,11847,6
1184702,11847,8
1184703,11847,7
1184704,11847,8
1185001,11850,3
1185002,11850,7
1185003,11850,2
1185301,11853,2
1185302,11853,3
1185501,11855,8
1185502,11855,8
1185601,11856,8
1185602,11856,6
1185801,11858,10
1185802,11858,8
1185901,11859,-7
1185902,11859,2
1185903,11859,2
1185904,11859,6
1185905,11859,3
1185906,11859,3
1185907,11859,2
1185908,11859,6
1186101,11861,-7
1186201,11862,-7
1186202,11862,-7
1186203,11862,-7
1186501,11865,7
1186502,11865,-7
1186701,11867,3
1186801,11868,8
1186802,11868,2
1187001,11870,8
1187101,11871,2
1187301,11873,5
1187302,11873,10
1187303,11873,8
1187401,11874,7
1187402,11874,8
1187601,11876,3
1187602,11876,6
1187701,11877,5
1187702,11877,-7
1187801,11878,-7
1187802,11878,8
1187803,11878,3
1187901,11879,8
1187902,11879,3
1188201,11882,-7
1188501,11885,2
1188601,11886,8
1188602,11886,6
1189101,11891,3
1189102,11891,4
1189401,11894,10
1189402,11894,8
1189403,11894,8
1189801,11898,14
1189901,11899,10
1189902,11899,6
1190101,11901,5
1190201,11902,14
1190202,11902,10
1190301,11903,-7
1190501,11905,7
1190502,11905,6
1190601,11906,6
1190602,11906,6
1190603,11906,12
1190901,11909,3
1191001,11910,7
1191002,11910,8
1191201,11912,2
1191202,11912,-7
1191501,11915,2
1191502,11915,5
1191503,11915,7
1191601,11916,8
1191602,11916,8
1191603,11916,8
1191801,11918,8
1191802,11918,8
1191803,11918,7
1191901,11919,8
1191902,11919,7
1192201,11922,-7
1192301,11923,8
1192302,11923,8
1192303,11923,6
1192304,11923,8
1192701,11927,3
1192901,11929,-7
1193001,11930,3
1193002,11930,2
1193201,11932,6
1193202,11932,3
1193301,11933,3
1193501,11935,8
1193502,11935,7
1194001,11940,10
1194002,11940,8
1194301,11943,3
1194401,11944,-7
1194402,11944,-7
1194403,11944,-7
1194801,11948,6
1194901,11949,8
1195001,11950,5
1195002,11950,5
1195101,11951,2
1195102,11951,4
1195103,11951,2
1195501,11955,7
1195502,11955,5
1195801,11958,8
1195802,11958,7
1195901,11959,8
1195902,11959,8
1196201,11962,-7
1196202,11962,-7
1196701,11967,4
1196801,11968,2
1196802,11968,6
1196803,11968,3
1197001,11970,8
1197002,11970,8
1197501,11975,-7
1197901,11979,2
1197902,11979,6
1197903,11979,3
1197904,11979,-7
1197905,11979,3
1197906,11979,6
1198001,11980,3
1198002,11980,6
1198101,11981,3
1198102,11981,3
1198601,11986,-7
1198701,11987,8
1198702,11987,3
1198801,11988,10
1198802,11988,10
1198901,11989,10
1198902,11989,10
1199301,11993,7
1199302,11993,3
1199303,11993,8
1199501,11995,8
1199502,11995,7
1199503,11995,6
1199601,11996,-7
1199901,11999,-7
1199902,11999,-7
1200001,12000,8
1200101,12001,6
1200102,12001,2
1200301,12003,1
1200302,12003,6
1200401,12004,5
1200402,12004,3
1200501,12005,2
1201501,12015,2
1201502,12015,2
1201701,12017,8
1201702,12017,6
1201801,12018,5
1201802,12018,5
1202201,12022,10
1202202,12022,2
1202401,12024,-7
1202402,12024,8
1202403,12024,-7
1202501,12025,10
1202502,12025,8
1202503,12025,10
1202701,12027,3
1202702,12027,11
1202801,12028,6
1202802,12028,3
1202901,12029,3
1202902,12029,3
1203001,12030,7
1203201,12032,7
1203202,12032,2
1203501,12035,4
1203502,12035,2
1203601,12036,2
1203701,12037,-7
1203801,12038,8
1203802,12038,6
1204201,12042,8
1204202,12042,8
1204601,12046,8
1204602,12046,11
1204801,12048,2
1204802,12048,2
1205101,12051,3
1205102,12051,-7
1205201,12052,6
1205202,12052,7
1205401,12054,8
1205402,12054,8
1205701,12057,3
1205702,12057,7
1205703,12057,7
1205801,12058,10
1205802,12058,7
1206101,12061,3
1206102,12061,10
1206103,12061,8
1206201,12062,6
1206202,12062,7
1206203,12062,7
1206301,12063,-7
1206302,12063,10
1206303,12063,8
1206601,12066,1
1206602,12066,-7
1206603,12066,6
1207001,12070,8
1207601,12076,8
1207602,12076,8
1207801,12078,8
1207802,12078,8
1207803,12078,8
1208301,12083,7
1208302,12083,3
1208303,12083,2
1208501,12085,3
1208502,12085,7
1208601,12086,7
1208701,12087,7
1208702,12087,8
1209201,12092,8
1209202,12092,6
1209701,12097,3
1209702,12097,7
1209703,12097,6
1209901,12099,3
1210401,12104,8
1210402,12104,3
1210801,12108,6
1210802,12108,7
1211301,12113,7
1211302,12113,6
1211303,12113,2
1211304,12113,2
1211501,12115,6
1211502,12115,7
1211503,12115,7
1211504,12115,-7
1211701,12117,2
1211702,12117,3
1211703,12117,1
1211801,12118,3
1212001,12120,10
1212002,12120,7
1212003,12120,7
1212101,12121,-7
1212102,12121,-7
1212103,12121,-7
1212104,12121,-7
1212301,12123,2
1212302,12123,2
1212303,12123,2
1212801,12128,5
1213001,12130,7
1213002,12130,3
1213501,12135,3
1213502,12135,7
1213701,12137,3
1213702,12137,5
1213703,12137,7
1213704,12137,2
1213801,12138,7
1213802,12138,4
1214001,12140,3
1214002,12140,6
1214201,12142,-7
1214601,12146,3
1214602,12146,2
1214603,12146,8
1214701,12147,6
1214801,12148,7
1214802,12148,2
1214901,12149,3
1215001,12150,8
1215002,12150,6
1215003,12150,5
1215301,12153,3
1215501,12155,-7
1216201,12162,10
1216202,12162,10
1216401,12164,-7
1216701,12167,-7
1216801,12168,-7
1216802,12168,-7
1216901,12169,-7
1216902,12169,-7
1217201,12172,2
1217202,12172,4
1217203,12172,6
1217204,12172,2
1217205,12172,2
1217601,12176,3
1217602,12176,6
1217603,12176,3
1217604,12176,7
1217701,12177,3
1217702,12177,6
1217703,12177,7
1217704,12177,3
1217705,12177,6
1217706,12177,3
1217707,12177,6
1218101,12181,8
1218102,12181,6
1218103,12181,6
1218501,12185,-7
1218801,12188,6
1218802,12188,6
1219101,12191,-7
1219102,12191,2
1219103,12191,2
1219104,12191,3
1219105,12191,2
1219106,12191,2
1219107,12191,2
1219108,12191,2
1219109,12191,2
1219301,12193,6
1219302,12193,8
1219401,12194,3
1219402,12194,7
1219403,12194,3
1219404,12194,3
1219501,12195,-7
1220101,12201,3
1220102,12201,2
1220103,12201,6
1220701,12207,-7
1220702,12207,-7
1220801,12208,3
1221001,12210,3
1221002,12210,12
1221003,12210,7
1221101,12211,-7
1221401,12214,8
1221402,12214,-7
1221501,12215,-7
1221502,12215,-7
1221601,12216,-7
1221602,12216,-7
1221701,12217,6
1221702,12217,7
1222201,12222,2
1222202,12222,6
1222203,12222,-7
1222204,12222,2
1222801,12228,2
1222802,12228,3
1222803,12228,3
1223101,12231,-7
1223102,12231,-7
1223301,12233,-7
1223302,12233,-7
1223801,12238,-7
1223802,12238,-7
1223803,12238,-7
1223901,12239,-7
1224001,12240,3
1224101,12241,2
1224201,12242,-7
1224202,12242,-7
1224203,12242,-7
1224701,12247,-7
1224801,12248,-7
1224901,12249,-7
1225101,12251,-7
1225102,12251,-7
1225401,12254,6
1225402,12254,8
1225801,12258,-7
1226301,12263,-7
1226501,12265,-7
1226502,12265,-7
1226701,12267,-7
1226801,12268,-7
1226901,12269,7
1227201,12272,-7
1227801,12278,2
1228101,12281,3
1228102,12281,6
1228103,12281,7
1228104,12281,6
1228201,12282,2
1228202,12282,3
1228203,12282,6
1228401,12284,6
1228402,12284,6
1228501,12285,-7
1228601,12286,-7
1228602,12286,-7
1228603,12286,-7
1229101,12291,-7
1229201,12292,-7
1229202,12292,-7
1229301,12293,2
1229302,12293,6
1229303,12293,7
1229304,12293,6
1229401,12294,-7
1229402,12294,-7
1229403,12294,-7
1230301,12303,6
1230302,12303,2
1230401,12304,8
1230402,12304,2
1230403,12304,3
1230404,12304,3
1230601,12306,-7
1230701,12307,-7
1230702,12307,-7
1230703,12307,-7
1230901,12309,-7
1231901,12319,-7
1231902,12319,-7
1232001,12320,-7
1232201,12322,-7
1232202,12322,-7
1232901,12329,-7
1233001,12330,-7
1233002,12330,-7
1233003,12330,-7
1233201,12332,-7
1233601,12336,-7
1233602,12336,-7
1233701,12337,-7
1233901,12339,-7
1234701,12347,-7
1234702,12347,-7
1234901,12349,-7
1234902,12349,-7
1235201,12352,-7
1235202,12352,-7
1235601,12356,-7
1235701,12357,-7
1235901,12359,-7
1235902,12359,-7
1236201,12362,-7
1236202,12362,-7
1236203,12362,-7
1236301,12363,-7
1236302,12363,-7
1236601,12366,-7
1236602,12366,-7
1236801,12368,-7
1236802,12368,-7
1237001,12370,-7
1237002,12370,-7
1237003,12370,-7
1237901,12379,-7
1237902,12379,-7
1238101,12381,-7
1238102,12381,-7
1238103,12381,-7
1238301,12383,-7
1238401,12384,-7
1238402,12384,-7
1238901,12389,-7
1239101,12391,-7
1239201,12392,-7
1239501,12395,-7
1240201,12402,-7
1240801,12408,-7
1240802,12408,-7
1240901,12409,-7
1240902,12409,-7
1241701,12417,-7
1241702,12417,-7
1241901,12419,-7
1241902,12419,-7
1241903,12419,-7
1241904,12419,-7
1242101,12421,-7
1242102,12421,-7
1242401,12424,-7
1242901,12429,-7
1243401,12434,-7
1243402,12434,-7
1243901,12439,-7
1243902,12439,-7
1244201,12442,-7
1244202,12442,-7
1244203,12442,-7
1244701,12447,-7
1244702,12447,-7
1244703,12447,-7
1244901,12449,-7
1244902,12449,-7
1244903,12449,-7
1244904,12449,-7
1244905,12449,-7
1245301,12453,-7
1245302,12453,-7
1245701,12457,-7
1245702,12457,-7
1245703,12457,-7
1245901,12459,-7
1246201,12462,-7
1246401,12464,-7
1246402,12464,-7
1246801,12468,-7
1246802,12468,-7
1246803,12468,-7
1247201,12472,-7
1247501,12475,-7
1247601,12476,-7
1247602,12476,-7
1247801,12478,-7
1247802,12478,-7
1247901,12479,-7
1247902,12479,-7
1248001,12480,-7
1248301,12483,-7
1248302,12483,-7
1248303,12483,-7
1248601,12486,-7
1248602,12486,-7
1249001,12490,-7
1249002,12490,-7
1249003,12490,-7
1249201,12492,-7
1249202,12492,-7
1249401,12494,-7
1249501,12495,-7
1249502,12495,-7
1249701,12497,-7
1249901,12499,-7
1249902,12499,-7
1250101,12501,-7
1250201,12502,-7
1250202,12502,-7
1250301,12503,-7
1250302,12503,-7
1250401,12504,-7
1250402,12504,-7
1250501,12505,-7
1250502,12505,-7
1250601,12506,-7
1250602,12506,-7
1250701,12507,-7
1250901,12509,-7
1251101,12511,-7
1251102,12511,-7
1251201,12512,-7
1251301,12513,-7
1251501,12515,2
1251502,12515,6
1251601,12516,6
1251602,12516,-7
1251603,12516,6
1251801,12518,3
1252301,12523,-7
1252701,12527,-7
1252901,12529,-7
1253001,12530,-7
1253002,12530,-7
1253201,12532,-7
1253202,12532,-7
1253601,12536,-7
1253602,12536,-7
1253603,12536,-7
1254001,12540,-7
1254002,12540,-7
1254201,12542,-7
1254202,12542,-7
1254203,12542,-7
1254401,12544,-7
1255401,12554,-7
1255402,12554,-7
1255403,12554,-7
1255404,12554,-7
1255501,12555,-7
1255601,12556,-7
1255602,12556,-7
1255603,12556,-7
1255801,12558,6
1256001,12560,-7
1256601,12566,6
1256602,12566,3
1256603,12566,5
1256604,12566,10
1256701,12567,-7
1256702,12567,-7
1256901,12569,-7
1256902,12569,-7
1256903,12569,-7
1257001,12570,-7
1257101,12571,-7
1257201,12572,-7
1257202,12572,-7
1257401,12574,-7
1257402,12574,-7
1257403,12574,-7
1257501,12575,-7
1257502,12575,-7
1258301,12583,-7
1259301,12593,-7
1260101,12601,-7
1260801,12608,-7
1261101,12611,-7
1261601,12616,-7
1261901,12619,-7
1262201,12622,-7
1262202,12622,-7
1262301,12623,-7
1262302,12623,-7
1262701,12627,-7
1262702,12627,-7
1264501,12645,-7
1266401,12664,-7
1266501,12665,-7
1266601,12666,-7
1266602,12666,-7
1266603,12666,-7
1266701,12667,5
1266702,12667,3
1266703,12667,6
1267001,12670,-7
1267101,12671,-7
1267102,12671,-7
1267201,12672,-7
1267202,12672,-7
1267301,12673,-7
1267302,12673,-7
1267501,12675,-7
