,Unnamed: 0,C0000100,C0000200,C0005700,m_age_ya,m_HGC_ya,dad_distance_ya,HGC_ya,R0000100,dad_age,mom_age,f_HGC,m_HGC,HGC,reside_parent_type,age_stopped_living_w_parent,urban_at_14,rural_at_14,farm_at_14,AFQT,desire_child_#,ever_married,married_age,1st_marry_age,abort_#,foreign_lang_child,female_work_14,male_work_14,mother_work_1978,father_work_1978,#sibling,#sibling_school,cultural_influence,income_18,income_19,income_20,income_21,income_22,income_23,income_24,income_25,income_26,income_27,income_28,income_29,income_30,income_31,income_32,income_33,income_34,income_35,income_36,income_37,income_38,income_39,income_40,income_41,income_42,income_43,income_44,income_45,income_46,income_47,income_48,income_49,income_50,income_51,income_52,income_53,income_54,income_55,income_56,income_57,income_58,income_59,income_60,income_61,income_62,teen_mom,teen_dad,teen_mom_not_teen_dad,teen_dad_not_teen_mom,teen_dad_and_teen_mom
3819,3819,402602,4026,1996,33,6,0,,4026,40,37,5,5,6,1,18,1,0,0,,0,1,19,19,0,0,0,0,3,1,5,0,0,13520.49259,10054.94064,,,,,12162.99659,25862.28085,26867.12431,36877.82397,36938.68378,33377.97053,25617.48516,26418.41193,25660.9876,,28619.3372,,27169.20361,,30108.21852,,35713.15606,,28448.46387,,33496.8978,,36808.39947,,4065.601738,,,,7903.862013,,,,,,6823.365512,,,,,0,0,0,0,0
3820,3820,402603,4026,1998,36,6,0,,4026,40,37,5,5,6,1,18,1,0,0,,0,1,19,19,0,0,0,0,3,1,5,0,0,13520.49259,10054.94064,,,,,12162.99659,25862.28085,26867.12431,36877.82397,36938.68378,33377.97053,25617.48516,26418.41193,25660.9876,,28619.3372,,27169.20361,,30108.21852,,35713.15606,,28448.46387,,33496.8978,,36808.39947,,4065.601738,,,,7903.862013,,,,,,6823.365512,,,,,0,0,0,0,0
3821,3821,402701,4027,1994,34,6,0,,4027,,,,6,6,3,,1,0,0,56.393,1,1,23,23,0,0,1,1,1,1,3,0,0.666666667,8043.952512,4316.743469,5649.106217,8538.317771,2099.042195,26353.15928,24867.57774,26867.12431,25814.47678,29902.74402,2336.457937,,,24151.51774,,12878.70174,,12126.97403,,23301.14303,,18472.3221,,,,24564.39172,,18930.03401,,,,2132.674834,,2808.098773,,16559.98936,,,,5970.444823,,,,,,0,0,0,0,0
3822,3822,402702,4027,2000,40,6,5,,4027,,,,6,6,3,,1,0,0,56.393,1,1,23,23,0,0,1,1,1,1,3,0,0.666666667,8043.952512,4316.743469,5649.106217,8538.317771,2099.042195,26353.15928,24867.57774,26867.12431,25814.47678,29902.74402,2336.457937,,,24151.51774,,12878.70174,,12126.97403,,23301.14303,,18472.3221,,,,24564.39172,,18930.03401,,,,2132.674834,,2808.098773,,16559.98936,,,,5970.444823,,,,,,0,0,0,0,0
3823,3823,402703,4027,2002,42,6,5,,4027,,,,6,6,3,,1,0,0,56.393,1,1,23,23,0,0,1,1,1,1,3,0,0.666666667,8043.952512,4316.743469,5649.106217,8538.317771,2099.042195,26353.15928,24867.57774,26867.12431,25814.47678,29902.74402,2336.457937,,,24151.51774,,12878.70174,,12126.97403,,23301.14303,,18472.3221,,,,24564.39172,,18930.03401,,,,2132.674834,,2808.098773,,16559.98936,,,,5970.444823,,,,,,0,0,0,0,0
3824,3824,402704,4027,2002,42,6,5,,4027,,,,6,6,3,,1,0,0,56.393,1,1,23,23,0,0,1,1,1,1,3,0,0.666666667,8043.952512,4316.743469,5649.106217,8538.317771,2099.042195,26353.15928,24867.57774,26867.12431,25814.47678,29902.74402,2336.457937,,,24151.51774,,12878.70174,,12126.97403,,23301.14303,,18472.3221,,,,24564.39172,,18930.03401,,,,2132.674834,,2808.098773,,16559.98936,,,,5970.444823,,,,,,0,0,0,0,0
3825,3825,402801,4028,1982,18,5,55,4,4028,27,28,4,5,5,1,18,1,0,0,24.289,2,1,18,18,1,0,1,1,1,1,2,1,0.666666667,2110.407918,632.6998963,15325.18574,32745.05824,32434.65758,47745.74926,44138.84709,42409.49757,42215.63861,36715.76759,,6216.096924,34717.80675,,,,,,52362.11916,,40639.10862,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
3826,3826,402802,4028,1984,20,5,55,2,4028,27,28,4,5,5,1,18,1,0,0,24.289,2,1,18,18,1,0,1,1,1,1,2,1,0.666666667,2110.407918,632.6998963,15325.18574,32745.05824,32434.65758,47745.74926,44138.84709,42409.49757,42215.63861,36715.76759,,6216.096924,34717.80675,,,,,,52362.11916,,40639.10862,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
3827,3827,402803,4028,1987,23,5,55,1,4028,27,28,4,5,5,1,18,1,0,0,24.289,2,1,18,18,1,0,1,1,1,1,2,1,0.666666667,2110.407918,632.6998963,15325.18574,32745.05824,32434.65758,47745.74926,44138.84709,42409.49757,42215.63861,36715.76759,,6216.096924,34717.80675,,,,,,52362.11916,,40639.10862,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
3828,3828,403301,4033,1996,37,7,0,7,4033,23,22,5,5,6,1,18,1,0,0,84.521,2,1,28,28,0,1,1,1,2,1,5,5,1,599.5477041,,10289.76757,,2027.166099,11339.61545,57572.40924,73755.64794,87949.24711,135983.5209,144618.7092,102565.5992,153442.1395,,20033.53604,,,,,,5541.69663,,5926.763307,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
3829,3829,403302,4033,1997,38,7,0,5,4033,23,22,5,5,6,1,18,1,0,0,84.521,2,1,28,28,0,1,1,1,2,1,5,5,1,599.5477041,,10289.76757,,2027.166099,11339.61545,57572.40924,73755.64794,87949.24711,135983.5209,144618.7092,102565.5992,153442.1395,,20033.53604,,,,,,5541.69663,,5926.763307,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
3830,3830,403501,4035,1993,31,6,55,2,4035,26,27,5,5,6,1,18,0,1,0,57.901,2,1,22,22,0,0,1,1,1,1,5,5,1,6351.131068,8412.750947,,,,,,,,,,,,,,,,,,,,3141.72715,,80046.7291,,109052.4448,,,,163008.6262,,127749.3378,,126021.6947,,128236.5106,,131559.9155,,117425.6484,,83586.22752,,,,0,0,0,0,0
3831,3831,403502,4035,1995,34,6,55,3,4035,26,27,5,5,6,1,18,0,1,0,57.901,2,1,22,22,0,0,1,1,1,1,5,5,1,6351.131068,8412.750947,,,,,,,,,,,,,,,,,,,,3141.72715,,80046.7291,,109052.4448,,,,163008.6262,,127749.3378,,126021.6947,,128236.5106,,131559.9155,,117425.6484,,83586.22752,,,,0,0,0,0,0
3832,3832,403701,4037,1988,24,6,0,3,4037,17,17,5,5,6,2,,1,0,0,87.922,2,1,24,24,0,0,0,1,3,1,2,2,1,,14230.52962,8396.168779,608.1498296,5212.244295,19190.80308,22126.69438,19348.83436,8845.162191,,,,,,,,,,,14777.85768,,10668.17395,,13398.75912,,14407.85922,,12806.64547,,23265.54364,,22464.79018,,21159.98641,,24018.88262,,18423.08688,,,,,,,,1,1,0,0,1
3833,3833,403801,4038,1983,19,6,5,3,4038,21,20,5,3,5,1,18,1,0,0,41.801,2,1,20,20,0,0,1,1,2,1,2,2,1,,3969.055516,,,,12594.25317,14190.16269,13925.84354,11514.48185,11063.34719,10553.90965,13351.18821,22415.29952,13986.21808,21132.57802,,28619.3372,,32603.04434,,23562.95362,,43102.0849,,33189.87452,,27914.0815,,26291.71391,,20937.84895,,72704.82387,,44929.58037,,36799.97636,,71167.05962,,81027.46545,,,,,1,1,0,0,1
3834,3834,403802,4038,1986,22,6,5,4,4038,21,20,5,3,5,1,18,1,0,0,41.801,2,1,20,20,0,0,1,1,2,1,2,2,1,,3969.055516,,,,12594.25317,14190.16269,13925.84354,11514.48185,11063.34719,10553.90965,13351.18821,22415.29952,13986.21808,21132.57802,,28619.3372,,32603.04434,,23562.95362,,43102.0849,,33189.87452,,27914.0815,,26291.71391,,20937.84895,,72704.82387,,44929.58037,,36799.97636,,71167.05962,,81027.46545,,,,,1,1,0,0,1
3835,3835,404001,4040,1990,28,7,5,,4040,30,29,5,9,7,1,18,0,0,1,52.975,0,1,26,26,0,0,0,1,3,1,3,1,1,,,33450.33642,37239.04123,43766.93682,49896.08801,44806.55612,20140.37759,35046.86906,33622.94928,40404.63,33208.33689,,35774.1715,,51621.48686,,44507.80129,,46796.54932,,45043.40113,,48012.22018,,50480.0907,,48990.50094,,35867.71311,,44929.58037,,48759.96868,,46258.58875,,49469.39996,,,,,,,,0,0,0,0,0
3836,3836,404002,4040,1995,33,7,5,,4040,30,29,5,9,7,1,18,0,0,1,52.975,0,1,26,26,0,0,0,1,3,1,3,1,1,,,33450.33642,37239.04123,43766.93682,49896.08801,44806.55612,20140.37759,35046.86906,33622.94928,40404.63,33208.33689,,35774.1715,,51621.48686,,44507.80129,,46796.54932,,45043.40113,,48012.22018,,50480.0907,,48990.50094,,35867.71311,,44929.58037,,48759.96868,,46258.58875,,49469.39996,,,,,,,,0,0,0,0,0
3837,3837,404101,4041,1978,21,6,0,4,4041,37,23,5,6,6,1,18,1,0,0,74.218,3,1,20,20,0,0,1,1,1,1,3,2,1,6016.861012,99.15027901,2116.829608,,,6567.936747,3232.52498,9081.704122,10941.73421,,,,,,,,,2861.93372,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
3838,3838,404102,4041,1980,22,6,0,3,4041,37,23,5,6,6,1,18,1,0,0,74.218,3,1,20,20,0,0,1,1,1,1,3,2,1,6016.861012,99.15027901,2116.829608,,,6567.936747,3232.52498,9081.704122,10941.73421,,,,,,,,,2861.93372,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
3839,3839,404103,4041,1985,28,6,100,4,4041,37,23,5,6,6,1,18,1,0,0,74.218,3,1,20,20,0,0,1,1,1,1,3,2,1,6016.861012,99.15027901,2116.829608,,,6567.936747,3232.52498,9081.704122,10941.73421,,,,,,,,,2861.93372,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
3840,3840,404501,4045,1981,19,7,5,5,4045,38,35,4,3,7,0,14,1,0,0,29.591,2,1,23,23,0,0,1,1,1,1,4,1,0.333333333,,,,15042.15253,8713.206338,,2638.009898,3208.692331,2189.312249,4722.844938,22298.82709,33819.90573,32624.36524,31346.15037,33420.7139,33377.97053,33622.94928,34266.23429,37736.74647,,40067.07208,,40753.80542,,,,,,,,,,,,45738.01955,,38775.90607,,44929.58037,,50599.96749,,44479.41226,,44351.87582,0,0,0,0,0
3841,3841,404502,4045,1986,24,7,5,3,4045,38,35,4,3,7,0,14,1,0,0,29.591,2,1,23,23,0,0,1,1,1,1,4,1,0.333333333,,,,15042.15253,8713.206338,,2638.009898,3208.692331,2189.312249,4722.844938,22298.82709,33819.90573,32624.36524,31346.15037,33420.7139,33377.97053,33622.94928,34266.23429,37736.74647,,40067.07208,,40753.80542,,,,,,,,,,,,45738.01955,,38775.90607,,44929.58037,,50599.96749,,44479.41226,,44351.87582,0,0,0,0,0
3842,3842,404503,4045,1991,29,7,5,2,4045,38,35,4,3,7,0,14,1,0,0,29.591,2,1,23,23,0,0,1,1,1,1,4,1,0.333333333,,,,15042.15253,8713.206338,,2638.009898,3208.692331,2189.312249,4722.844938,22298.82709,33819.90573,32624.36524,31346.15037,33420.7139,33377.97053,33622.94928,34266.23429,37736.74647,,40067.07208,,40753.80542,,,,,,,,,,,,45738.01955,,38775.90607,,44929.58037,,50599.96749,,44479.41226,,44351.87582,0,0,0,0,0
3843,3843,404901,4049,1981,21,6,5,3,4049,38,25,2,5,5,0,13,1,0,0,41.698,1,1,17,17,0,0,1,1,2,1,5,2,1,6906.789551,17173.2829,17514.49799,23089.46414,20271.66099,29244.27142,26867.12431,25814.47678,24625.78919,25033.4779,38426.22774,37296.58154,45284.09576,,62962.54184,,67923.00903,,65452.64895,,64037.38328,,64009.04371,,64760.66909,,62048.44482,,57934.82476,,56225.0638,,,,55199.96454,,57823.23594,,,,,,,,,0,0,0,0,0
3844,3844,404902,4049,1983,23,6,5,4,4049,38,25,2,5,5,0,13,1,0,0,41.698,1,1,17,17,0,0,1,1,2,1,5,2,1,6906.789551,17173.2829,17514.49799,23089.46414,20271.66099,29244.27142,26867.12431,25814.47678,24625.78919,25033.4779,38426.22774,37296.58154,45284.09576,,62962.54184,,67923.00903,,65452.64895,,64037.38328,,64009.04371,,64760.66909,,62048.44482,,57934.82476,,56225.0638,,,,55199.96454,,57823.23594,,,,,,,,,0,0,0,0,0
3845,3845,404903,4049,1990,29,6,5,4,4049,38,25,2,5,5,0,13,1,0,0,41.698,1,1,17,17,0,0,1,1,2,1,5,2,1,6906.789551,17173.2829,17514.49799,23089.46414,20271.66099,29244.27142,26867.12431,25814.47678,24625.78919,25033.4779,38426.22774,37296.58154,45284.09576,,62962.54184,,67923.00903,,65452.64895,,64037.38328,,64009.04371,,64760.66909,,62048.44482,,57934.82476,,56225.0638,,,,55199.96454,,57823.23594,,,,,,,,,0,0,0,0,0
3846,3846,404904,4049,1992,31,6,5,5,4049,38,25,2,5,5,0,13,1,0,0,41.698,1,1,17,17,0,0,1,1,2,1,5,2,1,6906.789551,17173.2829,17514.49799,23089.46414,20271.66099,29244.27142,26867.12431,25814.47678,24625.78919,25033.4779,38426.22774,37296.58154,45284.09576,,62962.54184,,67923.00903,,65452.64895,,64037.38328,,64009.04371,,64760.66909,,62048.44482,,57934.82476,,56225.0638,,,,55199.96454,,57823.23594,,,,,,,,,0,0,0,0,0
3847,3847,405001,4050,1984,22,6,55,5,4050,27,17,5,3,6,1,18,1,0,0,67.759,2,1,20,20,0,0,1,1,1,1,2,2,0.666666667,,,72442.79931,82027.14733,69487.5789,71221.67154,80071.90619,82679.17301,87409.37501,118144.8671,61410.56986,70067.86554,70359.39769,66755.94107,60841.52726,62160.96924,57359.85463,,21464.5029,,40753.80542,,65452.64895,,64037.38328,,72306.51234,,70901.76702,,65203.45049,,52852.82259,,48469.88258,,52417.84376,,45999.97045,,,,,,,1,0,1,0,0
3848,3848,405002,4050,1989,27,6,55,3,4050,27,17,5,3,6,1,18,1,0,0,67.759,2,1,20,20,0,0,1,1,1,1,2,2,0.666666667,,,72442.79931,82027.14733,69487.5789,71221.67154,80071.90619,82679.17301,87409.37501,118144.8671,61410.56986,70067.86554,70359.39769,66755.94107,60841.52726,62160.96924,57359.85463,,21464.5029,,40753.80542,,65452.64895,,64037.38328,,72306.51234,,70901.76702,,65203.45049,,52852.82259,,48469.88258,,52417.84376,,45999.97045,,,,,,,1,0,1,0,0
3849,3849,405003,4050,1995,33,6,0,4,4050,27,17,5,3,6,1,18,1,0,0,67.759,2,1,20,20,0,0,1,1,1,1,2,2,0.666666667,,,72442.79931,82027.14733,69487.5789,71221.67154,80071.90619,82679.17301,87409.37501,118144.8671,61410.56986,70067.86554,70359.39769,66755.94107,60841.52726,62160.96924,57359.85463,,21464.5029,,40753.80542,,65452.64895,,64037.38328,,72306.51234,,70901.76702,,65203.45049,,52852.82259,,48469.88258,,52417.84376,,45999.97045,,,,,,,1,0,1,0,0
3850,3850,405101,4051,1984,21,6,0,4,4051,29,18,5,3,6,1,18,1,0,0,85.097,2,1,20,20,0,0,1,1,1,1,2,2,0.666666667,8713.206338,2646.037011,10312.22051,9038.569947,10946.56124,18681.47553,24325.99318,37798.71817,40300.68647,33190.04157,43974.62355,45060.26022,44830.59904,35742.55731,39246.21633,,38636.10522,,37493.50099,,49744.0132,,44333.57304,,40301.99049,,46895.65692,,49428.42215,,48787.22085,,52347.47319,,44929.58037,,44159.97163,,48037.76524,,46057.7172,,,,,1,0,1,0,0
3851,3851,405102,4051,1990,27,6,0,4,4051,29,18,5,3,6,1,18,1,0,0,85.097,2,1,20,20,0,0,1,1,1,1,2,2,0.666666667,8713.206338,2646.037011,10312.22051,9038.569947,10946.56124,18681.47553,24325.99318,37798.71817,40300.68647,33190.04157,43974.62355,45060.26022,44830.59904,35742.55731,39246.21633,,38636.10522,,37493.50099,,49744.0132,,44333.57304,,40301.99049,,46895.65692,,49428.42215,,48787.22085,,52347.47319,,44929.58037,,44159.97163,,48037.76524,,46057.7172,,,,,1,0,1,0,0
3852,3852,405103,4051,1992,29,6,55,3,4051,29,18,5,3,6,1,18,1,0,0,85.097,2,1,20,20,0,0,1,1,1,1,2,2,0.666666667,8713.206338,2646.037011,10312.22051,9038.569947,10946.56124,18681.47553,24325.99318,37798.71817,40300.68647,33190.04157,43974.62355,45060.26022,44830.59904,35742.55731,39246.21633,,38636.10522,,37493.50099,,49744.0132,,44333.57304,,40301.99049,,46895.65692,,49428.42215,,48787.22085,,52347.47319,,44929.58037,,44159.97163,,48037.76524,,46057.7172,,,,,1,0,1,0,0
3853,3853,405701,4057,1990,26,9,0,5,4057,29,30,5,5,7,1,18,1,0,0,70.04,2,1,24,24,0,0,0,1,2,1,1,1,0.666666667,4146.471921,24856.06735,30131.50448,33584.67512,33448.24063,33292.71308,32624.36524,31346.15037,34300.20637,40053.56464,47992.75736,46620.72693,54922.06081,,54376.74068,,38036.88506,,52100.30857,,45441.91237,,45043.40113,,43322.65449,,37860.06803,,,,,,,,,,,,,,,,,,,0,0,0,0,0
3854,3854,405702,4057,1994,30,9,0,5,4057,29,30,5,5,7,1,18,1,0,0,70.04,2,1,24,24,0,0,0,1,2,1,1,1,0.666666667,4146.471921,24856.06735,30131.50448,33584.67512,33448.24063,33292.71308,32624.36524,31346.15037,34300.20637,40053.56464,47992.75736,46620.72693,54922.06081,,54376.74068,,38036.88506,,52100.30857,,45441.91237,,45043.40113,,43322.65449,,37860.06803,,,,,,,,,,,,,,,,,,,0,0,0,0,0
3855,3855,405703,4057,1998,33,9,0,5,4057,29,30,5,5,7,1,18,1,0,0,70.04,2,1,24,24,0,0,0,1,2,1,1,1,0.666666667,4146.471921,24856.06735,30131.50448,33584.67512,33448.24063,33292.71308,32624.36524,31346.15037,34300.20637,40053.56464,47992.75736,46620.72693,54922.06081,,54376.74068,,38036.88506,,52100.30857,,45441.91237,,45043.40113,,43322.65449,,37860.06803,,,,,,,,,,,,,,,,,,,0,0,0,0,0
3856,3856,406001,4060,1983,25,6,5,4,4060,26,22,5,7,6,1,18,1,0,0,84.638,2,1,19,19,0,0,0,1,3,1,5,3,0.666666667,6685.401124,30045.5391,32847.90345,36689.9213,19966.20101,31329.05828,32325.2498,33245.52402,,9595.40154,13276.01663,12312.89459,13351.18821,12008.19617,11655.18173,11321.02394,,21750.69627,,,,,,,,28448.46387,,,,35756.73091,,10164.00434,,47015.78611,,50545.77791,,38639.97518,,35583.52981,,40087.27238,,,,0,0,0,0,0
3857,3857,406002,4060,1985,27,6,5,5,4060,26,22,5,7,6,1,18,1,0,0,84.638,2,1,19,19,0,0,0,1,3,1,5,3,0.666666667,6685.401124,30045.5391,32847.90345,36689.9213,19966.20101,31329.05828,32325.2498,33245.52402,,9595.40154,13276.01663,12312.89459,13351.18821,12008.19617,11655.18173,11321.02394,,21750.69627,,,,,,,,28448.46387,,,,35756.73091,,10164.00434,,47015.78611,,50545.77791,,38639.97518,,35583.52981,,40087.27238,,,,0,0,0,0,0
3858,3858,406501,4065,1989,25,5,0,9,4065,31,29,6,5,5,1,18,1,0,0,69.495,2,1,20,20,0,0,1,1,1,1,0,,1,8393.667857,15817.49741,7662.592871,4198.084389,2635.315928,,10554.94169,27658.36798,31661.72896,40053.56464,37625.68133,43512.67847,49812.50534,,65824.47556,,,,65452.64895,,64037.38328,,62823.69105,,69226.92213,,73616.79894,,74197.23171,,67857.83562,,71138.50225,,73599.95272,,74725.4126,,,,,,,,,0,0,0,0,0
3859,3859,406502,4065,1990,27,5,0,4,4065,31,29,6,5,5,1,18,1,0,0,69.495,2,1,20,20,0,0,1,1,1,1,0,,1,8393.667857,15817.49741,7662.592871,4198.084389,2635.315928,,10554.94169,27658.36798,31661.72896,40053.56464,37625.68133,43512.67847,49812.50534,,65824.47556,,,,65452.64895,,64037.38328,,62823.69105,,69226.92213,,73616.79894,,74197.23171,,67857.83562,,71138.50225,,73599.95272,,74725.4126,,,,,,,,,0,0,0,0,0
3860,3860,406503,4065,1997,33,5,0,2,4065,31,29,6,5,5,1,18,1,0,0,69.495,2,1,20,20,0,0,1,1,1,1,0,,1,8393.667857,15817.49741,7662.592871,4198.084389,2635.315928,,10554.94169,27658.36798,31661.72896,40053.56464,37625.68133,43512.67847,49812.50534,,65824.47556,,,,65452.64895,,64037.38328,,62823.69105,,69226.92213,,73616.79894,,74197.23171,,67857.83562,,71138.50225,,73599.95272,,74725.4126,,,,,,,,,0,0,0,0,0
3861,3861,406601,4066,1979,21,5,0,5,4066,33,29,7,6,5,1,18,1,0,0,67.776,2,1,19,19,0,0,0,1,1,1,2,0,0.666666667,,185.2225907,2345.430618,2485.606735,,2099.042195,,,,,,,,,,,,,,,13090.52979,,54185.47816,,55711.57508,,58061.28953,,63100.11338,,69115.22954,,71458.17849,,,,75856.71127,,76504.58909,,72663.72517,,,,,0,0,0,0,0
3862,3862,406602,4066,1980,23,5,0,5,4066,33,29,7,6,5,1,18,1,0,0,67.776,2,1,19,19,0,0,0,1,1,1,2,0,0.666666667,,185.2225907,2345.430618,2485.606735,,2099.042195,,,,,,,,,,,,,,,13090.52979,,54185.47816,,55711.57508,,58061.28953,,63100.11338,,69115.22954,,71458.17849,,,,75856.71127,,76504.58909,,72663.72517,,,,,0,0,0,0,0
3863,3863,407101,4071,2001,37,5,5,3,4071,35,35,1,4,5,0,9,1,0,0,20.078,2,0,,,,0,1,,2,1,4,0,0.333333333,374.3824629,600.9107819,661.5092526,119.9095408,,,,,,,,,,,,,,,,10540.29254,,,,5541.69663,,,,6364.410583,,,,,,,,,,,,,,,,,,0,0,0,0,0
3864,3864,407401,4074,1994,30,10,0,,4074,36,27,,7,10,1,18,1,0,0,99.487,2,1,22,22,0,0,1,1,2,1,4,2,1,1807.713989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
3865,3865,407402,4074,1994,30,10,0,,4074,36,27,,7,10,1,18,1,0,0,99.487,2,1,22,22,0,0,1,1,2,1,4,2,1,1807.713989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
3866,3866,407403,4074,1994,30,10,5,,4074,36,27,,7,10,1,18,1,0,0,99.487,2,1,22,22,0,0,1,1,2,1,4,2,1,1807.713989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
3867,3867,407701,4077,1986,24,5,5,4,4077,31,28,5,5,5,2,8,1,0,0,60.404,2,1,33,33,1,0,1,,1,1,4,1,0.666666667,4762.866619,1918.552653,4519.284974,7198.458674,2099.042195,20271.66099,15915.24975,,5531.673596,,12349.8491,14409.8354,15540.24231,15094.69859,,15740.63546,,16301.52217,,13090.52979,,14777.85768,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
3868,3868,407702,4077,1995,33,5,5,3,4077,31,28,5,5,5,2,8,1,0,0,60.404,2,1,33,33,1,0,1,,1,1,4,1,0.666666667,4762.866619,1918.552653,4519.284974,7198.458674,2099.042195,20271.66099,15915.24975,,5531.673596,,12349.8491,14409.8354,15540.24231,15094.69859,,15740.63546,,16301.52217,,13090.52979,,14777.85768,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
3869,3869,407703,4077,1996,34,5,5,2,4077,31,28,5,5,5,2,8,1,0,0,60.404,2,1,33,33,1,0,1,,1,1,4,1,0.666666667,4762.866619,1918.552653,4519.284974,7198.458674,2099.042195,20271.66099,15915.24975,,5531.673596,,12349.8491,14409.8354,15540.24231,15094.69859,,15740.63546,,16301.52217,,13090.52979,,14777.85768,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
3870,3870,407801,4078,1991,26,5,0,3,4078,30,21,1,1,5,1,18,1,0,0,,,1,20,20,,0,0,0,3,3,3,2,0.333333333,,,,13370.80225,10591.05253,15876.22206,14389.1449,15817.49741,14118.87469,16792.33756,20271.66099,13925.84354,15352.64246,14751.12959,21107.81931,30040.17348,20814.2067,24864.38769,27170.45746,,25757.40348,,24452.28325,,24872.0066,,24629.7628,,23707.05323,,,,,,7623.003258,,17844.67197,,23400.82311,,18399.98818,,11564.64719,,,1,0,1,0,0
3871,3871,407901,4079,1990,29,6,0,6,4079,25,20,,,6,1,18,1,0,0,,,1,25,25,,0,0,1,3,3,3,2,0.333333333,16880.63784,8361.67353,7938.111032,19185.52653,27115.70984,29835.94733,25188.50634,26353.15928,29841.09329,28786.20462,27658.36798,33420.7139,28371.27495,30420.76363,27972.43616,28679.92732,,54376.74068,,31244.58415,,26181.05958,,41624.29913,,45043.40113,,,,57841.7706,,59967.62563,,58163.8591,,60842.14008,,73599.95272,,87179.64803,,88703.75165,,,,1,0,1,0,0
3872,3872,407902,4079,1996,35,6,0,3,4079,25,20,,,6,1,18,1,0,0,,,1,25,25,,0,0,1,3,3,3,2,0.333333333,16880.63784,8361.67353,7938.111032,19185.52653,27115.70984,29835.94733,25188.50634,26353.15928,29841.09329,28786.20462,27658.36798,33420.7139,28371.27495,30420.76363,27972.43616,28679.92732,,54376.74068,,31244.58415,,26181.05958,,41624.29913,,45043.40113,,,,57841.7706,,59967.62563,,58163.8591,,60842.14008,,73599.95272,,87179.64803,,88703.75165,,,,1,0,1,0,0
3873,3873,408001,4080,1993,31,6,0,4,4080,19,19,3,3,5,0,13,0,1,0,52.333,2,1,28,28,1,0,1,1,1,,2,1,0.666666667,,,,3342.700562,5408.197037,18522.25907,959.2763265,10168.39119,1532.518574,12594.25317,12162.99659,994.7031097,,1475.112959,,213.6190114,7204.917702,10878.16962,10566.28901,,10949.75841,,14943.06199,,14399.58277,,7388.92884,,,,,,,,,,,,,,,,,,,1,1,0,0,1
3874,3874,408002,4080,1996,33,6,0,,4080,19,19,3,3,5,0,13,0,1,0,52.333,2,1,28,28,1,0,1,1,1,,2,1,0.666666667,,,,3342.700562,5408.197037,18522.25907,959.2763265,10168.39119,1532.518574,12594.25317,12162.99659,994.7031097,,1475.112959,,213.6190114,7204.917702,10878.16962,10566.28901,,10949.75841,,14943.06199,,14399.58277,,7388.92884,,,,,,,,,,,,,,,,,,,1,1,0,0,1
3875,3875,408301,4083,1992,28,6,0,,4083,41,37,1,4,5,1,18,1,0,0,25.218,4,1,22,22,0,0,0,0,3,3,6,0,0,6009.107819,7271.309705,9352.944184,5649.106217,13135.87349,18891.37975,36488.98978,35809.31195,36462.52585,38721.71517,38697.66873,40888.0139,41628.41339,43512.67847,43774.6259,,48652.87324,,52300.71695,,52362.11916,,52953.99002,,61638.33839,,68110.35887,,82030.14739,,68098.82911,,67857.83562,,65522.3047,,51519.9669,,51596.11822,,50322.32065,,,,,0,0,0,0,0
3876,3876,408401,4084,1981,23,10,55,5,4084,,,5,5,8,1,18,1,0,0,84.766,2,1,21,21,2,0,0,1,1,1,1,1,0.666666667,8890.684356,15588.24031,20336.78238,,10495.21097,,,11514.48185,18438.91199,20228.32683,12016.06939,24016.39234,23310.36346,23547.7298,,27188.37034,,31244.58415,,30762.74501,,34481.66792,,,,,,,,25410.01086,,,,37441.31697,,,,,,,,,,,,0,0,0,0,0
3877,3877,408402,4084,1986,28,10,55,3,4084,,,5,5,8,1,18,1,0,0,84.766,2,1,21,21,2,0,0,1,1,1,1,1,0.666666667,8890.684356,15588.24031,20336.78238,,10495.21097,,,11514.48185,18438.91199,20228.32683,12016.06939,24016.39234,23310.36346,23547.7298,,27188.37034,,31244.58415,,30762.74501,,34481.66792,,,,,,,,25410.01086,,,,37441.31697,,,,,,,,,,,,0,0,0,0,0
