C0000100,C0000200,dad_distance
1086201,10862,0
1086301,10863,0
1086401,10864,0
1086402,10864,0
1086403,10864,0
1086501,10865,0
1086801,10868,100
1087101,10871,0
1087102,10871,0
1087201,10872,0
1087401,10874,0
1087601,10876,0
1087801,10878,0
1087802,10878,0
1088001,10880,0
1089801,10898,0
1090001,10900,0
1090002,10900,100
1090003,10900,100
1090101,10901,100
1090401,10904,0
1090601,10906,0
1093001,10930,100
1093002,10930,100
1093301,10933,5
1094401,10944,0
1095101,10951,0
1095102,10951,0
1095103,10951,0
1095201,10952,0
1096001,10960,0
1096002,10960,0
1096401,10964,100
1097301,10973,0
1097401,10974,0
1097402,10974,0
1097601,10976,0
1097801,10978,0
1098101,10981,0
1098701,10987,0
1102501,11025,100
1102801,11028,0
1102901,11029,1
1103101,11031,0
1103102,11031,100
1103301,11033,0
1103401,11034,0
1109801,11098,0
1109802,11098,0
1109901,11099,0
1109902,11099,0
1110001,11100,0
1110101,11101,0
1110102,11101,0
1110301,11103,0
1110401,11104,100
1110402,11104,100
1110701,11107,0
1110801,11108,0
1110802,11108,0
1112201,11122,0
1112301,11123,0
1112302,11123,0
1113001,11130,0
1113002,11130,0
1113201,11132,100
1113202,11132,55
1113203,11132,55
1113301,11133,100
1113601,11136,100
1113701,11137,0
1114701,11147,0
1114702,11147,100
1114801,11148,0
1114802,11148,0
1115001,11150,0
1115501,11155,0
1115502,11155,0
1115901,11159,0
1116001,11160,0
1116002,11160,0
1116003,11160,0
1116101,11161,0
1116201,11162,0
1116301,11163,100
1116901,11169,0
1117001,11170,0
1117101,11171,0
1117102,11171,0
1117201,11172,0
1117401,11174,100
1117501,11175,0
1117502,11175,0
1118201,11182,0
1118301,11183,0
1118401,11184,0
1118402,11184,0
1118403,11184,0
1119101,11191,0
1119102,11191,100
1119103,11191,0
1119104,11191,0
1120001,11200,0
1120401,11204,55
1120402,11204,100
1121101,11211,100
1121102,11211,1
1121103,11211,5
1121301,11213,0
1121302,11213,0
1121401,11214,0
1121402,11214,0
1121701,11217,0
1121702,11217,0
1121703,11217,0
1121901,11219,5
1122001,11220,5
1122201,11222,5
1122401,11224,100
1122501,11225,100
1122502,11225,0
1122601,11226,0
1122801,11228,0
1122802,11228,0
1122803,11228,0
1123601,11236,55
1124301,11243,100
1126101,11261,0
1126201,11262,0
1126202,11262,0
1126203,11262,0
1126601,11266,0
1126801,11268,0
1126901,11269,0
1127201,11272,0
1127601,11276,0
1127801,11278,0
1128301,11283,0
1128401,11284,100
1128402,11284,100
1129801,11298,0
1129901,11299,0
1129902,11299,0
1130401,11304,0
1130402,11304,0
1130601,11306,55
1130602,11306,55
1130701,11307,0
1130801,11308,55
1130901,11309,0
1130902,11309,0
1131001,11310,0
1131301,11313,0
1131302,11313,0
1131303,11313,0
1131901,11319,5
1132001,11320,0
1132101,11321,0
1132401,11324,55
1132402,11324,55
1132701,11327,0
1134101,11341,1
1134102,11341,0
1134301,11343,0
1134302,11343,0
1134601,11346,0
1134701,11347,0
1134801,11348,0
1134802,11348,0
1135501,11355,100
1135601,11356,0
1135602,11356,0
1135701,11357,100
1135801,11358,0
1135802,11358,0
1136301,11363,0
1136501,11365,0
1136502,11365,0
1136601,11366,0
1136901,11369,0
1137101,11371,5
1137102,11371,0
1138001,11380,0
1138002,11380,0
1138901,11389,0
1139201,11392,0
1139301,11393,0
1139302,11393,0
1140001,11400,0
1140201,11402,0
1140202,11402,0
1140401,11404,
1140901,11409,0
1141101,11411,0
1141102,11411,0
1141201,11412,0
1141202,11412,0
1143201,11432,0
1144201,11442,0
1144202,11442,0
1144301,11443,100
1144501,11445,100
1144601,11446,1
1144602,11446,1
1144801,11448,0
1144802,11448,0
1145401,11454,0
1145501,11455,5
1145502,11455,5
1145601,11456,0
1145602,11456,0
1146101,11461,0
1146801,11468,100
1146802,11468,100
1146803,11468,100
1147101,11471,0
1147102,11471,1
1147401,11474,0
1148501,11485,0
1148502,11485,0
1148601,11486,0
1148602,11486,0
1148603,11486,0
1148801,11488,0
1149101,11491,0
1149102,11491,0
1149103,11491,0
1149201,11492,0
1149202,11492,0
1150301,11503,0
1150302,11503,0
1150401,11504,0
1151201,11512,0
1151801,11518,0
1151802,11518,0
1152701,11527,0
1152702,11527,0
1152801,11528,0
1152901,11529,0
1152902,11529,0
1153101,11531,0
1153102,11531,0
1153301,11533,0
1153801,11538,0
1154901,11549,100
1155001,11550,0
1155301,11553,100
1155401,11554,0
1155601,11556,0
1155602,11556,0
1155701,11557,100
1156401,11564,0
1156402,11564,0
1157001,11570,5
1157301,11573,0
1157601,11576,0
1157602,11576,0
1163301,11633,5
1164001,11640,0
1164002,11640,0
1164003,11640,0
1164101,11641,0
1164102,11641,0
1164201,11642,100
1164501,11645,100
1164701,11647,0
1164702,11647,0
1165001,11650,0
1165201,11652,0
1170601,11706,0
1170801,11708,0
1170802,11708,0
1170901,11709,0
1172501,11725,0
1172502,11725,0
1172503,11725,0
1172601,11726,5
1172602,11726,5
1173101,11731,100
1173102,11731,100
1173301,11733,0
1173302,11733,0
1173401,11734,0
1173901,11739,0
1173902,11739,0
1174401,11744,0
1174701,11747,0
1175201,11752,5
1175202,11752,0
1175601,11756,5
1175701,11757,5
1176101,11761,5
1176102,11761,5
1176103,11761,5
1176401,11764,55
1176402,11764,5
1176403,11764,55
1176501,11765,5
1176502,11765,5
1176503,11765,5
1176504,11765,5
1176801,11768,0
1176802,11768,0
1176803,11768,0
1176901,11769,55
1176902,11769,55
1176903,11769,55
1177201,11772,5
1177202,11772,5
1177203,11772,5
1177204,11772,5
1177205,11772,5
1177206,11772,5
1177301,11773,0
1177302,11773,5
1177303,11773,5
1177304,11773,5
1177305,11773,5
1177401,11774,5
1177402,11774,5
1177701,11777,5
1177702,11777,5
1177901,11779,0
1177902,11779,0
1177903,11779,0
1177904,11779,0
1178101,11781,0
1178102,11781,0
1178401,11784,0
1178402,11784,0
1178501,11785,5
1178502,11785,5
1178503,11785,5
1178601,11786,5
1178701,11787,0
1178702,11787,0
1178703,11787,0
1178901,11789,5
1179201,11792,5
1179202,11792,5
1179401,11794,0
1179501,11795,0
1179701,11797,
1179702,11797,55
1179703,11797,55
1179801,11798,5
1179802,11798,5
1179803,11798,5
1180001,11800,5
1180002,11800,0
1180003,11800,0
1180201,11802,5
1180202,11802,5
1180203,11802,0
1180204,11802,5
1180701,11807,5
1180702,11807,0
1180801,11808,0
1180802,11808,0
1180803,11808,0
1181101,11811,0
1181102,11811,0
1181201,11812,5
1181202,11812,5
1181301,11813,0
1181302,11813,0
1181401,11814,5
1181402,11814,5
1181403,11814,5
1181601,11816,0
1181602,11816,0
1181801,11818,5
1181802,11818,0
1181803,11818,5
1181901,11819,5
1181902,11819,55
1181903,11819,55
1181904,11819,55
1182601,11826,5
1182602,11826,5
1182603,11826,5
1182604,11826,5
1183101,11831,100
1183201,11832,5
1183202,11832,100
1183203,11832,0
1183501,11835,0
1183502,11835,0
1183801,11838,55
1183802,11838,55
1183901,11839,55
1183902,11839,55
1184201,11842,0
1184202,11842,0
1184501,11845,100
1184701,11847,0
1184702,11847,0
1184703,11847,0
1184704,11847,5
1185001,11850,5
1185002,11850,55
1185003,11850,55
1185301,11853,5
1185302,11853,0
1185501,11855,100
1185502,11855,0
1185601,11856,5
1185602,11856,55
1185801,11858,5
1185802,11858,0
1185901,11859,0
1185902,11859,100
1185903,11859,5
1185904,11859,0
1185905,11859,0
1185906,11859,0
1185907,11859,0
1185908,11859,0
1186101,11861,55
1186201,11862,0
1186202,11862,0
1186203,11862,0
1186501,11865,5
1186502,11865,0
1186701,11867,0
1186801,11868,0
1186802,11868,0
1187001,11870,0
1187101,11871,5
1187301,11873,0
1187302,11873,0
1187303,11873,0
1187401,11874,5
1187402,11874,5
1187601,11876,5
1187602,11876,0
1187701,11877,5
1187702,11877,0
1187801,11878,0
1187802,11878,5
1187803,11878,5
1187901,11879,5
1187902,11879,5
1188201,11882,0
1188501,11885,0
1188601,11886,5
1188602,11886,0
1189101,11891,5
1189102,11891,100
1189401,11894,5
1189402,11894,0
1189403,11894,0
1189801,11898,0
1189901,11899,0
1189902,11899,0
1190101,11901,5
1190201,11902,5
1190202,11902,5
1190301,11903,5
1190501,11905,0
1190502,11905,0
1190601,11906,5
1190602,11906,5
1190603,11906,0
1190901,11909,5
1191001,11910,0
1191002,11910,0
1191201,11912,0
1191202,11912,0
1191501,11915,5
1191502,11915,5
1191503,11915,5
1191601,11916,0
1191602,11916,0
1191603,11916,0
1191801,11918,0
1191802,11918,5
1191803,11918,5
1191901,11919,0
1191902,11919,0
1192201,11922,0
1192301,11923,0
1192302,11923,0
1192303,11923,0
1192304,11923,0
1192701,11927,5
1192901,11929,0
1193001,11930,0
1193002,11930,0
1193201,11932,100
1193202,11932,55
1193301,11933,5
1193501,11935,1
1193502,11935,100
1194001,11940,5
1194002,11940,5
1194301,11943,100
1194401,11944,0
1194402,11944,0
1194403,11944,0
1194801,11948,5
1194901,11949,0
1195001,11950,5
1195002,11950,5
1195101,11951,100
1195102,11951,5
1195103,11951,5
1195501,11955,0
1195502,11955,0
1195801,11958,5
1195802,11958,5
1195901,11959,0
1195902,11959,0
1196201,11962,0
1196202,11962,0
1196701,11967,0
1196801,11968,55
1196802,11968,5
1196803,11968,55
1197001,11970,5
1197002,11970,5
1197501,11975,0
1197901,11979,0
1197902,11979,0
1197903,11979,0
1197904,11979,0
1197905,11979,0
1197906,11979,0
1198001,11980,55
1198002,11980,5
1198101,11981,5
1198102,11981,5
1198601,11986,0
1198701,11987,0
1198702,11987,5
1198801,11988,0
1198802,11988,0
1198901,11989,0
1198902,11989,0
1199301,11993,5
1199302,11993,5
1199303,11993,55
1199501,11995,5
1199502,11995,5
1199503,11995,5
1199601,11996,0
1199901,11999,0
1199902,11999,0
1200001,12000,0
1200101,12001,5
1200102,12001,5
1200301,12003,55
1200302,12003,55
1200401,12004,55
1200402,12004,55
1200501,12005,5
1201501,12015,0
1201502,12015,0
1201701,12017,0
1201702,12017,0
1201801,12018,0
1201802,12018,0
1202201,12022,0
1202202,12022,0
1202401,12024,0
1202402,12024,0
1202403,12024,0
1202501,12025,0
1202502,12025,0
1202503,12025,0
1202701,12027,0
1202702,12027,0
1202801,12028,0
1202802,12028,0
1202901,12029,0
1202902,12029,0
1203001,12030,0
1203201,12032,5
1203202,12032,5
1203501,12035,5
1203502,12035,0
1203601,12036,5
1203701,12037,0
1203801,12038,0
1203802,12038,0
1204201,12042,0
1204202,12042,0
1204601,12046,0
1204602,12046,0
1204801,12048,5
1204802,12048,5
1205101,12051,0
1205102,12051,0
1205201,12052,55
1205202,12052,100
1205401,12054,0
1205402,12054,0
1205701,12057,0
1205702,12057,0
1205703,12057,5
1205801,12058,0
1205802,12058,0
1206101,12061,0
1206102,12061,0
1206103,12061,0
1206201,12062,0
1206202,12062,0
1206203,12062,0
1206301,12063,0
1206302,12063,0
1206303,12063,0
1206601,12066,0
1206602,12066,0
1206603,12066,0
1207001,12070,0
1207601,12076,5
1207602,12076,5
1207801,12078,0
1207802,12078,0
1207803,12078,0
1208301,12083,100
1208302,12083,100
1208303,12083,55
1208501,12085,5
1208502,12085,5
1208601,12086,5
1208701,12087,5
1208702,12087,0
1209201,12092,0
1209202,12092,0
1209701,12097,100
1209702,12097,100
1209703,12097,0
1209901,12099,0
1210401,12104,0
1210402,12104,0
1210801,12108,5
1210802,12108,5
1211301,12113,5
1211302,12113,5
1211303,12113,0
1211304,12113,0
1211501,12115,5
1211502,12115,5
1211503,12115,5
1211504,12115,0
1211701,12117,55
1211702,12117,55
1211703,12117,100
1211801,12118,5
1212001,12120,0
1212002,12120,0
1212003,12120,0
1212101,12121,5
1212102,12121,100
1212103,12121,5
1212104,12121,0
1212301,12123,5
1212302,12123,5
1212303,12123,5
1212801,12128,0
1213001,12130,5
1213002,12130,0
1213501,12135,55
1213502,12135,55
1213701,12137,55
1213702,12137,0
1213703,12137,55
1213704,12137,5
1213801,12138,5
1213802,12138,5
1214001,12140,5
1214002,12140,5
1214201,12142,0
1214601,12146,55
1214602,12146,55
1214603,12146,55
1214701,12147,5
1214801,12148,55
1214802,12148,5
1214901,12149,5
1215001,12150,5
1215002,12150,5
1215003,12150,5
1215301,12153,0
1215501,12155,0
1216201,12162,55
1216202,12162,55
1216401,12164,0
1216701,12167,0
1216801,12168,5
1216802,12168,0
1216901,12169,5
1216902,12169,55
1217201,12172,5
1217202,12172,5
1217203,12172,5
1217204,12172,5
1217205,12172,5
1217601,12176,5
1217602,12176,5
1217603,12176,5
1217604,12176,55
1217701,12177,100
1217702,12177,0
1217703,12177,0
1217704,12177,0
1217705,12177,0
1217706,12177,0
1217707,12177,0
1218101,12181,0
1218102,12181,0
1218103,12181,0
1218501,12185,5
1218801,12188,5
1218802,12188,5
1219101,12191,0
1219102,12191,5
1219103,12191,5
1219104,12191,5
1219105,12191,5
1219106,12191,5
1219107,12191,5
1219108,12191,100
1219109,12191,5
1219301,12193,5
1219302,12193,5
1219401,12194,5
1219402,12194,
1219403,12194,
1219404,12194,
1219501,12195,0
1220101,12201,5
1220102,12201,5
1220103,12201,55
1220701,12207,100
1220702,12207,100
1220801,12208,0
1221001,12210,55
1221002,12210,55
1221003,12210,0
1221101,12211,5
1221401,12214,100
1221402,12214,100
1221501,12215,0
1221502,12215,0
1221601,12216,0
1221602,12216,100
1221701,12217,5
1221702,12217,0
1222201,12222,5
1222202,12222,5
1222203,12222,0
1222204,12222,5
1222801,12228,100
1222802,12228,100
1222803,12228,0
1223101,12231,0
1223102,12231,0
1223301,12233,0
1223302,12233,0
1223801,12238,0
1223802,12238,0
1223803,12238,0
1223901,12239,0
1224001,12240,100
1224101,12241,5
1224201,12242,0
1224202,12242,0
1224203,12242,0
1224701,12247,0
1224801,12248,0
1224901,12249,0
1225101,12251,0
1225102,12251,0
1225401,12254,5
1225402,12254,5
1225801,12258,55
1226301,12263,0
1226501,12265,55
1226502,12265,0
1226701,12267,0
1226801,12268,0
1226901,12269,55
1227201,12272,0
1227801,12278,55
1228101,12281,0
1228102,12281,55
1228103,12281,55
1228104,12281,5
1228201,12282,55
1228202,12282,0
1228203,12282,0
1228401,12284,0
1228402,12284,0
1228501,12285,1
1228601,12286,5
1228602,12286,1
1228603,12286,0
1229101,12291,5
1229201,12292,0
1229202,12292,0
1229301,12293,0
1229302,12293,0
1229303,12293,0
1229304,12293,0
1229401,12294,5
1229402,12294,5
1229403,12294,0
1230301,12303,55
1230302,12303,1
1230401,12304,0
1230402,12304,0
1230403,12304,0
1230404,12304,0
1230601,12306,0
1230701,12307,55
1230702,12307,55
1230703,12307,0
1230901,12309,0
1231901,12319,0
1231902,12319,0
1232001,12320,0
1232201,12322,0
1232202,12322,0
1232901,12329,0
1233001,12330,5
1233002,12330,5
1233003,12330,5
1233201,12332,5
1233601,12336,5
1233602,12336,0
1233701,12337,0
1233901,12339,0
1234701,12347,0
1234702,12347,0
1234901,12349,0
1234902,12349,0
1235201,12352,55
1235202,12352,55
1235601,12356,0
1235701,12357,0
1235901,12359,5
1235902,12359,0
1236201,12362,5
1236202,12362,55
1236203,12362,0
1236301,12363,0
1236302,12363,0
1236601,12366,0
1236602,12366,0
1236801,12368,55
1236802,12368,55
1237001,12370,0
1237002,12370,0
1237003,12370,0
1237901,12379,0
1237902,12379,0
1238101,12381,5
1238102,12381,5
1238103,12381,5
1238301,12383,55
1238401,12384,5
1238402,12384,5
1238901,12389,0
1239101,12391,0
1239201,12392,0
1239501,12395,5
1240201,12402,5
1240801,12408,0
1240802,12408,0
1240901,12409,55
1240902,12409,0
1241701,12417,5
1241702,12417,5
1241901,12419,0
1241902,12419,0
1241903,12419,0
1241904,12419,0
1242101,12421,0
1242102,12421,0
1242401,12424,0
1242901,12429,0
1243401,12434,5
1243402,12434,5
1243901,12439,55
1243902,12439,0
1244201,12442,0
1244202,12442,0
1244203,12442,0
1244701,12447,0
1244702,12447,0
1244703,12447,0
1244901,12449,0
1244902,12449,0
1244903,12449,0
1244904,12449,0
1244905,12449,0
1245301,12453,0
1245302,12453,0
1245701,12457,100
1245702,12457,0
1245703,12457,0
1245901,12459,0
1246201,12462,0
1246401,12464,0
1246402,12464,0
1246801,12468,0
1246802,12468,0
1246803,12468,0
1247201,12472,0
1247501,12475,5
1247601,12476,0
1247602,12476,0
1247801,12478,0
1247802,12478,0
1247901,12479,
1247902,12479,0
1248001,12480,0
1248301,12483,55
1248302,12483,55
1248303,12483,55
1248601,12486,55
1248602,12486,55
1249001,12490,0
1249002,12490,0
1249003,12490,0
1249201,12492,5
1249202,12492,5
1249401,12494,5
1249501,12495,5
1249502,12495,1
1249701,12497,0
1249901,12499,5
1249902,12499,100
1250101,12501,5
1250201,12502,5
1250202,12502,5
1250301,12503,1
1250302,12503,1
1250401,12504,0
1250402,12504,0
1250501,12505,1
1250502,12505,1
1250601,12506,5
1250602,12506,0
1250701,12507,0
1250901,12509,0
1251101,12511,55
1251102,12511,55
1251201,12512,0
1251301,12513,0
1251501,12515,5
1251502,12515,5
1251601,12516,55
1251602,12516,0
1251603,12516,0
1251801,12518,55
1252301,12523,0
1252701,12527,0
1252901,12529,0
1253001,12530,5
1253002,12530,5
1253201,12532,0
1253202,12532,0
1253601,12536,0
1253602,12536,0
1253603,12536,0
1254001,12540,0
1254002,12540,0
1254201,12542,5
1254202,12542,1
1254203,12542,1
1254401,12544,0
1255401,12554,0
1255402,12554,0
1255403,12554,0
1255404,12554,0
1255501,12555,0
1255601,12556,55
1255602,12556,0
1255603,12556,0
1255801,12558,100
1256001,12560,0
1256601,12566,0
1256602,12566,5
1256603,12566,5
1256604,12566,5
1256701,12567,0
1256702,12567,0
1256901,12569,0
1256902,12569,0
1256903,12569,0
1257001,12570,0
1257101,12571,5
1257201,12572,100
1257202,12572,100
1257401,12574,0
1257402,12574,0
1257403,12574,0
1257501,12575,0
1257502,12575,0
1258301,12583,100
1259301,12593,0
1260101,12601,0
1260801,12608,0
1261101,12611,0
1261601,12616,0
1261901,12619,0
1262201,12622,100
1262202,12622,0
1262301,12623,100
1262302,12623,0
1262701,12627,0
1262702,12627,0
1264501,12645,0
1266401,12664,0
1266501,12665,0
1266601,12666,0
1266602,12666,0
1266603,12666,0
1266701,12667,0
1266702,12667,0
1266703,12667,5
1267001,12670,0
1267101,12671,100
1267102,12671,100
1267201,12672,0
1267202,12672,0
1267301,12673,0
1267302,12673,0
1267501,12675,0
