R0000100,R0011500,R0225400,R0413000,R0658800,R0902700,R1202500,R1601800,R1901800,R2301800,R2502900,R2902900,R3103300,R3503300,R3703300,R7101001,T0011801,spouse_birth_year
8036,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8037,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-1905,-1905,-4
8038,-4,-4,-4,-4,-4,-4,64,-4,-4,-4,-4,63,-4,64,-1904,-1904,64
8039,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8040,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8041,-4,-4,-4,55,-4,-4,-4,-4,-4,57,-4,-4,-4,-4,-1904,-1905,57
8042,-4,-4,-4,-4,-4,-4,61,-4,-4,-5,-5,-5,-5,-5,68,-1905,68
8043,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1905,-4
8044,-4,-4,-4,58,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,58
8045,-4,-4,-4,-4,-4,-4,61,-4,-4,-4,-4,-4,-4,-4,-1905,-1905,61
8046,-4,-4,-4,59,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,59
8047,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,56,-1904,-1904,56
8048,-4,-4,-4,-4,-4,64,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,64
8049,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,50,-1904,-1905,50
8050,-4,-4,-4,-4,-4,-4,-4,-2,65,-4,-4,-4,-4,-4,-1905,-1905,65
8051,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
8052,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8053,-4,-4,-4,51,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,51
8054,-4,-4,-4,-4,-4,-4,-4,-4,61,-4,-4,-4,-5,-5,-1905,-1905,61
8055,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
8056,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
8057,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,-4,-1905,-1904,-4
8058,-4,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8059,53,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,53
8060,53,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-1905,-1905,53
8061,-4,-4,-4,-4,-4,-4,-5,-5,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8062,-4,-4,-4,-4,-4,-4,-5,-5,-4,-4,-5,-5,-5,-5,-1905,-1905,-4
8063,56,-4,-4,-4,-4,-4,64,-4,-4,-4,-4,-4,-4,-4,-1904,77,77
8064,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,65,-1904,-1904,65
8065,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-1905,-1905,-4
8066,-4,-4,-4,-4,-4,-4,-4,-4,64,-4,-4,-4,-5,-5,-1905,-1905,64
8067,-4,-4,-4,-4,-4,-4,-4,59,59,-4,-4,-4,-5,-5,-1905,-1905,59
8068,-4,-4,-4,57,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-1905,-1905,57
8069,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,68,-4,-1904,-1904,68
8070,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1905,-4
8071,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-1905,-1905,-4
8072,59,-4,-4,-4,-4,52,-4,-5,-4,-4,-4,-5,-4,-4,-1904,-1905,59
8073,-4,-4,-4,-4,60,-5,-5,-5,-4,-4,-4,-4,-5,-5,-1905,-1905,60
8074,-4,-4,-5,-4,-4,65,-4,-4,-4,61,-4,-4,-4,-4,-1904,-1904,65
8075,-4,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
8076,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
8077,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,67,-4,-5,-4,-1905,-1904,67
8078,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,61,-5,-5,-1905,-1905,61
8079,-4,-4,-5,-5,-5,57,-4,-5,-5,-5,-5,-5,-5,-5,-1905,-1905,57
8080,-4,-4,-4,-4,-4,-4,-4,65,-4,-4,-4,-4,-5,-5,-1905,-1905,65
8081,-4,-4,-4,-4,59,-4,61,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,61
8082,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1905,-1905,-4
8083,-4,-4,-4,60,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1905,-1904,60
8084,-4,-4,-4,-4,-4,-4,-4,-4,61,-4,-4,-4,-5,-5,-1905,-1905,61
8085,-4,-4,-4,57,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,57
8086,-4,-4,-4,-4,-4,-4,-4,-4,-4,56,-4,-4,-5,-5,-1905,-1905,56
8087,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8088,-4,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,-1905,-1905,-4
8089,-4,-4,-4,-4,62,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,62
8090,-4,-4,-4,-4,-4,-4,60,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,60
8091,55,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1905,55
8092,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
8093,-4,-4,-5,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1905,-1904,-4
8094,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,61,-4,-4,-1904,-1904,61
8095,-4,-4,-4,58,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-1904,-1904,58
8096,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8097,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1905,-1902,-4
8098,-4,-4,-4,-4,62,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,62
8099,53,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-1905,-1905,53
8100,-4,-4,-4,-4,-4,-4,-4,-4,-4,66,-4,-4,-4,-4,-1904,-1904,66
8101,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-4,-4,-4,-4,-1905,-1905,-3
8102,-4,-4,-4,-4,-4,60,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,60
8103,49,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,49
8104,-4,-4,-4,61,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1905,61
8105,-4,-4,-4,-4,-4,-4,55,-4,-4,-4,-4,-4,-4,-4,-1905,-1904,55
8106,-4,-4,55,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,58,58
8107,-4,-4,-4,-4,-4,-4,-4,-4,-4,-2,-4,-4,-4,-4,-1904,-1904,-2
8108,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1905,-1905,-4
8109,52,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1905,-1905,52
8110,-4,-4,-4,-4,-4,-4,59,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,59
8111,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8112,-4,-4,-4,-4,-4,61,-4,-4,-4,-5,-5,-5,-5,-5,-1905,-1905,61
8113,-4,60,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,60
8114,-4,-4,-4,-4,-4,60,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1905,60
8115,-4,-4,-4,-4,-4,-3,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-3
8116,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,64,-1905,64
8117,-4,-4,-4,-4,-4,62,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,62
8118,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-4,-4,-5,-5,-1905,-1905,-4
8119,-4,-4,-4,55,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,55
8120,-4,-4,-4,-4,-4,-4,-4,-4,64,-4,-4,-4,-4,-5,-1904,-1904,64
8121,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,50,-4,-1904,-1904,50
8122,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-1905,-1905,-4
8123,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8124,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8125,-4,-4,57,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1905,-1905,57
8126,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8127,55,-4,-4,-4,-4,-4,-4,-4,-4,-4,63,-4,63,-4,-1904,-1904,63
8128,-4,-4,-4,62,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1905,62
8129,-4,-4,-4,-3,-4,-4,-4,-5,-4,-4,-4,-4,-4,-5,-1905,-1904,-3
8130,-4,-4,-4,-4,-4,64,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,64
8131,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
8132,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
8133,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8134,-4,-4,-4,-4,-4,-4,-4,-4,59,-4,-4,-4,-5,-5,-1905,-1905,59
8135,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,55,-4,-5,-5,-1905,-1905,55
8136,-4,-4,-4,-4,-4,-4,-4,-4,-4,64,-4,-4,-4,-4,-1905,-1905,64
8137,-4,-4,-4,56,-4,-4,57,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,57
8138,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,66,-4,-4,-1904,-1904,66
8139,61,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,61
8140,58,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-1904,-1904,58
8141,-4,57,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,57
8142,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,65,-4,-4,-1904,-1904,65
8143,-4,60,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,60
8144,-4,-4,-4,-4,-4,-4,-4,66,67,-4,-4,-4,-4,68,-1904,-1905,68
8145,-4,-4,-4,-4,61,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,61
8146,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,62,-4,-1904,-1904,62
8147,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-1905,-1905,-4
8148,-4,-4,-4,-4,-4,-4,-4,61,-4,-4,-4,-4,-4,-4,-1904,-1904,61
8149,-4,-4,-4,-4,-4,-4,-4,56,-4,-4,-4,-4,-4,-4,-1904,-1904,56
8150,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8151,55,-4,-4,-4,-4,-4,-4,-4,53,-4,-4,-4,-4,-4,-1904,-1904,55
8152,-4,-4,-4,-4,-4,-4,-4,57,-4,-4,-4,-4,-4,-4,-1904,-1904,57
8153,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,66,-4,-1905,-1905,66
8154,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8155,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,60,-1904,-1904,60
8156,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8157,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-1905,-1905,-4
8158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8159,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8160,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,57,-4,-4,-4,-1904,-1904,57
8161,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8162,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,61,-4,-1904,-1904,61
8163,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1905,-4
8164,-4,-4,-4,-4,-4,62,-5,-5,-4,-4,-4,62,-5,-5,-1905,-1905,62
8165,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-4,66,-1904,-1904,66
8166,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
8167,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-1905,-1905,-4
8168,-4,-4,-4,-4,63,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1905,63
8169,-4,-4,-4,-4,-4,54,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1905,54
8170,-4,-4,55,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,45,-1905,-1904,55
8171,59,-4,-4,-4,62,-4,-4,-4,-4,-5,-4,-4,-5,-5,-1905,-1905,62
8172,60,-4,62,-4,-4,-4,59,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,62
8173,53,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,53
8174,58,-4,-4,-4,-4,-4,-4,-4,-4,-3,-4,-4,-4,-4,-1904,-1904,58
8175,-4,-4,-4,62,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,62
8176,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8177,62,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,62
8178,-4,-4,-4,-4,-4,-4,-4,59,58,-4,-4,-4,-4,-4,-1904,-1904,59
8179,-4,-4,-4,-4,63,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,63
8180,51,-4,-4,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,-5,-1905,-1905,51
8181,-4,-4,-4,-4,-4,-4,-4,59,59,-4,-4,-4,-4,-4,-1904,-1904,59
8182,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8183,-4,-4,-4,-4,-4,61,-4,-4,-4,-4,-4,-4,-4,-5,-1904,-1904,61
8184,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8185,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1905,-1905,-4
8186,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8187,-4,-4,-4,-5,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-1905,-1905,-4
8188,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1905,-4
8189,-4,-4,60,-5,-5,-4,-4,-4,-5,-5,-4,-4,-5,-5,-1905,-1905,60
8190,57,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1905,-1904,57
8191,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8192,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1905,-4
8193,-4,56,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,56
8194,52,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,52
8195,53,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1905,-1905,53
8196,-4,-4,-4,-4,-4,-4,56,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,56
8197,58,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,57,-4,-4,-1904,-1904,58
8198,-4,-4,-4,-4,62,-4,-4,-4,-4,-5,-4,-4,-4,-4,-1904,-1904,62
8199,-4,-5,-4,-4,-4,-4,56,-4,-4,-5,-4,-5,-5,-4,-1905,-1905,56
8200,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1905,-1904,-4
8201,-4,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,71,-1905,-1904,71
8202,56,-4,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,-1905,-1905,56
8203,57,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,57
8204,-4,-4,-5,-5,-5,-5,-5,68,-5,-5,-5,-5,-5,-5,-1905,-1905,68
8205,-4,61,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-1905,-1905,61
8206,64,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1905,58,64
8207,-2,-4,-4,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-2
8208,-4,-4,-4,-4,-4,-4,-4,55,-4,-4,-4,-4,-4,-4,-1904,-1904,55
8209,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8210,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8211,-4,-4,59,-4,-4,-4,-4,-4,-4,-4,60,-4,-4,-4,-1905,-1905,60
8212,-4,-4,-4,55,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1905,55
8213,-4,-4,-4,-4,-4,-4,63,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,63
8214,-4,-4,-4,-4,62,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1905,-1904,62
8215,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1905,-1905,-4
8216,-4,62,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,61,-1904,62
8217,-4,-4,59,-4,-4,-4,-4,-4,-4,49,-4,-4,-4,-4,-1904,-1904,59
8218,-4,-4,-4,-4,-4,-4,-4,59,59,-4,-4,-4,-4,-4,69,-1904,69
8219,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8220,-4,-5,-4,-5,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
8221,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,-4
8222,-4,-4,-4,52,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,52
8223,-4,-4,-4,61,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,61
8224,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1905,-1904,-4
8225,-4,-4,-5,-5,-4,62,-4,-5,-5,-5,-4,-5,-5,-4,-1905,-1905,62
8226,-4,-4,-4,-4,55,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,55
8227,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8228,-4,-4,-4,-4,-4,-4,-4,-4,-4,64,-4,-4,-4,-4,-1904,-1904,64
8229,-4,-4,-4,-4,-4,-4,-4,-4,-4,65,-4,-4,-4,-4,-1904,-1904,65
8230,-4,59,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,-1905,-1905,59
8231,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-2,-1905,-1905,-2
8232,-4,-4,-4,-4,-4,-4,-5,-5,-5,60,-4,-4,-4,-4,-1904,-1904,60
8233,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8234,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-1905,-1905,-4
8235,-4,55,-4,-4,-4,-4,-4,-4,54,-4,-4,-4,61,-4,-1904,-1904,61
8236,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1904,-1904,-4
8237,-4,-4,-4,-4,-4,-4,-4,-4,-4,61,-4,-4,-4,-4,-1904,-1904,61
8238,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,62,-4,-4,-1904,-1904,62
8239,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8240,-4,-4,-4,-4,-4,-4,-4,-4,63,-4,-4,-4,-4,-4,-1905,-1904,63
8241,-4,-4,-4,-4,-4,-4,65,-4,64,-4,-4,-4,-4,-5,-1905,-1905,65
8242,61,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-1905,-1905,61
8243,59,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,59
8244,-4,-4,-4,-4,-4,63,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,63
8245,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8246,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8247,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8248,-4,-4,-4,-5,56,-4,-5,-4,-5,-5,-5,-5,-5,-5,-1905,-1905,56
8249,-4,-4,-4,-4,-4,-4,-4,-4,-4,58,-4,-4,-5,-5,-1905,-1905,58
8250,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8251,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,44,-4,-4,44,-1904,44
8252,-4,-4,-4,-4,-4,-5,-4,-4,-5,-4,-4,-4,-5,-5,-1905,-1905,-4
8253,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1905,-1904,-4
8254,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8255,-4,-4,-4,-4,-4,-4,64,-4,-5,-5,-5,-5,-5,-4,-1905,-1904,64
8256,-4,-4,-4,-4,-4,-4,65,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,65
8257,53,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,53
8258,60,-4,-4,-4,-4,-4,-4,-4,-5,-5,-4,-4,-5,-5,-1905,-1905,60
8259,57,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,57
8260,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1905,-4
8261,43,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,30,43
8262,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,65,-4,-4,-1904,-1904,65
8263,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8264,44,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,63,-1904,63
8265,-4,-4,-4,-4,-4,-4,-4,-4,58,-4,-4,-4,-4,-4,-1904,-1904,58
8266,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,-4
8267,-4,54,-4,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,-1904,-1904,54
8268,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,66,-4,-4,-4,-1904,-1904,66
8269,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,61,63,-1904,63
8270,-4,-4,-4,-4,-4,62,-4,-4,-4,-4,-4,-4,-4,-4,-1904,55,62
8271,54,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,54
8272,58,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-1904,-1904,58
8273,60,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-4,-4,-4,-1904,-1904,60
8274,-4,-4,62,-4,-4,63,-4,-4,-4,-5,-4,-4,-4,-4,-1904,-1904,63
8275,57,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,57
8276,59,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,59
8277,-4,-4,-4,-5,-5,-4,-5,-5,-5,-5,-5,-5,-5,-5,-1905,-1905,-4
8278,-4,-4,-4,-4,-4,-4,-4,64,-4,-4,-4,-4,-4,-4,-1904,-1904,64
8279,51,-4,-4,-4,-4,-4,-4,55,-4,-4,-4,-4,-4,-4,-1904,-1904,55
8280,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,61,-4,-1905,-1905,61
8281,-4,58,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-4,-1905,-1905,58
8282,59,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,59
8283,44,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1905,-1905,44
8284,55,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-1905,-1905,55
8285,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,55,-4,-4,-4,-1905,-1905,55
8286,56,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,56
8287,-4,-4,-4,-4,-4,53,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,53
8288,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-1905,-1905,-4
8289,-4,-4,50,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1904,-1904,50
8290,-4,-4,-4,-4,-4,-4,-4,-4,60,-4,-4,-4,-4,-4,-1904,-1904,60
