"R0000100","R8325800","R8326000","R8326200","R8326400","R8326500"
7095,-4,-4,-4,-4,-4
7096,-4,-4,-4,-4,-4
7097,-4,-4,-4,-4,-4
7098,-5,-5,-5,-5,-5
7099,92000,-4,-4,-4,-4
7100,-5,-5,-5,-5,-5
7101,21000,-4,-4,-4,-4
7102,-4,-4,-4,-4,-4
7103,-4,-4,-4,-4,-4
7104,60000,-4,-4,-4,-4
7105,-5,-5,-5,-5,-5
7106,-4,-4,-4,-4,-4
7107,-4,-4,-4,-4,-4
7108,-5,-5,-5,-5,-5
7109,-5,-5,-5,-5,-5
7110,-5,-5,-5,-5,-5
7111,-5,-5,-5,-5,-5
7112,-5,-5,-5,-5,-5
7113,-4,-4,-4,-4,-4
7114,-4,-4,-4,-4,-4
7115,-4,-4,-4,-4,-4
7116,-4,-4,-4,-4,-4
7117,-5,-5,-5,-5,-5
7118,-4,-4,-4,-4,-4
7119,-4,-4,-4,-4,-4
7120,-4,-4,-4,-4,-4
7121,58000,-4,-4,-4,-4
7122,-4,-4,-4,-4,-4
7123,-4,-4,-4,-4,-4
7124,110000,-4,-4,-4,-4
7125,-4,-4,-4,-4,-4
7126,-4,-4,-4,-4,-4
7127,-4,-4,-4,-4,-4
7128,34736,-4,-4,-4,-4
7129,-5,-5,-5,-5,-5
7130,-4,-4,-4,-4,-4
7131,26000,-4,-4,-4,-4
7132,-4,-4,-4,-4,-4
7133,-4,-4,-4,-4,-4
7134,-5,-5,-5,-5,-5
7135,-4,-4,-4,-4,-4
7136,-4,-4,-4,-4,-4
7137,-4,-4,-4,-4,-4
7138,-4,-4,-4,-4,-4
7139,-4,-4,-4,-4,-4
7140,7000,-4,-4,-4,-4
7141,-4,-4,-4,-4,-4
7142,-4,-4,-4,-4,-4
7143,-4,-4,-4,-4,-4
7144,-4,-4,-4,-4,-4
7145,-1,-4,-4,-4,-4
7146,-4,-4,-4,-4,-4
7147,-1,-4,-4,-4,-4
7148,-4,-4,-4,-4,-4
7149,-4,-4,-4,-4,-4
7150,-4,-4,-4,-4,-4
7151,15000,-4,-4,-4,-4
7152,-4,-4,-4,-4,-4
7153,-4,-4,-4,-4,-4
7154,30000,-4,-4,-4,-4
7155,27942,-4,-4,-4,-4
7156,-4,-4,-4,-4,-4
7157,-5,-5,-5,-5,-5
7158,-4,-4,-4,-4,-4
7159,-5,-5,-5,-5,-5
7160,-4,-4,-4,-4,-4
7161,-4,-4,-4,-4,-4
7162,-4,-4,-4,-4,-4
7163,55000,-4,-4,-4,-4
7164,-4,-4,-4,-4,-4
7165,-4,-4,-4,-4,-4
7166,55000,-4,-4,-4,-4
7167,-5,-5,-5,-5,-5
7168,-5,-5,-5,-5,-5
7169,-5,-5,-5,-5,-5
7170,0,-4,-4,-4,-4
7171,-4,-4,-4,-4,-4
7172,-4,-4,-4,-4,-4
7173,-4,-4,-4,-4,-4
7174,-5,-5,-5,-5,-5
7175,26000,-4,-4,-4,-4
7176,-4,-4,-4,-4,-4
7177,-4,-4,-4,-4,-4
7178,-4,-4,-4,-4,-4
7179,-4,-4,-4,-4,-4
7180,-4,-4,-4,-4,-4
7181,-4,-4,-4,-4,-4
7182,-1,-4,-4,-4,-4
7183,-4,-4,-4,-4,-4
7184,0,-4,-4,-4,-4
7185,-4,-4,-4,-4,-4
7186,-4,-4,-4,-4,-4
7187,-4,-4,-4,-4,-4
7188,-4,-4,-4,-4,-4
7189,-4,-4,-4,-4,-4
7190,23000,-4,-4,-4,-4
7191,-4,-4,-4,-4,-4
7192,15000,-4,-4,-4,-4
7193,-5,-5,-5,-5,-5
7194,-4,-4,-4,-4,-4
7195,-5,-5,-5,-5,-5
7196,23000,-4,-4,-4,-4
7197,-2,-2,-2,-4,-4
7198,33000,-4,-4,-4,-4
7199,-4,-4,-4,-4,-4
7200,-5,-5,-5,-5,-5
7201,-4,-4,-4,-4,-4
7202,-5,-5,-5,-5,-5
7203,-5,-5,-5,-5,-5
7204,-5,-5,-5,-5,-5
7205,-5,-5,-5,-5,-5
7206,-5,-5,-5,-5,-5
7207,9000,-4,-4,-4,-4
7208,16000,-4,-4,-4,-4
7209,27000,-4,-4,-4,-4
7210,0,-4,-4,-4,-4
7211,-4,-4,-4,-4,-4
7212,-4,-4,-4,-4,-4
7213,-5,-5,-5,-5,-5
7214,-4,-4,-4,-4,-4
7215,24000,-4,-4,-4,-4
7216,45000,-4,-4,-4,-4
7217,0,-4,-4,-4,-4
7218,25000,-4,-4,-4,-4
7219,-2,-2,-2,-4,-4
7220,-4,-4,-4,-4,-4
7221,-4,-4,-4,-4,-4
7222,16000,-4,-4,-4,-4
7223,-5,-5,-5,-5,-5
7224,-4,-4,-4,-4,-4
7225,-4,-4,-4,-4,-4
7226,-4,-4,-4,-4,-4
7227,-5,-5,-5,-5,-5
7228,38000,-4,-4,-4,-4
7229,-1,-4,-4,-4,-4
7230,-5,-5,-5,-5,-5
7231,-4,-4,-4,-4,-4
7232,-4,-4,-4,-4,-4
7233,-5,-5,-5,-5,-5
7234,-5,-5,-5,-5,-5
7235,33000,-4,-4,-4,-4
7236,48000,-4,-4,-4,-4
7237,-5,-5,-5,-5,-5
7238,-5,-5,-5,-5,-5
7239,-5,-5,-5,-5,-5
7240,0,-4,-4,-4,-4
7241,35000,-4,-4,-4,-4
7242,-5,-5,-5,-5,-5
7243,-5,-5,-5,-5,-5
7244,-4,-4,-4,-4,-4
7245,32000,-4,-4,-4,-4
7246,-5,-5,-5,-5,-5
7247,36000,-4,-4,-4,-4
7248,72000,-4,-4,-4,-4
7249,40000,-4,-4,-4,-4
7250,-5,-5,-5,-5,-5
7251,0,-4,-4,-4,-4
7252,-4,-4,-4,-4,-4
7253,-4,-4,-4,-4,-4
7254,-5,-5,-5,-5,-5
7255,-4,-4,-4,-4,-4
7256,-4,-4,-4,-4,-4
7257,-4,-4,-4,-4,-4
7258,-4,-4,-4,-4,-4
7259,9000,-4,-4,-4,-4
7260,-4,-4,-4,-4,-4
7261,-4,-4,-4,-4,-4
7262,-5,-5,-5,-5,-5
7263,-4,-4,-4,-4,-4
7264,-5,-5,-5,-5,-5
7265,-4,-4,-4,-4,-4
7266,-5,-5,-5,-5,-5
7267,-4,-4,-4,-4,-4
7268,37000,-4,-4,-4,-4
7269,-5,-5,-5,-5,-5
7270,-5,-5,-5,-5,-5
7271,-4,-4,-4,-4,-4
7272,-5,-5,-5,-5,-5
7273,-5,-5,-5,-5,-5
7274,-4,-4,-4,-4,-4
7275,-4,-4,-4,-4,-4
7276,-4,-4,-4,-4,-4
7277,-4,-4,-4,-4,-4
7278,-4,-4,-4,-4,-4
7279,0,-4,-4,-4,-4
7280,-4,-4,-4,-4,-4
7281,-4,-4,-4,-4,-4
7282,0,-4,-4,-4,-4
7283,-4,-4,-4,-4,-4
7284,-4,-4,-4,-4,-4
7285,-4,-4,-4,-4,-4
7286,110000,-4,-4,-4,-4
7287,-5,-5,-5,-5,-5
7288,-5,-5,-5,-5,-5
7289,-5,-5,-5,-5,-5
7290,-5,-5,-5,-5,-5
7291,-5,-5,-5,-5,-5
7292,-5,-5,-5,-5,-5
7293,-4,-4,-4,-4,-4
7294,-4,-4,-4,-4,-4
7295,-4,-4,-4,-4,-4
7296,-4,-4,-4,-4,-4
7297,-4,-4,-4,-4,-4
7298,-4,-4,-4,-4,-4
7299,-5,-5,-5,-5,-5
7300,-4,-4,-4,-4,-4
7301,-4,-4,-4,-4,-4
7302,0,-4,-4,-4,-4
7303,-5,-5,-5,-5,-5
7304,36000,-4,-4,-4,-4
7305,8636,-4,-4,-4,-4
7306,-5,-5,-5,-5,-5
7307,-5,-5,-5,-5,-5
7308,-5,-5,-5,-5,-5
7309,-5,-5,-5,-5,-5
7310,-5,-5,-5,-5,-5
7311,-5,-5,-5,-5,-5
7312,-5,-5,-5,-5,-5
7313,-4,-4,-4,-4,-4
7314,-4,-4,-4,-4,-4
7315,-4,-4,-4,-4,-4
7316,70000,-4,-4,-4,-4
7317,30000,-4,-4,-4,-4
7318,-4,-4,-4,-4,-4
7319,-4,-4,-4,-4,-4
7320,22500,-4,-4,-4,-4
7321,-4,-4,-4,-4,-4
7322,-4,-4,-4,-4,-4
7323,-4,-4,-4,-4,-4
7324,-4,-4,-4,-4,-4
7325,-4,-4,-4,-4,-4
7326,-4,-4,-4,-4,-4
7327,-5,-5,-5,-5,-5
7328,-5,-5,-5,-5,-5
7329,-5,-5,-5,-5,-5
7330,-5,-5,-5,-5,-5
7331,-5,-5,-5,-5,-5
7332,-4,-4,-4,-4,-4
7333,-5,-5,-5,-5,-5
7334,-5,-5,-5,-5,-5
7335,-5,-5,-5,-5,-5
7336,-4,-4,-4,-4,-4
7337,-4,-4,-4,-4,-4
7338,-5,-5,-5,-5,-5
7339,-5,-5,-5,-5,-5
7340,8000,-4,-4,-4,-4
7341,-5,-5,-5,-5,-5
7342,-5,-5,-5,-5,-5
7343,-5,-5,-5,-5,-5
7344,-5,-5,-5,-5,-5
7345,-5,-5,-5,-5,-5
7346,-5,-5,-5,-5,-5
7347,-5,-5,-5,-5,-5
7348,-5,-5,-5,-5,-5
7349,-5,-5,-5,-5,-5
7350,-5,-5,-5,-5,-5
7351,-5,-5,-5,-5,-5
7352,-5,-5,-5,-5,-5
7353,-5,-5,-5,-5,-5
7354,-5,-5,-5,-5,-5
7355,-5,-5,-5,-5,-5
7356,-5,-5,-5,-5,-5
7357,-5,-5,-5,-5,-5
7358,-5,-5,-5,-5,-5
7359,-5,-5,-5,-5,-5
7360,60000,-4,-4,-4,-4
7361,-4,-4,-4,-4,-4
7362,-5,-5,-5,-5,-5
7363,-5,-5,-5,-5,-5
7364,-5,-5,-5,-5,-5
7365,-5,-5,-5,-5,-5
7366,-5,-5,-5,-5,-5
7367,-5,-5,-5,-5,-5
7368,-4,-4,-4,-4,-4
7369,59000,-4,-4,-4,-4
7370,27000,-4,-4,-4,-4
7371,-4,-4,-4,-4,-4
7372,18000,-4,-4,-4,-4
7373,22000,-4,-4,-4,-4
7374,-5,-5,-5,-5,-5
7375,-5,-5,-5,-5,-5
7376,-5,-5,-5,-5,-5
7377,-4,-4,-4,-4,-4
7378,20000,-4,-4,-4,-4
7379,10000,-4,-4,-4,-4
7380,-5,-5,-5,-5,-5
7381,-4,-4,-4,-4,-4
7382,-4,-4,-4,-4,-4
7383,-4,-4,-4,-4,-4
7384,-1,-4,-4,-4,-4
7385,-4,-4,-4,-4,-4
7386,-4,-4,-4,-4,-4
7387,-5,-5,-5,-5,-5
7388,-5,-5,-5,-5,-5
7389,-4,-4,-4,-4,-4
7390,-4,-4,-4,-4,-4
7391,-4,-4,-4,-4,-4
7392,-4,-4,-4,-4,-4
7393,32760,-4,-4,-4,-4
7394,57000,-4,-4,-4,-4
7395,70000,-4,-4,-4,-4
7396,70000,-4,-4,-4,-4
7397,-4,-4,-4,-4,-4
7398,-5,-5,-5,-5,-5
7399,55000,-4,-4,-4,-4
7400,-4,-4,-4,-4,-4
7401,-4,-4,-4,-4,-4
7402,0,-4,-4,-4,-4
7403,-4,-4,-4,-4,-4
7404,-4,-4,-4,-4,-4
7405,-4,-4,-4,-4,-4
7406,-5,-5,-5,-5,-5
7407,-5,-5,-5,-5,-5
7408,-5,-5,-5,-5,-5
7409,-5,-5,-5,-5,-5
7410,-4,-4,-4,-4,-4
7411,18000,-4,-4,-4,-4
7412,-4,-4,-4,-4,-4
7413,43000,-4,-4,-4,-4
7414,-5,-5,-5,-5,-5
7415,-5,-5,-5,-5,-5
7416,-5,-5,-5,-5,-5
7417,39000,-4,-4,-4,-4
7418,0,-4,-4,-4,-4
7419,-5,-5,-5,-5,-5
7420,-5,-5,-5,-5,-5
7421,-5,-5,-5,-5,-5
7422,-5,-5,-5,-5,-5
7423,34000,-4,-4,-4,-4
7424,11000,-4,-4,-4,-4
7425,-5,-5,-5,-5,-5
7426,62000,-4,-4,-4,-4
7427,-5,-5,-5,-5,-5
7428,-4,-4,-4,-4,-4
7429,-5,-5,-5,-5,-5
7430,150000,-4,-4,-4,-4
7431,-5,-5,-5,-5,-5
7432,22000,-4,-4,-4,-4
7433,-4,-4,-4,-4,-4
7434,-4,-4,-4,-4,-4
7435,35000,-4,-4,-4,-4
7436,-4,-4,-4,-4,-4
7437,-4,-4,-4,-4,-4
7438,69000,-4,-4,-4,-4
7439,75000,-4,-4,-4,-4
7440,-5,-5,-5,-5,-5
7441,-4,-4,-4,-4,-4
7442,-4,-4,-4,-4,-4
7443,-4,-4,-4,-4,-4
7444,-4,-4,-4,-4,-4
7445,-4,-4,-4,-4,-4
7446,-2,-2,-2,-4,0
7447,-5,-5,-5,-5,-5
7448,-4,-4,-4,-4,-4
7449,-2,-2,-2,-4,0
7450,-5,-5,-5,-5,-5
7451,-4,-4,-4,-4,-4
7452,-5,-5,-5,-5,-5
7453,-5,-5,-5,-5,-5
7454,65000,-4,-4,-4,-4
7455,-5,-5,-5,-5,-5
7456,-5,-5,-5,-5,-5
7457,-5,-5,-5,-5,-5
7458,-4,-4,-4,-4,-4
7459,-4,-4,-4,-4,-4
7460,-5,-5,-5,-5,-5
7461,-5,-5,-5,-5,-5
7462,-5,-5,-5,-5,-5
7463,-4,-4,-4,-4,-4
7464,38000,-4,-4,-4,-4
7465,15000,-4,-4,-4,-4
7466,-4,-4,-4,-4,-4
7467,-5,-5,-5,-5,-5
7468,-5,-5,-5,-5,-5
7469,37000,-4,-4,-4,-4
7470,0,-4,-4,-4,-4
7471,22000,-4,-4,-4,-4
7472,-4,-4,-4,-4,-4
7473,-5,-5,-5,-5,-5
7474,10000,-4,-4,-4,-4
7475,100000,-4,-4,-4,-4
7476,-4,-4,-4,-4,-4
7477,-1,-4,-4,-4,-4
7478,-4,-4,-4,-4,-4
7479,-4,-4,-4,-4,-4
7480,50000,-4,-4,-4,-4
7481,-5,-5,-5,-5,-5
7482,-5,-5,-5,-5,-5
7483,-4,-4,-4,-4,-4
7484,-5,-5,-5,-5,-5
7485,-4,-4,-4,-4,-4
7486,26000,-4,-4,-4,-4
7487,-4,-4,-4,-4,-4
7488,17000,-4,-4,-4,-4
7489,-4,-4,-4,-4,-4
7490,10493,-4,-4,-4,-4
7491,-4,-4,-4,-4,-4
7492,-4,-4,-4,-4,-4
7493,14000,-4,-4,-4,-4
7494,-4,-4,-4,-4,-4
7495,-4,-4,-4,-4,-4
7496,-4,-4,-4,-4,-4
7497,-4,-4,-4,-4,-4
7498,50000,-4,-4,-4,-4
7499,-4,-4,-4,-4,-4
7500,-4,-4,-4,-4,-4
7501,8000,-4,-4,-4,-4
7502,-4,-4,-4,-4,-4
7503,23000,-4,-4,-4,-4
7504,17000,-4,-4,-4,-4
7505,-5,-5,-5,-5,-5
7506,60000,-4,-4,-4,-4
7507,-5,-5,-5,-5,-5
7508,45000,-4,-4,-4,-4
7509,30000,-4,-4,-4,-4
7510,-4,-4,-4,-4,-4
7511,-4,-4,-4,-4,-4
7512,-4,-4,-4,-4,-4
7513,-5,-5,-5,-5,-5
7514,-4,-4,-4,-4,-4
7515,-4,-4,-4,-4,-4
7516,-4,-4,-4,-4,-4
7517,-4,-4,-4,-4,-4
7518,-4,-4,-4,-4,-4
7519,-4,-4,-4,-4,-4
7520,-5,-5,-5,-5,-5
7521,32500,-4,-4,-4,-4
7522,-5,-5,-5,-5,-5
7523,-5,-5,-5,-5,-5
7524,-4,-4,-4,-4,-4
7525,-4,-4,-4,-4,-4
7526,-4,-4,-4,-4,-4
7527,42000,-4,-4,-4,-4
7528,-5,-5,-5,-5,-5
7529,-5,-5,-5,-5,-5
7530,-5,-5,-5,-5,-5
7531,-5,-5,-5,-5,-5
7532,-5,-5,-5,-5,-5
7533,-4,-4,-4,-4,-4
7534,8700,-4,-4,-4,-4
7535,105000,-4,-4,-4,-4
7536,-5,-5,-5,-5,-5
7537,-5,-5,-5,-5,-5
7538,-5,-5,-5,-5,-5
7539,0,-4,-4,-4,-4
7540,0,-4,-4,-4,-4
7541,-5,-5,-5,-5,-5
7542,-5,-5,-5,-5,-5
7543,-5,-5,-5,-5,-5
7544,-5,-5,-5,-5,-5
7545,-4,-4,-4,-4,-4
7546,-5,-5,-5,-5,-5
7547,-4,-4,-4,-4,-4
7548,-4,-4,-4,-4,-4
7549,-4,-4,-4,-4,-4
7550,-5,-5,-5,-5,-5
7551,-4,-4,-4,-4,-4
7552,15000,-4,-4,-4,-4
7553,-4,-4,-4,-4,-4
7554,35000,-4,-4,-4,-4
7555,0,-4,-4,-4,-4
7556,-4,-4,-4,-4,-4
7557,0,-4,-4,-4,-4
7558,-5,-5,-5,-5,-5
7559,-5,-5,-5,-5,-5
7560,-4,-4,-4,-4,-4
7561,0,-4,-4,-4,-4
7562,-5,-5,-5,-5,-5
7563,85000,-4,-4,-4,-4
7564,-4,-4,-4,-4,-4
7565,18000,-4,-4,-4,-4
7566,20000,-4,-4,-4,-4
7567,-4,-4,-4,-4,-4
7568,31000,-4,-4,-4,-4
7569,-4,-4,-4,-4,-4
7570,-5,-5,-5,-5,-5
7571,72000,-4,-4,-4,-4
7572,-4,-4,-4,-4,-4
7573,-5,-5,-5,-5,-5
7574,-5,-5,-5,-5,-5
7575,38000,-4,-4,-4,-4
7576,60000,-4,-4,-4,-4
7577,-4,-4,-4,-4,-4
7578,65000,-4,-4,-4,-4
7579,-5,-5,-5,-5,-5
7580,-5,-5,-5,-5,-5
7581,33000,-4,-4,-4,-4
7582,-4,-4,-4,-4,-4
7583,-4,-4,-4,-4,-4
7584,-4,-4,-4,-4,-4
7585,-4,-4,-4,-4,-4
7586,47000,-4,-4,-4,-4
7587,86000,-4,-4,-4,-4
7588,-4,-4,-4,-4,-4
7589,-5,-5,-5,-5,-5
7590,-4,-4,-4,-4,-4
7591,-5,-5,-5,-5,-5
7592,-4,-4,-4,-4,-4
7593,-4,-4,-4,-4,-4
7594,30000,-4,-4,-4,-4
7595,-4,-4,-4,-4,-4
7596,-5,-5,-5,-5,-5
7597,-5,-5,-5,-5,-5
7598,52000,-4,-4,-4,-4
7599,-4,-4,-4,-4,-4
7600,0,-4,-4,-4,-4
7601,120000,-4,-4,-4,-4
7602,0,-4,-4,-4,-4
7603,150000,-4,-4,-4,-4
7604,-5,-5,-5,-5,-5
7605,-5,-5,-5,-5,-5
7606,50000,-4,-4,-4,-4
7607,-5,-5,-5,-5,-5
7608,-5,-5,-5,-5,-5
7609,-5,-5,-5,-5,-5
7610,-5,-5,-5,-5,-5
7611,-4,-4,-4,-4,-4
7612,-4,-4,-4,-4,-4
7613,-4,-4,-4,-4,-4
7614,-5,-5,-5,-5,-5
7615,-4,-4,-4,-4,-4
7616,50000,-4,-4,-4,-4
7617,-1,-4,-4,-4,-4
7618,-4,-4,-4,-4,-4
7619,-4,-4,-4,-4,-4
7620,-4,-4,-4,-4,-4
7621,24000,-4,-4,-4,-4
7622,-1,-4,-4,-4,-4
7623,-5,-5,-5,-5,-5
7624,-5,-5,-5,-5,-5
7625,16000,-4,-4,-4,-4
7626,-4,-4,-4,-4,-4
7627,-5,-5,-5,-5,-5
7628,-4,-4,-4,-4,-4
7629,-4,-4,-4,-4,-4
7630,-4,-4,-4,-4,-4
7631,-5,-5,-5,-5,-5
7632,-5,-5,-5,-5,-5
7633,-4,-4,-4,-4,-4
7634,-5,-5,-5,-5,-5
7635,-4,-4,-4,-4,-4
7636,-4,-4,-4,-4,-4
7637,-5,-5,-5,-5,-5
7638,-5,-5,-5,-5,-5
7639,-4,-4,-4,-4,-4
7640,25000,-4,-4,-4,-4
7641,-4,-4,-4,-4,-4
7642,88000,-4,-4,-4,-4
7643,-4,-4,-4,-4,-4
7644,-5,-5,-5,-5,-5
7645,-4,-4,-4,-4,-4
7646,-4,-4,-4,-4,-4
7647,72000,-4,-4,-4,-4
7648,-5,-5,-5,-5,-5
7649,-4,-4,-4,-4,-4
7650,40000,-4,-4,-4,-4
7651,60000,-4,-4,-4,-4
7652,-4,-4,-4,-4,-4
7653,0,-4,-4,-4,-4
7654,-2,-2,-2,-4,-2
7655,-4,-4,-4,-4,-4
7656,45000,-4,-4,-4,-4
7657,32000,-4,-4,-4,-4
7658,-5,-5,-5,-5,-5
7659,-5,-5,-5,-5,-5
7660,-5,-5,-5,-5,-5
7661,0,-4,-4,-4,-4
7662,-4,-4,-4,-4,-4
7663,20000,-4,-4,-4,-4
7664,-4,-4,-4,-4,-4
7665,12000,-4,-4,-4,-4
7666,-5,-5,-5,-5,-5
7667,-5,-5,-5,-5,-5
7668,39000,-4,-4,-4,-4
7669,34000,-4,-4,-4,-4
7670,-4,-4,-4,-4,-4
7671,-5,-5,-5,-5,-5
7672,-4,-4,-4,-4,-4
7673,-5,-5,-5,-5,-5
7674,-5,-5,-5,-5,-5
7675,17000,-4,-4,-4,-4
7676,-4,-4,-4,-4,-4
7677,-4,-4,-4,-4,-4
7678,-2,-1,-1,-4,1
7679,15000,-4,-4,-4,-4
7680,-5,-5,-5,-5,-5
7681,-2,-2,-2,-4,-4
7682,-4,-4,-4,-4,-4
7683,-5,-5,-5,-5,-5
7684,-4,-4,-4,-4,-4
7685,-4,-4,-4,-4,-4
7686,-5,-5,-5,-5,-5
7687,140000,-4,-4,-4,-4
7688,-4,-4,-4,-4,-4
7689,75000,-4,-4,-4,-4
7690,20000,-4,-4,-4,-4
7691,65000,-4,-4,-4,-4
7692,-4,-4,-4,-4,-4
7693,-4,-4,-4,-4,-4
7694,-5,-5,-5,-5,-5
7695,-4,-4,-4,-4,-4
7696,-2,-2,-2,-4,-4
7697,0,-4,-4,-4,-4
7698,-2,-2,-2,-4,1
7699,-4,-4,-4,-4,-4
7700,26000,-4,-4,-4,-4
7701,0,-4,-4,-4,-4
7702,-5,-5,-5,-5,-5
7703,75800,-4,-4,-4,-4
7704,-4,-4,-4,-4,-4
7705,-4,-4,-4,-4,-4
7706,60000,-4,-4,-4,-4
7707,5000,-4,-4,-4,-4
7708,-4,-4,-4,-4,-4
7709,-4,-4,-4,-4,-4
7710,-4,-4,-4,-4,-4
7711,0,-4,-4,-4,-4
7712,-4,-4,-4,-4,-4
7713,-5,-5,-5,-5,-5
7714,-5,-5,-5,-5,-5
7715,-5,-5,-5,-5,-5
7716,25000,-4,-4,-4,-4
7717,11000,-4,-4,-4,-4
7718,-4,-4,-4,-4,-4
7719,0,-4,-4,-4,-4
7720,33000,-4,-4,-4,-4
7721,-5,-5,-5,-5,-5
7722,-5,-5,-5,-5,-5
7723,-1,-4,-4,-4,-4
7724,-5,-5,-5,-5,-5
7725,-5,-5,-5,-5,-5
7726,-5,-5,-5,-5,-5
7727,-5,-5,-5,-5,-5
7728,-5,-5,-5,-5,-5
7729,-5,-5,-5,-5,-5
7730,-5,-5,-5,-5,-5
7731,-5,-5,-5,-5,-5
7732,-5,-5,-5,-5,-5
7733,-4,-4,-4,-4,-4
7734,-5,-5,-5,-5,-5
7735,-5,-5,-5,-5,-5
7736,-5,-5,-5,-5,-5
7737,-5,-5,-5,-5,-5
7738,-5,-5,-5,-5,-5
7739,-5,-5,-5,-5,-5
7740,-5,-5,-5,-5,-5
7741,-5,-5,-5,-5,-5
7742,-5,-5,-5,-5,-5
7743,-5,-5,-5,-5,-5
7744,-5,-5,-5,-5,-5
7745,-5,-5,-5,-5,-5
7746,-5,-5,-5,-5,-5
7747,-5,-5,-5,-5,-5
7748,0,-4,-4,-4,-4
7749,-5,-5,-5,-5,-5
7750,309409,-4,-4,-4,-4
7751,-5,-5,-5,-5,-5
7752,-5,-5,-5,-5,-5
7753,0,-4,-4,-4,-4
7754,48000,-4,-4,-4,-4
7755,-5,-5,-5,-5,-5
7756,-5,-5,-5,-5,-5
7757,-5,-5,-5,-5,-5
7758,-5,-5,-5,-5,-5
7759,-5,-5,-5,-5,-5
7760,-5,-5,-5,-5,-5
7761,-5,-5,-5,-5,-5
7762,-5,-5,-5,-5,-5
7763,-5,-5,-5,-5,-5
7764,-5,-5,-5,-5,-5
7765,-5,-5,-5,-5,-5
7766,-5,-5,-5,-5,-5
7767,-5,-5,-5,-5,-5
7768,-5,-5,-5,-5,-5
7769,-5,-5,-5,-5,-5
7770,-5,-5,-5,-5,-5
7771,-5,-5,-5,-5,-5
7772,-5,-5,-5,-5,-5
7773,-4,-4,-4,-4,-4
7774,-4,-4,-4,-4,-4
7775,-5,-5,-5,-5,-5
7776,-5,-5,-5,-5,-5
7777,-5,-5,-5,-5,-5
7778,-5,-5,-5,-5,-5
7779,-5,-5,-5,-5,-5
7780,-5,-5,-5,-5,-5
7781,-5,-5,-5,-5,-5
7782,-5,-5,-5,-5,-5
7783,-5,-5,-5,-5,-5
7784,-5,-5,-5,-5,-5
7785,-5,-5,-5,-5,-5
7786,-5,-5,-5,-5,-5
7787,-5,-5,-5,-5,-5
7788,-5,-5,-5,-5,-5
7789,-4,-4,-4,-4,-4
7790,-4,-4,-4,-4,-4
7791,47000,-4,-4,-4,-4
7792,23000,-4,-4,-4,-4
7793,23000,-4,-4,-4,-4
7794,-4,-4,-4,-4,-4
7795,37000,-4,-4,-4,-4
7796,83000,-4,-4,-4,-4
7797,-5,-5,-5,-5,-5
7798,-4,-4,-4,-4,-4
7799,-4,-4,-4,-4,-4
7800,-2,-2,-2,1,-4
7801,-4,-4,-4,-4,-4
7802,-4,-4,-4,-4,-4
7803,-5,-5,-5,-5,-5
7804,85000,-4,-4,-4,-4
7805,-4,-4,-4,-4,-4
7806,145000,-4,-4,-4,-4
7807,-5,-5,-5,-5,-5
7808,-5,-5,-5,-5,-5
7809,-4,-4,-4,-4,-4
7810,-4,-4,-4,-4,-4
7811,-4,-4,-4,-4,-4
7812,-5,-5,-5,-5,-5
7813,-5,-5,-5,-5,-5
7814,-4,-4,-4,-4,-4
7815,-4,-4,-4,-4,-4
7816,-5,-5,-5,-5,-5
7817,-4,-4,-4,-4,-4
7818,40000,-4,-4,-4,-4
7819,-5,-5,-5,-5,-5
7820,-4,-4,-4,-4,-4
7821,-5,-5,-5,-5,-5
7822,-4,-4,-4,-4,-4
7823,-1,-4,-4,-4,-4
7824,-4,-4,-4,-4,-4
7825,-4,-4,-4,-4,-4
7826,-4,-4,-4,-4,-4
7827,-5,-5,-5,-5,-5
7828,-4,-4,-4,-4,-4
7829,-4,-4,-4,-4,-4
7830,64500,-4,-4,-4,-4
7831,35000,-4,-4,-4,-4
7832,-5,-5,-5,-5,-5
7833,65000,-4,-4,-4,-4
7834,-4,-4,-4,-4,-4
7835,-4,-4,-4,-4,-4
7836,-5,-5,-5,-5,-5
7837,0,-4,-4,-4,-4
7838,-4,-4,-4,-4,-4
7839,-5,-5,-5,-5,-5
7840,-5,-5,-5,-5,-5
7841,75000,-4,-4,-4,-4
7842,-4,-4,-4,-4,-4
7843,0,-4,-4,-4,-4
7844,-5,-5,-5,-5,-5
7845,-4,-4,-4,-4,-4
7846,56000,-4,-4,-4,-4
7847,-5,-5,-5,-5,-5
7848,-4,-4,-4,-4,-4
7849,-4,-4,-4,-4,-4
7850,63000,-4,-4,-4,-4
7851,-4,-4,-4,-4,-4
7852,0,-4,-4,-4,-4
7853,-5,-5,-5,-5,-5
7854,35000,-4,-4,-4,-4
7855,-4,-4,-4,-4,-4
7856,6000,-4,-4,-4,-4
7857,-4,-4,-4,-4,-4
7858,-4,-4,-4,-4,-4
7859,-4,-4,-4,-4,-4
7860,-4,-4,-4,-4,-4
7861,-4,-4,-4,-4,-4
7862,-5,-5,-5,-5,-5
7863,-5,-5,-5,-5,-5
7864,-4,-4,-4,-4,-4
7865,9360,-4,-4,-4,-4
7866,-4,-4,-4,-4,-4
7867,10934,-4,-4,-4,-4
7868,14000,-4,-4,-4,-4
7869,17000,-4,-4,-4,-4
7870,-5,-5,-5,-5,-5
7871,35000,-4,-4,-4,-4
