code,birthyear,income_18,income_19,income_20,income_21,income_22,income_23,income_24,income_25,income_26,income_27,income_28,income_29,income_30,income_31,income_32,income_33,income_34,income_35,income_36,income_37,income_38,income_39,income_40,income_41,income_42,income_43,income_44,income_45,income_46,income_47,income_48,income_49,income_50,income_51,income_52,income_53,income_54,income_55,income_56,income_57,income_58,income_59,income_60,income_61,income_62
4191,1963,4556.562551,4745.249222,2627.174699,1889.137975,16511.26787,37201.8963,40605.82024,44253.38876,45733.6085,48251.1942,51234.97033,60606.94501,60378.79435,,68686.40928,,68466.3931,,90324.65555,,92361.6105,,160022.6093,,95242.84609,,105166.8556,,101640.0434,,114388.9229,,123556.346,,99359.93617,,106750.5894,,127938.1033,,,,,,
4192,1964,790.8748704,875.7248996,1889.137975,5067.915247,5968.218658,40300.68647,59004.51835,58046.50309,63418.14401,75251.36267,79721.44305,63397.73407,,72979.30986,,74715.30993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4193,1964,,9851.90512,7976.36034,7095.081345,,,70067.86554,130662.6785,26702.37643,24016.39234,,153442.1395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4194,1957,,,,,,,,,,6297.126584,26353.15928,29841.09329,44138.84709,19360.85758,,,,,,,,,,,,,,,30819.1692,,1674.84489,,11568.35412,,,,,,,,,,,,
4195,1964,,,,,,,,22866.80425,3337.797053,27218.57799,10878.16962,33208.33689,,24326.43662,,35319.9647,,45816.85427,,43102.0849,,35560.57984,,,,23136.70824,,35574.01521,,67857.83562,,131044.6094,,73599.95272,,,,,,,,,,,
4196,1959,,10028.10169,,26460.37011,23375.16589,21918.53212,19703.81024,34004.48355,28380.32538,8952.327987,,,,,,,,,,,5705.532759,,18326.74171,,,,,,25680.95498,,25240.04535,,26426.4113,,31020.72485,,33697.18527,,35879.97695,,32025.17683,,31558.06549,,
4197,1960,,,,,,,,,,,,,,,,5283.144505,,,,,,,,,,,,,,12620.02268,,23377.20999,,,,,,,,,,,,,
4198,1963,,,,,,,,,2638.477413,16021.42586,8005.464114,14803.63482,15849.43352,,14309.6686,,22414.59298,,36653.48341,,20799.83469,,17780.28992,,,,16826.6969,,15904.634,,29081.92955,,2340.082311,,27599.98227,,35583.52981,,32410.98618,,,,,,
4199,1959,,,,,,,,791.3389074,,994.7031097,,,,,,,,,,,,,,,,,4267.269581,,,,,,,,969.3976517,,,,,,,,,,
4200,1960,5445.259215,,,,,12916.94227,6716.935023,,25862.28085,32720.31925,23970.58558,27950.27073,60080.34696,36825.13492,51282.79962,52831.44505,,25757.40348,,52979.94704,,26181.05958,,43102.0849,,37931.28516,,35730.02432,,,,,,40714.70137,,44929.58037,,38639.97518,,37362.7063,,57998.60685,,,
4201,1961,,21168.29608,40769.24388,38413.92228,,33584.67512,48651.98637,17904.65597,,,59805.48803,45060.26022,35224.0421,54390.84808,40755.68619,,35774.1715,,42112.2656,,,,,,,,69226.92213,,33653.3938,,71148.03041,,,,48673.71206,,,,,,55439.84478,,,,
4202,1963,1438.91449,18077.13989,33058.61496,19940.90085,14190.16269,13925.84354,18806.98702,9219.455993,,13351.18821,8005.464114,12432.19385,,,20033.53604,,21735.36289,,,,,,,,58061.28953,,,,,,,,,,,,,,,,,,,,
4203,1962,,,1333.189067,7334.196034,,,,,,,,,9013.340539,,,21035.21284,,2092.028678,,1570.863575,,,,,,,,,,,,,,,,,,,,,,,,,
4204,1959,,6685.401124,15022.76955,15876.22206,23981.90816,28521.20747,37218.30823,24138.98524,24325.99318,31830.49951,28786.20462,14751.12959,17589.84942,16688.98527,11207.64976,23310.36346,22642.04788,,28619.3372,,12226.14163,,17017.68873,,16009.34582,,7112.115968,,17865.01216,,16826.6969,,203.2800869,,18418.55538,,20592.72433,,20239.987,,8895.882452,,3411.682756,,
4205,1961,7210.929383,1058.414804,19185.52653,8812.605699,19703.81024,20816.20145,11352.13015,3978.812439,34543.44555,22126.69438,29902.74402,22530.13011,8005.464114,20202.315,,,14309.6686,,14943.06199,,39271.58937,,27092.73908,,53340.86976,,35730.02432,,21033.37113,,12196.80521,,,,,,,,,,,,,,
4206,1962,,2268.688512,768.2784455,613.0074297,3022.62076,8276.919181,11580.3336,3838.160616,,1758.984942,5006.69558,12578.18522,13496.70045,,,21464.5029,,19413.75444,,18326.74171,,20935.29838,,,,,,,,,,,,,,,,,,,,,,,
4207,1959,,7353.941236,6910.473992,8731.922135,7194.572449,20336.78238,45975.55723,,,,,,,,144618.7092,156875.6381,153442.1395,,198582.426,,201011.3529,,,,,,,,,,,,,,,,3463.32182,,5519.996454,,13343.82368,,10235.04827,,
4208,1961,2403.643128,926.1129537,9113.125102,5649.106217,5473.280622,13014.06161,36488.98978,35809.31195,35502.9857,27658.36798,36938.68378,35046.86906,35224.0421,42891.06877,43774.6259,,21464.5029,,40753.80542,,52362.11916,,50491.01374,,50970.16444,,33496.8978,,37860.06803,,36590.41564,,40714.70137,,48673.71206,,38639.97518,,31135.58858,,,,,,
4209,1962,5921.83083,,,10245.98132,8186.264559,3040.749148,1989.406219,,,351.7969884,,1601.092823,,7547.349294,,2861.93372,,,,,,,,,,3349.68978,,,,7623.003258,,7755.181213,,15912.55971,,,,,,,,,,,
4210,1964,,2300.967174,7346.647682,8433.010971,,665.9208669,,2357.039822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4211,1960,2674.16045,2403.643128,,,,656.7936747,5247.605487,6081.498296,5968.218658,5757.240924,10694.56895,27440.1651,18224.37191,3202.185645,7770.121155,42265.15604,,28619.3372,,,,,,15393.60175,,104311.0342,,,,,,,,18418.55538,,,,,,,,,,,
4212,1964,8405.870051,985.190512,6297.126584,4054.332197,,15352.64246,,5276.954826,8344.492633,,12432.19385,,,25757.40348,,24452.28325,,26181.05958,,38176.13234,,28448.46387,,24564.39172,,21033.37113,,27442.81173,,23265.54364,,31825.11943,,,,,,,,,,,,,
4213,1962,1852.225907,3597.286225,4519.284974,15325.18574,14693.29536,2027.166099,,7676.321232,16595.02079,22866.80425,17523.43453,60841.52726,59052.92078,61888.26421,,61531.57498,,124978.3366,,283017.2541,,290631.2011,,165949.3726,,312432.2652,,161956.9577,,317446.2493,,165766.9984,,168485.9264,,165599.8936,,160125.8841,,162907.8516,,,,,
4214,1961,1502.276955,,1151.131592,3615.427979,3529.171345,1154.473207,1013.583049,2387.287463,3838.160616,10141.40159,19348.83436,21695.68085,16010.92823,16317.25442,22642.04788,,21464.5029,,16980.75226,,22253.90064,,12314.8814,,23707.05323,,,,,,25410.01086,,17449.15773,,,,22999.98522,,44479.41226,,25587.62067,,,,
4215,1963,,,779.3951606,629.7126584,2432.599318,602.7900845,3070.528493,527.3528828,715.9068714,333.7797053,480.3278468,,,,,,,,2159.937415,,14777.85768,,948.2821291,,873.1524694,,7887.514172,,1876.275202,,,,,,,,,,767.62862,,,,,,
4216,1964,5156.504155,6716.80998,13643.77427,18244.49489,21883.46841,18231.26293,18070.13375,17589.84942,19192.33306,17612.02105,20979.32712,20830.68405,,28619.3372,,36678.42488,,60216.43704,,57879.94258,,60452.98573,,53595.03649,,55738.43348,,,,24234.94129,,48673.71206,,52439.96631,,61826.38304,,,,,,,,,
4217,1958,,,,,,,,,25188.50634,22298.82709,23872.87463,50663.72013,27658.36798,8794.924711,,24016.39234,31080.48462,27170.45746,,28619.3372,,27169.20361,,15708.63575,,,,,,,,,,,,,,,,,,,,,
4218,1961,,,,,,15742.81646,10135.83049,,959.540154,,3517.969884,11682.28969,4002.732057,,,,7154.8343,,13584.60181,,,,12314.8814,,15409.5846,,13398.75912,,13671.69123,,17278.80739,,,,18720.65849,,18399.98818,,18681.35315,,19617.17585,,,,
4219,1961,600.9107819,7938.111032,1678.733571,18077.13989,13418.29477,21620.13461,22793.45561,19894.06219,23988.50385,25814.47678,25153.48467,25033.4779,30420.76363,29526.46039,28679.92732,,28795.34612,,31244.58415,,37962.53639,,34481.66792,,46228.75379,,46895.65692,,52583.42782,,53869.22303,,59133.25675,,,,55199.96454,,,,5117.524134,,,,
4220,1962,4654.379102,15108.60214,27987.93184,26271.74699,20990.42195,1317.657964,9947.031097,6908.689109,3687.782397,29023.25155,8010.712928,,,,,5151.480696,,3396.150452,,5282.02877,,30787.2035,,16594.93726,,16748.4489,,18930.03401,,15251.08852,,,,,,,,,,,,,,,
4221,1963,17746.61204,15817.49741,17514.49799,25188.50634,20271.66099,35809.31195,28594.29659,38352.93693,22866.80425,20026.78232,20814.2067,20202.315,33208.33689,,60100.60812,,38036.88506,,23562.95362,,,,,,42429.40388,,45221.74792,,27442.81173,,38775.90607,,40249.41574,,2759.998227,,43589.82402,,5117.524134,,,,,,
4222,1960,,12619.12642,13703.82568,19185.52653,20951.40514,22289.38801,24886.24426,24735.48074,26482.97559,23629.63583,27722.90417,29902.74402,16688.98527,24096.44698,26418.41193,27321.40444,,28097.03429,,36365.97904,,,,22012.8505,,21638.61283,,25715.56844,,25426.19069,,27022.02195,,29237.03317,,29017.02065,,23919.98463,,28466.82385,,,,,
4223,1964,6317.960393,15189.44838,16792.33756,18903.32387,19098.29971,21109.88339,20959.51125,25334.66012,41722.46317,22415.29952,21756.33923,21132.57802,,42929.0058,,40753.80542,,,,290631.2011,,,,,,,,,,,,,,,,,,,,,,,,,
4224,1957,,,,3175.565534,,2910.640712,4796.381633,3389.46373,,4198.084389,4054.332197,,11514.48185,,5276.954826,3337.797053,3202.185645,3108.048462,3018.939717,,2861.93372,,2716.920361,,,,,,,,,,,,,,,,,,,,,,
4225,1957,,,,42358.70152,45248.58188,31752.44413,,71221.67154,80071.90619,52476.05487,60814.98296,52520.32419,47977.0077,46097.27996,52769.54826,50066.9558,48032.78468,46620.72693,45284.09576,,42929.0058,,49447.95058,,34035.37746,,36944.6442,,28448.46387,,22331.2652,,,,,,,,,,,,,,
4226,1959,,10028.10169,66100.18601,5821.281423,8633.486939,11298.21243,9195.111445,11754.63629,10135.83049,9947.031097,11514.48185,12907.23839,12312.89459,25033.4779,42428.9598,8688.549475,80495.49916,,37205.13836,,33961.50452,,87706.5496,,86204.1698,,92457.50759,,95583.39788,,91495.1644,,35574.01521,,73674.22153,,72074.53517,,64399.95863,,,,,,
4227,1962,1058.414804,1918.552653,9942.426942,17514.49799,39881.8017,34461.82368,39788.12439,34735.35358,36877.82397,87949.24711,40053.56464,41628.41339,45066.7027,43774.6259,,45790.93952,,48904.5665,,48434.96023,,50491.01374,,52155.5171,,52478.47323,,57841.7706,,58951.2252,,74643.61918,,102963.6217,,124199.9202,,,,,,,,,
4228,1958,,,,,15876.22206,16787.33571,18077.13989,19703.81024,6297.126584,166.2276201,2785.168707,15352.64246,16595.02079,21107.81931,19526.11276,,23310.36346,22642.04788,,35774.1715,,3531.99647,,75925.07279,,65268.87142,,32597.19819,,83742.24451,,57841.7706,,56918.42433,,76582.41448,,70202.46932,,68999.95567,,,,69310.89395,
4229,1959,,13370.80225,33050.093,21168.29608,35972.86225,31634.99482,48164.86948,41980.84389,40543.32197,35809.31195,32624.36524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4230,1962,23740.24406,16844.89229,15817.49741,20141.67269,30436.11182,37502.57283,39788.12439,42219.76678,46097.27996,51538.2588,67590.39033,68846.99138,104896.6356,102643.9504,,107322.5145,,95092.21264,,107342.3443,,96056.07492,,99569.62355,,99374.13015,,91495.1644,,109771.2469,,122144.1041,,117940.1485,,103959.9332,,117425.6484,,125379.3413,,,,,
4231,1964,5649.106217,6567.936747,,4054.332197,3978.812439,2878.620462,11063.34719,14071.87954,13351.18821,8005.464114,7770.121155,15094.69859,,12878.70174,,,,19635.79469,,,,5926.763307,,11165.6326,,,,16262.40695,,10663.37417,,12053.29597,,5519.996454,,15123.00017,,15352.5724,,,,,,,
4232,1959,,5014.050843,5408.197037,8996.525836,5575.793648,,,6716.935023,15840.2759,,,,,,,,12075.75887,,40067.07208,,5433.840723,,,,,,,,,,,,,,,,2340.082311,,,,,,,,
4233,1962,1587.622206,1199.095408,,,,4054.332197,9947.031097,15352.64246,14751.12959,16710.35695,16688.98527,11207.64976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4234,1964,6778.92746,6130.074297,,,15915.24975,34543.44555,25814.47678,11257.50363,,,,,,,,,,,,,,,,,,54686.76493,,28459.21216,,29081.92955,,43057.51452,,38639.97518,,33804.35332,,,,,,,,,
4235,1959,,33427.00562,30045.5391,15876.22206,35972.86225,29375.35233,28461.05924,52476.05487,30407.49148,49735.15548,57572.40924,55316.73596,43974.62355,25033.4779,40027.32057,26418.41193,37736.74647,,,,54338.40723,,39271.58937,,32018.69164,,,,2233.12652,,,,,,,,,,459.9997045,,,,,,
4236,1957,,,,26741.6045,28858.7403,33541.16515,32886.39066,35917.01733,34810.06476,36338.61848,39935.17214,39788.12439,39341.14632,38260.74237,44854.11602,43159.3848,45698.39135,44289.69058,47238.85923,,45790.93952,,48904.5665,,49406.27754,,52308.69024,,61638.33839,,64760.66909,,65203.45049,,76930.33248,,71735.42622,,73010.5681,,77279.95036,,80475.71101,,81027.46545
4237,1962,5027.47032,14389.1449,40673.56476,29555.71536,44079.88609,36488.98978,35809.31195,,27658.36798,26384.77413,48398.05727,6404.371291,34188.53308,30189.39717,,34343.20464,,,,39271.58937,,,,,,,,,,,,24234.94129,,46801.64621,,,,,,,,,,,
4238,1958,,,26741.6045,43566.03169,39690.55516,43167.43469,47452.49222,47186.2469,50377.01267,64869.31516,47745.74926,,44253.38876,43974.62355,50066.9558,51234.97033,49728.77539,48303.03548,,51514.80696,,43470.72578,,117814.7681,,73889.2884,,315224.3893,,,,27343.38246,,28459.21216,,51378.07554,,50545.77791,,47839.96927,,51596.11822,,57998.60685,
4239,1960,10028.10169,18027.32346,23814.3331,33574.67143,40673.56476,21893.12249,,20271.66099,33819.90573,34543.44555,35033.93277,29902.74402,31709.07201,32021.85645,41958.65423,43774.6259,,55092.22411,,61130.70813,,65452.64895,,46796.54932,,40301.99049,,53595.03649,,54686.76493,,30492.01303,,,,,,,,,,,,,
4240,1958,,,26741.6045,,,13621.72384,33600.88378,35434.01875,39581.63867,36059.23056,43766.93682,36155.473,32858.14116,33772.51089,34713.08935,36825.13492,38850.60577,35925.38264,,41498.03894,,42112.2656,,53671.17214,,61574.407,,54526.22242,,55828.16301,,50480.0907,,75213.63215,,72704.82387,,79562.79857,,91999.9409,,88958.82452,,85292.06889,
4241,1960,,,,,,,,,,,,,,,,120.7575887,,,,,,,,738.892884,,,,111.656326,,7887.514172,,,,,,,,,,,,,,,
4242,1962,3175.244413,69487.5789,29375.35233,22002.5881,21410.23039,21285.24404,12334.31856,44138.84709,38721.71517,42215.63861,40053.56464,38426.22774,38850.60577,39246.21633,,44674.78537,,45162.00871,,51053.06618,,55416.9663,,53340.86976,,53595.03649,,51531.75926,,50929.79297,,,,,,,,,,,,,,,
4243,1964,5649.106217,2189.312249,419.8084389,4952.366779,,7676.321232,9219.455993,1758.984942,6675.594107,13929.50756,3108.048462,4528.409576,,12878.70174,,21735.36289,,11781.47681,,17240.83396,,10668.17395,,,,,,,,,,,,,,,,,,,,,,,
4244,1961,7210.929383,3969.055516,3117.648061,2259.642487,1094.656124,,,,,,,,,,,,,,,,,,,,,,,,,,317446.2493,,153133.8082,,346626.0963,,306317.4832,,353139.8457,,413350.1006,,,,
4245,1962,3175.244413,4076.924388,,48164.86948,57469.67625,60304.1371,49237.80393,47305.32959,43635.68521,43346.66593,44085.62348,49866.03596,48174.75116,43774.6259,,44359.97266,,43470.72578,,41889.69533,,49259.5256,,50377.48811,,83976.72279,,99908.51285,,36590.41564,,48469.88258,,78158.74918,,66239.95745,,64050.35366,,63116.13098,,,,,
4246,1960,2607.306438,7511.384774,4762.866619,3597.286225,293.7535233,963.2973895,,2027.166099,,11514.48185,16595.02079,,,3202.185645,6216.096924,1509.469859,,10016.76802,,10867.68145,,20944.84766,,33683.66361,,34517.4695,,36215.72934,,36727.42099,,37720.65292,,,,9360.329243,,11959.99232,,8895.882452,,8529.206889,,,
4247,1962,7938.111032,16787.33571,51971.7772,45975.55723,49621.35748,15203.74574,,23339.85471,47941.17116,54528.53321,60080.34696,48032.78468,31080.48462,36227.27661,,37205.13836,,,,68070.75491,,92361.6105,,88901.4496,,100490.6934,,25240.04535,,71148.03041,,19387.95303,,6552.23047,,4599.997045,,,,,,,,,
4248,1961,21031.87737,21813.92912,19665.16469,20562.74663,21893.12249,27287.54853,17230.91184,19894.06219,23028.9637,29502.25918,43974.62355,50066.9558,48032.78468,54390.84808,54340.91491,,60100.60812,,85582.99138,,99488.02641,,70194.82398,,71121.15968,,73945.51846,,74142.63322,,78262.83345,,75613.01683,,70202.46932,,83719.94622,,81842.11856,,54586.92409,,,,
4249,1963,1798.643112,25985.8886,6567.936747,36733.23841,40137.88875,35809.31195,34543.44555,42409.49757,42215.63861,53404.75285,35224.0421,40404.63,34717.80675,,37205.13836,,38036.88506,,43198.74831,,30787.2035,,,,29030.64476,,18404.19974,,,,,,842.4296319,,9199.99409,,8895.882452,,7676.2862,,,,,,
4250,1962,15876.22206,23948.33349,15871.72883,30650.37148,41980.84389,45708.54119,47745.74926,41452.13465,49416.28412,48547.9844,45060.26022,9606.556936,11313.2964,8000.190251,,1551.168076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4251,1962,13230.18505,16787.33571,5649.106217,15325.18574,20570.61351,24325.99318,23872.87463,27826.66447,28580.31358,28143.75907,31709.07201,33622.94928,39627.61789,47548.30055,,42929.0058,,51621.48686,,55634.75161,,62805.89514,,68750.45436,,69785.20376,,75720.13605,,79279.23389,,77551.81213,,76754.69979,,81879.9474,,82731.7068,,80174.54476,,,,,
4252,1964,11298.21243,30650.37148,4412.186693,2635.315928,9947.031097,47977.0077,53472.84476,66841.4278,66755.94107,64043.71291,69931.09039,67926.14364,,71548.343,,54338.40723,,49744.0132,,49259.5256,,49784.81178,,45779.09366,,58893.43915,,81312.03475,,77551.81213,,56161.97546,,73599.95272,,62271.17716,,76762.862,,,,,,,
4253,1958,,,13370.80225,34435.19236,17199.24057,28778.2898,33894.6373,80071.90619,82679.17301,24325.99318,,19958.4352,18438.91199,,20861.23158,,,,,,,,,,,,,,,,,,,,,,,,,,,111198.5307,,,
4254,1962,3646.239001,8033.939235,17091.93577,12041.21737,2623.802743,2027.166099,4973.515548,23028.9637,7375.564794,,,,,603.7879435,,,,815.0761084,,,,,,,,9937.413015,,23662.54252,,3130.513338,,4071.470137,,,,,,,,,,,,,
4255,1957,,,,,45068.30864,34398.48114,25037.11212,22596.42487,40745.29026,37272.69225,48651.98637,47745.74926,76763.21232,,43974.62355,48398.05727,51234.97033,50194.98266,49812.50534,,,,,,,,,,71121.15968,,58061.28953,,57315.93632,,,,,,,,,,,,
4256,1958,,,17382.04292,21031.87737,21168.29608,,4112.549326,,,,,1965.138235,,18997.03738,18357.88379,19213.11387,18648.29077,21887.31295,,23925.7659,,22521.91133,,27490.11256,,28324.22722,,27263.11121,,,,,,,,,,,,,,,,26440.54136,
4257,1957,,,,21727.55365,25538.70823,25137.3516,28778.2898,15817.49741,19703.81024,23089.46414,26353.15928,23872.87463,23028.9637,12907.23839,19348.83436,,32021.85645,34965.5452,34717.80675,,40067.07208,,43470.72578,,39271.58937,,41254.85269,,40301.99049,,37963.15084,,39963.40514,,40656.01738,,39745.30372,,46801.64621,,42319.97281,,44479.41226,,46910.63789
4258,1959,,22396.09377,41162.38856,52523.83466,69487.5789,42707.243,52442.78561,54575.09706,42570.48807,41777.53061,40300.68647,,,,,,,,,,47546.10632,,53671.17214,,46180.80525,,132759.4981,,,,,,,,,,,,62099.96011,,58712.82418,,67380.73443,,
4259,1959,,10028.10169,33050.093,34398.48114,19185.52653,27115.70984,7662.592871,16792.33756,30407.49148,19894.06219,17271.72277,15673.07519,28143.75907,20026.78232,32021.85645,23310.36346,30189.39717,,,,31244.58415,,52362.11916,,33250.17978,,53340.86976,,,,36808.39947,,25410.01086,,,,,,,,,,,,
4260,1957,,,,15042.15253,12769.35412,6546.295564,25967.61016,26663.78134,80071.90619,7283.676416,20271.66099,8952.327987,24337.77647,23233.0291,,16688.98527,,,42265.15604,,45015.35548,,,,58907.38406,,,,65194.39637,,,,,,,,,,,,,,87624.44215,,
4261,1959,,31755.65534,36054.64691,37044.51815,38371.05306,40673.56476,45099.83233,46105.46181,56760.65076,49735.15548,13433.56216,16595.02079,21107.81931,30040.17348,33622.94928,18648.29077,22642.04788,,42929.0058,,,,50987.61353,,51722.50188,,46228.75379,,59177.85279,,47325.08503,,34557.61477,,40714.70137,,,,,,,,,,
4262,1958,,,3008.430506,6009.107819,12473.41847,13348.33008,29375.35233,3108.823393,482.7797048,16217.32879,23872.87463,16298.74906,12907.23839,,,,4475.589785,,,14309.6686,,26082.43547,,14399.58277,,,,,,8932.506081,,14524.59443,,15218.5637,,,,,,,,,,,
4263,1963,43440.82845,40673.56476,30650.37148,20990.42195,16217.32879,,15352.64246,22126.69438,24625.78919,26702.37643,25617.48516,26418.41193,24151.51774,,20749.01947,,32603.04434,,31417.2715,,40639.10862,,26077.75855,,17865.01216,,31550.05669,,16262.40695,,,,,,,,,,,,,,,,
4264,1959,,13370.80225,27040.98519,22491.31459,31176.48061,22596.42487,17514.49799,27287.54853,28380.32538,30437.91516,23028.9637,7375.564794,8794.924711,21695.68085,24016.39234,18648.29077,22642.04788,,,,,,,,17240.83396,,14224.23194,,6141.097931,,14723.35979,,13213.20565,,,,,,,,16012.58841,,,,
4265,1961,6009.107819,20374.48498,20384.62194,19206.96114,2189.312249,27287.54853,,,,27658.36798,,28371.27495,,,,,,,,,,,,,,,30147.20802,,30498.38813,,36590.41564,,44592.29198,,41185.44867,,,,47148.177,,48190.01893,,,,
4266,1962,,,,32839.68373,31485.63292,,,,49785.06236,,,52836.06315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4267,1957,,,,17773.13889,21031.87737,21843.03552,22159.28314,22596.42487,26271.74699,27287.54853,26353.15928,1591.524975,3838.160616,553.1673596,17589.84942,25033.4779,24016.39234,20202.315,22642.04788,,14309.6686,,20376.90271,,17017.68873,,18472.3221,,,,,,,,304.9201303,,,,,,,,,,
4268,1957,,,,38775.32652,2403.643128,26119.03133,26380.09898,27115.70984,29555.71536,33584.67512,34461.82368,43766.93682,28786.20462,30682.34954,28143.75907,26702.37643,24016.39234,31294.93996,35280.83901,,43930.6826,,54338.40723,,73516.4153,,81278.21724,,92457.50759,,94461.25181,,97805.17574,,105705.6452,,108993.2556,,106707.7534,,114999.9261,,128990.2956,,128791.024
4269,1959,,30084.30506,18027.32346,10848.75174,23981.90816,27115.70984,17514.49799,25188.50634,32434.65758,33819.90573,32624.36524,29502.25918,29902.74402,35046.86906,38426.22774,29526.46039,30189.39717,,31481.27092,,35319.9647,,45816.85427,,29555.71536,,,,,,,,28459.21216,,23265.54364,,28080.98773,,28519.98168,,31135.58858,,31558.06549,,
4270,1960,5348.320899,4506.830864,2381.43331,4076.924388,4519.284974,6567.936747,27287.54853,32434.65758,31830.49951,26867.12431,9219.455993,19348.83436,15020.08674,12808.74258,12432.19385,7547.349294,,14309.6686,,20376.90271,,19635.79469,,24629.7628,,35560.57984,,22331.2652,,,,,,,,,,,,,,,,,
