"R0000100","R8316300","R8316400","R8316500","R8316700","R8316800"
3041,8100,-4,-4,-4,-4
3042,35500,-4,-4,-4,-4
3043,22000,-4,-4,-4,-4
3044,-5,-5,-5,-5,-5
3045,0,-4,-4,-4,-4
3046,30000,-4,-4,-4,-4
3047,0,-4,-4,-4,-4
3048,-5,-5,-5,-5,-5
3049,-2,15000,20000,-4,-4
3050,60000,-4,-4,-4,-4
3051,14500,-4,-4,-4,-4
3052,50000,-4,-4,-4,-4
3053,-5,-5,-5,-5,-5
3054,-5,-5,-5,-5,-5
3055,28000,-4,-4,-4,-4
3056,-5,-5,-5,-5,-5
3057,18000,-4,-4,-4,-4
3058,55000,-4,-4,-4,-4
3059,50000,-4,-4,-4,-4
3060,265933,-4,-4,-4,-4
3061,25000,-4,-4,-4,-4
3062,265933,-4,-4,-4,-4
3063,45000,-4,-4,-4,-4
3064,-2,0,-2,-4,0
3065,-5,-5,-5,-5,-5
3066,-5,-5,-5,-5,-5
3067,-5,-5,-5,-5,-5
3068,-5,-5,-5,-5,-5
3069,-1,-4,-4,-4,-4
3070,-5,-5,-5,-5,-5
3071,-1,-4,-4,-4,0
3072,-1,-4,-4,-4,-4
3073,21000,-4,-4,-4,-4
3074,-5,-5,-5,-5,-5
3075,20000,-4,-4,-4,-4
3076,0,-4,-4,-4,-4
3077,65000,-4,-4,-4,-4
3078,-5,-5,-5,-5,-5
3079,23000,-4,-4,-4,-4
3080,0,-4,-4,-4,-4
3081,28000,-4,-4,-4,-4
3082,27000,-4,-4,-4,-4
3083,-5,-5,-5,-5,-5
3084,265933,-4,-4,-4,-4
3085,23500,-4,-4,-4,-4
3086,-5,-5,-5,-5,-5
3087,-5,-5,-5,-5,-5
3088,-5,-5,-5,-5,-5
3089,25000,-4,-4,-4,-4
3090,17000,-4,-4,-4,-4
3091,34000,-4,-4,-4,-4
3092,-5,-5,-5,-5,-5
3093,12000,-4,-4,-4,-4
3094,-2,50,150,-4,-4
3095,30000,-4,-4,-4,-4
3096,13500,-4,-4,-4,-4
3097,128000,-4,-4,-4,-4
3098,0,-4,-4,-4,-4
3099,1200,-4,-4,-4,-4
3100,48000,-4,-4,-4,-4
3101,420,-4,-4,-4,-4
3102,70000,-4,-4,-4,-4
3103,29380,-4,-4,-4,-4
3104,1000,-4,-4,-4,-4
3105,24000,-4,-4,-4,-4
3106,2500,-4,-4,-4,-4
3107,21000,-4,-4,-4,-4
3108,37835,-4,-4,-4,-4
3109,55000,-4,-4,-4,-4
3110,-5,-5,-5,-5,-5
3111,43000,-4,-4,-4,-4
3112,55000,-4,-4,-4,-4
3113,32000,-4,-4,-4,-4
3114,-2,-2,-2,0,-4
3115,0,-4,-4,-4,-4
3116,72000,-4,-4,-4,-4
3117,92000,-4,-4,-4,-4
3118,37000,-4,-4,-4,-4
3119,24000,-4,-4,-4,-4
3120,0,-4,-4,-4,-4
3121,-5,-5,-5,-5,-5
3122,15470,-4,-4,-4,-4
3123,48000,-4,-4,-4,-4
3124,48900,-4,-4,-4,-4
3125,32000,-4,-4,-4,-4
3126,-5,-5,-5,-5,-5
3127,16000,-4,-4,-4,-4
3128,45000,-4,-4,-4,-4
3129,0,-4,-4,-4,-4
3130,-1,-4,-4,-4,-1
3131,-5,-5,-5,-5,-5
3132,-5,-5,-5,-5,-5
3133,-5,-5,-5,-5,-5
3134,14000,-4,-4,-4,-4
3135,-5,-5,-5,-5,-5
3136,-5,-5,-5,-5,-5
3137,70000,-4,-4,-4,-4
3138,54000,-4,-4,-4,-4
3139,-4,-4,-4,-4,-4
3140,68000,-4,-4,-4,-4
3141,70000,-4,-4,-4,-4
3142,95000,-4,-4,-4,-4
3143,56000,-4,-4,-4,-4
3144,-5,-5,-5,-5,-5
3145,0,-4,-4,-4,-4
3146,59500,-4,-4,-4,-4
3147,-5,-5,-5,-5,-5
3148,-5,-5,-5,-5,-5
3149,-5,-5,-5,-5,-5
3150,123000,-4,-4,-4,-4
3151,64000,-4,-4,-4,-4
3152,140000,-4,-4,-4,-4
3153,265933,-4,-4,-4,-4
3154,10000,-4,-4,-4,-4
3155,35000,-4,-4,-4,-4
3156,7500,-4,-4,-4,-4
3157,53,-4,-4,-4,-4
3158,-5,-5,-5,-5,-5
3159,50000,-4,-4,-4,-4
3160,40000,-4,-4,-4,-4
3161,9000,-4,-4,-4,-4
3162,14300,-4,-4,-4,-4
3163,34000,-4,-4,-4,-4
3164,-1,-4,-4,-4,-4
3165,0,-4,-4,-4,-4
3166,54000,-4,-4,-4,-4
3167,-5,-5,-5,-5,-5
3168,100000,-4,-4,-4,-4
3169,-5,-5,-5,-5,-5
3170,-5,-5,-5,-5,-5
3171,265933,-4,-4,-4,-4
3172,130000,-4,-4,-4,-4
3173,110000,-4,-4,-4,-4
3174,12000,-4,-4,-4,-4
3175,15000,-4,-4,-4,-4
3176,-5,-5,-5,-5,-5
3177,67000,-4,-4,-4,-4
3178,-5,-5,-5,-5,-5
3179,50000,-4,-4,-4,-4
3180,-5,-5,-5,-5,-5
3181,265933,-4,-4,-4,-4
3182,0,-4,-4,-4,-4
3183,-5,-5,-5,-5,-5
3184,-5,-5,-5,-5,-5
3185,-5,-5,-5,-5,-5
3186,-5,-5,-5,-5,-5
3187,265933,-4,-4,-4,-4
3188,-5,-5,-5,-5,-5
3189,-5,-5,-5,-5,-5
3190,-5,-5,-5,-5,-5
3191,-5,-5,-5,-5,-5
3192,30000,-4,-4,-4,-4
3193,69000,-4,-4,-4,-4
3194,50000,-4,-4,-4,-4
3195,44000,-4,-4,-4,-4
3196,62000,-4,-4,-4,-4
3197,-2,0,50000,-4,-4
3198,45000,-4,-4,-4,-4
3199,27000,-4,-4,-4,-4
3200,0,-4,-4,-4,-4
3201,30000,-4,-4,-4,-4
3202,-5,-5,-5,-5,-5
3203,52000,-4,-4,-4,-4
3204,38376,-4,-4,-4,-4
3205,62000,-4,-4,-4,-4
3206,74000,-4,-4,-4,-4
3207,40000,-4,-4,-4,-4
3208,120000,-4,-4,-4,-4
3209,20000,-4,-4,-4,-4
3210,-5,-5,-5,-5,-5
3211,-5,-5,-5,-5,-5
3212,-5,-5,-5,-5,-5
3213,43000,-4,-4,-4,-4
3214,38000,-4,-4,-4,-4
3215,37648,-4,-4,-4,-4
3216,0,-4,-4,-4,-4
3217,-5,-5,-5,-5,-5
3218,5000,-4,-4,-4,-4
3219,62000,-4,-4,-4,-4
3220,-5,-5,-5,-5,-5
3221,-5,-5,-5,-5,-5
3222,-5,-5,-5,-5,-5
3223,-5,-5,-5,-5,-5
3224,120000,-4,-4,-4,-4
3225,7000,-4,-4,-4,-4
3226,-5,-5,-5,-5,-5
3227,8000,-4,-4,-4,-4
3228,265933,-4,-4,-4,-4
3229,105000,-4,-4,-4,-4
3230,60000,-4,-4,-4,-4
3231,44500,-4,-4,-4,-4
3232,23400,-4,-4,-4,-4
3233,-5,-5,-5,-5,-5
3234,25000,-4,-4,-4,-4
3235,22000,-4,-4,-4,-4
3236,1600,-4,-4,-4,-4
3237,43000,-4,-4,-4,-4
3238,32000,-4,-4,-4,-4
3239,32000,-4,-4,-4,-4
3240,41000,-4,-4,-4,-4
3241,-5,-5,-5,-5,-5
3242,9000,-4,-4,-4,-4
3243,50000,-4,-4,-4,-4
3244,20000,-4,-4,-4,-4
3245,0,-4,-4,-4,-4
3246,39600,-4,-4,-4,-4
3247,75000,-4,-4,-4,-4
3248,33640,-4,-4,-4,-4
3249,20000,-4,-4,-4,-4
3250,7500,-4,-4,-4,-4
3251,50000,-4,-4,-4,-4
3252,24000,-4,-4,-4,-4
3253,-2,-2,-2,-4,-4
3254,28000,-4,-4,-4,-4
3255,8000,-4,-4,-4,-4
3256,110000,-4,-4,-4,-4
3257,66000,-4,-4,-4,-4
3258,28000,-4,-4,-4,-4
3259,0,-4,-4,-4,-4
3260,-5,-5,-5,-5,-5
3261,12000,-4,-4,-4,-4
3262,-5,-5,-5,-5,-5
3263,92000,-4,-4,-4,-4
3264,56000,-4,-4,-4,-4
3265,-5,-5,-5,-5,-5
3266,0,-4,-4,-4,-4
3267,8000,-4,-4,-4,-4
3268,0,-4,-4,-4,-4
3269,10000,-4,-4,-4,-4
3270,-5,-5,-5,-5,-5
3271,-2,-2,-2,1,-4
3272,-5,-5,-5,-5,-5
3273,-2,-2,-2,1,-4
3274,-5,-5,-5,-5,-5
3275,60000,-4,-4,-4,-4
3276,0,-4,-4,-4,-4
3277,56000,-4,-4,-4,-4
3278,265933,-4,-4,-4,-4
3279,-1,-4,-4,-4,-4
3280,0,-4,-4,-4,-4
3281,26000,-4,-4,-4,-4
3282,60000,-4,-4,-4,-4
3283,-5,-5,-5,-5,-5
3284,115000,-4,-4,-4,-4
3285,30000,-4,-4,-4,-4
3286,55000,-4,-4,-4,-4
3287,10000,-4,-4,-4,-4
3288,-5,-5,-5,-5,-5
3289,136000,-4,-4,-4,-4
3290,125000,-4,-4,-4,-4
3291,0,-4,-4,-4,-4
3292,-5,-5,-5,-5,-5
3293,-1,-4,-4,-4,-4
3294,265933,-4,-4,-4,-4
3295,-5,-5,-5,-5,-5
3296,-5,-5,-5,-5,-5
3297,-2,-2,-2,-4,-4
3298,-5,-5,-5,-5,-5
3299,50000,-4,-4,-4,-4
3300,0,-4,-4,-4,-4
3301,-5,-5,-5,-5,-5
3302,0,-4,-4,-4,-4
3303,2000,-4,-4,-4,-4
3304,5000,-4,-4,-4,-4
3305,42000,-4,-4,-4,-4
3306,0,-4,-4,-4,-4
3307,30000,-4,-4,-4,-4
3308,-2,0,1000,-4,-4
3309,50000,-4,-4,-4,-4
3310,30000,-4,-4,-4,-4
3311,0,-4,-4,-4,-4
3312,25000,-4,-4,-4,-4
3313,0,-4,-4,-4,-4
3314,-5,-5,-5,-5,-5
3315,0,-4,-4,-4,-4
3316,10698,-4,-4,-4,-4
3317,0,-4,-4,-4,-4
3318,-5,-5,-5,-5,-5
3319,-1,-4,-4,-4,-4
3320,-5,-5,-5,-5,-5
3321,22000,-4,-4,-4,-4
3322,8000,-4,-4,-4,-4
3323,-5,-5,-5,-5,-5
3324,96000,-4,-4,-4,-4
3325,300,-4,-4,-4,-4
3326,-5,-5,-5,-5,-5
3327,-5,-5,-5,-5,-5
3328,-5,-5,-5,-5,-5
3329,-5,-5,-5,-5,-5
3330,100000,-4,-4,-4,-4
3331,40000,-4,-4,-4,-4
3332,-2,-2,-2,-4,-4
3333,42000,-4,-4,-4,-4
3334,-5,-5,-5,-5,-5
3335,-5,-5,-5,-5,-5
3336,-5,-5,-5,-5,-5
3337,72000,-4,-4,-4,-4
3338,1000,-4,-4,-4,-4
3339,-5,-5,-5,-5,-5
3340,-5,-5,-5,-5,-5
3341,37000,-4,-4,-4,-4
3342,24000,-4,-4,-4,-4
3343,14000,-4,-4,-4,-4
3344,-5,-5,-5,-5,-5
3345,-5,-5,-5,-5,-5
3346,42000,-4,-4,-4,-4
3347,50000,-4,-4,-4,-4
3348,0,-4,-4,-4,-4
3349,-5,-5,-5,-5,-5
3350,10000,-4,-4,-4,-4
3351,0,-4,-4,-4,-4
3352,6000,-4,-4,-4,-4
3353,39000,-4,-4,-4,-4
3354,0,-4,-4,-4,-4
3355,43000,-4,-4,-4,-4
3356,24000,-4,-4,-4,-4
3357,265933,-4,-4,-4,-4
3358,3000,-4,-4,-4,-4
3359,75000,-4,-4,-4,-4
3360,30500,-4,-4,-4,-4
3361,265933,-4,-4,-4,-4
3362,4000,-4,-4,-4,-4
3363,20000,-4,-4,-4,-4
3364,45000,-4,-4,-4,-4
3365,25000,-4,-4,-4,-4
3366,-5,-5,-5,-5,-5
3367,52000,-4,-4,-4,-4
3368,92000,-4,-4,-4,-4
3369,0,-4,-4,-4,-4
3370,61000,-4,-4,-4,-4
3371,0,-4,-4,-4,-4
3372,-1,-4,-4,-4,-4
3373,-5,-5,-5,-5,-5
3374,80000,-4,-4,-4,-4
3375,40000,-4,-4,-4,-4
3376,36000,-4,-4,-4,-4
3377,-5,-5,-5,-5,-5
3378,9100,-4,-4,-4,-4
3379,118000,-4,-4,-4,-4
3380,140000,-4,-4,-4,-4
3381,265933,-4,-4,-4,-4
3382,-5,-5,-5,-5,-5
3383,-5,-5,-5,-5,-5
3384,-5,-5,-5,-5,-5
3385,0,-4,-4,-4,-4
3386,-5,-5,-5,-5,-5
3387,50000,-4,-4,-4,-4
3388,-5,-5,-5,-5,-5
3389,62000,-4,-4,-4,-4
3390,73200,-4,-4,-4,-4
3391,34500,-4,-4,-4,-4
3392,45000,-4,-4,-4,-4
3393,25000,-4,-4,-4,-4
3394,70000,-4,-4,-4,-4
3395,-5,-5,-5,-5,-5
3396,-5,-5,-5,-5,-5
3397,10000,-4,-4,-4,-4
3398,-5,-5,-5,-5,-5
3399,68000,-4,-4,-4,-4
3400,75000,-4,-4,-4,-4
3401,25000,-4,-4,-4,-4
3402,5000,-4,-4,-4,-4
3403,-5,-5,-5,-5,-5
3404,-5,-5,-5,-5,-5
3405,23000,-4,-4,-4,-4
3406,33100,-4,-4,-4,-4
3407,20000,-4,-4,-4,-4
3408,-5,-5,-5,-5,-5
3409,-5,-5,-5,-5,-5
3410,65000,-4,-4,-4,-4
3411,-5,-5,-5,-5,-5
3412,0,-4,-4,-4,-4
3413,32000,-4,-4,-4,-4
3414,-5,-5,-5,-5,-5
3415,-5,-5,-5,-5,-5
3416,20000,-4,-4,-4,-4
3417,0,-4,-4,-4,-4
3418,35000,-4,-4,-4,-4
3419,-5,-5,-5,-5,-5
3420,70000,-4,-4,-4,-4
3421,94000,-4,-4,-4,-4
3422,1000,-4,-4,-4,-4
3423,20000,-4,-4,-4,-4
3424,31000,-4,-4,-4,-4
3425,-5,-5,-5,-5,-5
3426,0,-4,-4,-4,-4
3427,-5,-5,-5,-5,-5
3428,0,-4,-4,-4,-4
3429,4000,-4,-4,-4,-4
3430,0,-4,-4,-4,-4
3431,130000,-4,-4,-4,-4
3432,24328,-4,-4,-4,-4
3433,8000,-4,-4,-4,-4
3434,42000,-4,-4,-4,-4
3435,14000,-4,-4,-4,-4
3436,0,-4,-4,-4,-4
3437,-5,-5,-5,-5,-5
3438,0,-4,-4,-4,-4
3439,-5,-5,-5,-5,-5
3440,40000,-4,-4,-4,-4
3441,25000,-4,-4,-4,-4
3442,-5,-5,-5,-5,-5
3443,-5,-5,-5,-5,-5
3444,16000,-4,-4,-4,-4
3445,47000,-4,-4,-4,-4
3446,-5,-5,-5,-5,-5
3447,265933,-4,-4,-4,-4
3448,-5,-5,-5,-5,-5
3449,-5,-5,-5,-5,-5
3450,145000,-4,-4,-4,-4
3451,-5,-5,-5,-5,-5
3452,7776,-4,-4,-4,-4
3453,75000,-4,-4,-4,-4
3454,2000,-4,-4,-4,-4
3455,55000,-4,-4,-4,-4
3456,0,-4,-4,-4,-4
3457,26000,-4,-4,-4,-4
3458,29000,-4,-4,-4,-4
3459,0,-4,-4,-4,-4
3460,30000,-4,-4,-4,-4
3461,65000,-4,-4,-4,-4
3462,-5,-5,-5,-5,-5
3463,45000,-4,-4,-4,-4
3464,84000,-4,-4,-4,-4
3465,12000,-4,-4,-4,-4
3466,52500,-4,-4,-4,-4
3467,12000,-4,-4,-4,-4
3468,43000,-4,-4,-4,-4
3469,9500,-4,-4,-4,-4
3470,100000,-4,-4,-4,-4
3471,0,-4,-4,-4,-4
3472,265933,-4,-4,-4,-4
3473,95000,-4,-4,-4,-4
3474,-5,-5,-5,-5,-5
3475,21600,-4,-4,-4,-4
3476,0,-4,-4,-4,-4
3477,19400,-4,-4,-4,-4
3478,-5,-5,-5,-5,-5
3479,71000,-4,-4,-4,-4
3480,-5,-5,-5,-5,-5
3481,51130,-4,-4,-4,-4
3482,45000,-4,-4,-4,-4
3483,70000,-4,-4,-4,-4
3484,-5,-5,-5,-5,-5
3485,58000,-4,-4,-4,-4
3486,66000,-4,-4,-4,-4
3487,39000,-4,-4,-4,-4
3488,-5,-5,-5,-5,-5
3489,-5,-5,-5,-5,-5
3490,-5,-5,-5,-5,-5
3491,-2,7000,7500,-4,-4
3492,45000,-4,-4,-4,-4
3493,34000,-4,-4,-4,-4
3494,109000,-4,-4,-4,-4
3495,70000,-4,-4,-4,-4
3496,25000,-4,-4,-4,-4
3497,73000,-4,-4,-4,-4
3498,-5,-5,-5,-5,-5
3499,0,-4,-4,-4,-4
3500,-5,-5,-5,-5,-5
3501,-5,-5,-5,-5,-5
3502,29889,-4,-4,-4,-4
3503,90000,-4,-4,-4,-4
3504,-5,-5,-5,-5,-5
3505,27000,-4,-4,-4,-4
3506,10000,-4,-4,-4,-4
3507,-5,-5,-5,-5,-5
3508,18000,-4,-4,-4,-4
3509,25000,-4,-4,-4,-4
3510,-5,-5,-5,-5,-5
3511,13000,-4,-4,-4,-4
3512,50000,-4,-4,-4,-4
3513,26000,-4,-4,-4,-4
3514,-5,-5,-5,-5,-5
3515,90000,-4,-4,-4,-4
3516,17000,-4,-4,-4,-4
3517,-5,-5,-5,-5,-5
3518,27000,-4,-4,-4,-4
3519,-5,-5,-5,-5,-5
3520,-5,-5,-5,-5,-5
3521,40000,-4,-4,-4,-4
3522,500,-4,-4,-4,-4
3523,11000,-4,-4,-4,-4
3524,80000,-4,-4,-4,-4
3525,-5,-5,-5,-5,-5
3526,-5,-5,-5,-5,-5
3527,0,-4,-4,-4,-4
3528,-5,-5,-5,-5,-5
3529,-5,-5,-5,-5,-5
3530,60000,-4,-4,-4,-4
3531,0,-4,-4,-4,-4
3532,11000,-4,-4,-4,-4
3533,128000,-4,-4,-4,-4
3534,-5,-5,-5,-5,-5
3535,76200,-4,-4,-4,-4
3536,0,-4,-4,-4,-4
3537,22000,-4,-4,-4,-4
3538,36500,-4,-4,-4,-4
3539,0,-4,-4,-4,-4
3540,33000,-4,-4,-4,-4
3541,-5,-5,-5,-5,-5
3542,-5,-5,-5,-5,-5
3543,16085,-4,-4,-4,-4
3544,7000,-4,-4,-4,-4
3545,33720,-4,-4,-4,-4
3546,53426,-4,-4,-4,-4
3547,35000,-4,-4,-4,-4
3548,34000,-4,-4,-4,-4
3549,6000,-4,-4,-4,-4
3550,40000,-4,-4,-4,-4
3551,63000,-4,-4,-4,-4
3552,52000,-4,-4,-4,-4
3553,70000,-4,-4,-4,-4
3554,45000,-4,-4,-4,-4
3555,8000,-4,-4,-4,-4
3556,12000,-4,-4,-4,-4
3557,45000,-4,-4,-4,-4
3558,80000,-4,-4,-4,-4
3559,50000,-4,-4,-4,-4
3560,2000,-4,-4,-4,-4
3561,35000,-4,-4,-4,-4
3562,7000,-4,-4,-4,-4
3563,29580,-4,-4,-4,-4
3564,42000,-4,-4,-4,-4
3565,36900,-4,-4,-4,-4
3566,-5,-5,-5,-5,-5
3567,0,-4,-4,-4,-4
3568,-5,-5,-5,-5,-5
3569,51000,-4,-4,-4,-4
3570,50000,-4,-4,-4,-4
3571,34000,-4,-4,-4,-4
3572,12000,-4,-4,-4,-4
3573,15000,-4,-4,-4,-4
3574,46000,-4,-4,-4,-4
3575,48000,-4,-4,-4,-4
3576,1200,-4,-4,-4,-4
3577,-5,-5,-5,-5,-5
3578,-5,-5,-5,-5,-5
3579,-5,-5,-5,-5,-5
3580,38000,-4,-4,-4,-4
3581,113000,-4,-4,-4,-4
3582,125000,-4,-4,-4,-4
3583,91000,-4,-4,-4,-4
3584,18000,-4,-4,-4,-4
3585,265933,-4,-4,-4,-4
3586,27000,-4,-4,-4,-4
3587,44000,-4,-4,-4,-4
3588,56000,-4,-4,-4,-4
3589,39000,-4,-4,-4,-4
3590,-5,-5,-5,-5,-5
3591,7800,-4,-4,-4,-4
3592,50000,-4,-4,-4,-4
3593,42000,-4,-4,-4,-4
3594,26500,-4,-4,-4,-4
3595,35000,-4,-4,-4,-4
3596,50000,-4,-4,-4,-4
3597,10000,-4,-4,-4,-4
3598,51000,-4,-4,-4,-4
3599,-5,-5,-5,-5,-5
3600,55000,-4,-4,-4,-4
3601,35000,-4,-4,-4,-4
3602,75000,-4,-4,-4,-4
3603,40000,-4,-4,-4,-4
3604,57000,-4,-4,-4,-4
3605,40000,-4,-4,-4,-4
3606,8000,-4,-4,-4,-4
3607,-4,-4,-4,-4,-4
3608,61000,-4,-4,-4,-4
3609,33000,-4,-4,-4,-4
3610,1128,-4,-4,-4,-4
3611,9000,-4,-4,-4,-4
3612,0,-4,-4,-4,-4
3613,24000,-4,-4,-4,-4
3614,6000,-4,-4,-4,-4
3615,40000,-4,-4,-4,-4
3616,35000,-4,-4,-4,-4
3617,87400,-4,-4,-4,-4
3618,42500,-4,-4,-4,-4
3619,40000,-4,-4,-4,-4
3620,30000,-4,-4,-4,-4
3621,-5,-5,-5,-5,-5
3622,-5,-5,-5,-5,-5
3623,35000,-4,-4,-4,-4
3624,39257,-4,-4,-4,-4
3625,25000,-4,-4,-4,-4
3626,39000,-4,-4,-4,-4
3627,65000,-4,-4,-4,-4
3628,265933,-4,-4,-4,-4
3629,0,-4,-4,-4,-4
3630,26000,-4,-4,-4,-4
3631,-5,-5,-5,-5,-5
3632,10000,-4,-4,-4,-4
3633,17000,-4,-4,-4,-4
3634,15000,-4,-4,-4,-4
3635,27000,-4,-4,-4,-4
3636,37000,-4,-4,-4,-4
3637,53000,-4,-4,-4,-4
3638,69509,-4,-4,-4,-4
3639,0,-4,-4,-4,-4
3640,19000,-4,-4,-4,-4
3641,46000,-4,-4,-4,-4
3642,-5,-5,-5,-5,-5
3643,37000,-4,-4,-4,-4
3644,-5,-5,-5,-5,-5
3645,13500,-4,-4,-4,-4
3646,-5,-5,-5,-5,-5
3647,0,-4,-4,-4,-4
3648,0,-4,-4,-4,-4
3649,29000,-4,-4,-4,-4
3650,31000,-4,-4,-4,-4
3651,55000,-4,-4,-4,-4
3652,40000,-4,-4,-4,-4
3653,50000,-4,-4,-4,-4
3654,0,-4,-4,-4,-4
3655,24000,-4,-4,-4,-4
3656,-5,-5,-5,-5,-5
3657,17220,-4,-4,-4,-4
3658,0,-4,-4,-4,-4
3659,25000,-4,-4,-4,-4
3660,17500,-4,-4,-4,-4
3661,3000,-4,-4,-4,-4
3662,10000,-4,-4,-4,-4
3663,30000,-4,-4,-4,-4
3664,75000,-4,-4,-4,-4
3665,-5,-5,-5,-5,-5
3666,60000,-4,-4,-4,-4
3667,-5,-5,-5,-5,-5
3668,50000,-4,-4,-4,-4
3669,7474,-4,-4,-4,-4
3670,-5,-5,-5,-5,-5
3671,-5,-5,-5,-5,-5
3672,100000,-4,-4,-4,-4
3673,-5,-5,-5,-5,-5
3674,23000,-4,-4,-4,-4
3675,87000,-4,-4,-4,-4
3676,74600,-4,-4,-4,-4
3677,30000,-4,-4,-4,-4
3678,-5,-5,-5,-5,-5
3679,55000,-4,-4,-4,-4
3680,12000,-4,-4,-4,-4
3681,51000,-4,-4,-4,-4
3682,-5,-5,-5,-5,-5
3683,-5,-5,-5,-5,-5
3684,-5,-5,-5,-5,-5
3685,265933,-4,-4,-4,-4
3686,0,-4,-4,-4,-4
3687,24000,-4,-4,-4,-4
3688,-5,-5,-5,-5,-5
3689,265933,-4,-4,-4,-4
3690,110000,-4,-4,-4,-4
3691,0,-4,-4,-4,-4
3692,0,-4,-4,-4,-4
3693,37000,-4,-4,-4,-4
3694,53200,-4,-4,-4,-4
3695,2000,-4,-4,-4,-4
3696,-5,-5,-5,-5,-5
3697,6000,-4,-4,-4,-4
3698,-5,-5,-5,-5,-5
3699,15000,-4,-4,-4,-4
3700,22500,-4,-4,-4,-4
3701,-5,-5,-5,-5,-5
3702,65000,-4,-4,-4,-4
3703,0,-4,-4,-4,-4
3704,0,-4,-4,-4,-4
3705,43000,-4,-4,-4,-4
3706,51000,-4,-4,-4,-4
3707,265933,-4,-4,-4,-4
3708,66000,-4,-4,-4,-4
3709,28500,-4,-4,-4,-4
3710,56000,-4,-4,-4,-4
3711,0,-4,-4,-4,-4
3712,27800,-4,-4,-4,-4
3713,0,-4,-4,-4,-4
3714,20000,-4,-4,-4,-4
3715,-5,-5,-5,-5,-5
3716,70000,-4,-4,-4,-4
3717,48880,-4,-4,-4,-4
3718,12787,-4,-4,-4,-4
3719,35000,-4,-4,-4,-4
3720,-5,-5,-5,-5,-5
3721,52000,-4,-4,-4,-4
3722,58000,-4,-4,-4,-4
3723,7000,-4,-4,-4,-4
3724,34840,-4,-4,-4,-4
3725,400,-4,-4,-4,-4
3726,27000,-4,-4,-4,-4
3727,-5,-5,-5,-5,-5
3728,6000,-4,-4,-4,-4
3729,0,-4,-4,-4,-4
3730,25000,-4,-4,-4,-4
3731,-5,-5,-5,-5,-5
3732,57000,-4,-4,-4,-4
3733,0,-4,-4,-4,-4
3734,27040,-4,-4,-4,-4
3735,58000,-4,-4,-4,-4
3736,50000,-4,-4,-4,-4
3737,52000,-4,-4,-4,-4
3738,14333,-4,-4,-4,-4
3739,14000,-4,-4,-4,-4
3740,30000,-4,-4,-4,-4
3741,18000,-4,-4,-4,-4
3742,265933,-4,-4,-4,-4
3743,265933,-4,-4,-4,-4
3744,70000,-4,-4,-4,-4
3745,29640,-4,-4,-4,-4
3746,10000,-4,-4,-4,-4
3747,-5,-5,-5,-5,-5
3748,27000,-4,-4,-4,-4
3749,0,-4,-4,-4,-4
3750,50000,-4,-4,-4,-4
3751,43000,-4,-4,-4,-4
3752,56000,-4,-4,-4,-4
3753,20000,-4,-4,-4,-4
3754,34000,-4,-4,-4,-4
3755,65000,-4,-4,-4,-4
3756,-2,-2,-2,-4,0
3757,70000,-4,-4,-4,-4
3758,-5,-5,-5,-5,-5
3759,-5,-5,-5,-5,-5
3760,23000,-4,-4,-4,-4
3761,-5,-5,-5,-5,-5
3762,-5,-5,-5,-5,-5
3763,40000,-4,-4,-4,-4
3764,42000,-4,-4,-4,-4
3765,48000,-4,-4,-4,-4
3766,65000,-4,-4,-4,-4
3767,25000,-4,-4,-4,-4
3768,0,-4,-4,-4,-4
3769,29000,-4,-4,-4,-4
3770,48000,-4,-4,-4,-4
3771,24300,-4,-4,-4,-4
3772,-5,-5,-5,-5,-5
3773,-5,-5,-5,-5,-5
3774,17000,-4,-4,-4,-4
3775,49020,-4,-4,-4,-4
3776,0,-4,-4,-4,-4
3777,42000,-4,-4,-4,-4
3778,-5,-5,-5,-5,-5
3779,76000,-4,-4,-4,-4
3780,44000,-4,-4,-4,-4
3781,68000,-4,-4,-4,-4
3782,-5,-5,-5,-5,-5
3783,0,-4,-4,-4,-4
3784,-2,0,-2,-4,0
3785,-5,-5,-5,-5,-5
3786,8400,-4,-4,-4,-4
3787,13000,-4,-4,-4,-4
3788,-5,-5,-5,-5,-5
3789,-5,-5,-5,-5,-5
3790,20718,-4,-4,-4,-4
3791,39520,-4,-4,-4,-4
3792,85000,-4,-4,-4,-4
3793,49000,-4,-4,-4,-4
3794,24000,-4,-4,-4,-4
3795,75000,-4,-4,-4,-4
3796,31301,-4,-4,-4,-4
3797,40000,-4,-4,-4,-4
3798,60000,-4,-4,-4,-4
3799,68000,-4,-4,-4,-4
3800,6948,-4,-4,-4,-4
3801,-5,-5,-5,-5,-5
3802,24000,-4,-4,-4,-4
3803,52000,-4,-4,-4,-4
3804,40000,-4,-4,-4,-4
3805,90000,-4,-4,-4,-4
3806,6000,-4,-4,-4,-4
3807,53000,-4,-4,-4,-4
3808,-5,-5,-5,-5,-5
3809,80000,-4,-4,-4,-4
3810,-5,-5,-5,-5,-5
3811,60000,-4,-4,-4,-4
3812,100000,-4,-4,-4,-4
3813,33775,-4,-4,-4,-4
3814,37016,-4,-4,-4,-4
3815,135000,-4,-4,-4,-4
3816,265933,-4,-4,-4,-4
3817,0,-4,-4,-4,-4
3818,-5,-5,-5,-5,-5
3819,11900,-4,-4,-4,-4
3820,-5,-5,-5,-5,-5
3821,0,-4,-4,-4,-4
